Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(18, 12), (4, 6), (14, 13)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 2: (2, (8, 12), ['.', '%', '%', ''], [(18, 13), (5, 6), (15, 13)], [False, True, True, False], 96, False, [True, False, False, False], 1048, 'West', (7, 12))
Element 3: (2, (7, 12), ['.', '%', '.', ''], [(17, 13), (6, 6), (16, 13)], [False, True, False, False], 94, False, [True, False, True, False], 1087, 'North', (7, 13))
Element 4: (2, (7, 13), ['.', '', '%', '%'], [(17, 12), (6, 5), (16, 12)], [False, False, True, True], 92, False, [True, False, False, False], 1126, 'West', (6, 13))
Element 5: (2, (6, 13), ['.', '.', '%', ''], [(17, 11), (6, 4), (16, 11)], [False, False, True, False], 90, False, [True, True, False, False], 1165, 'South', (6, 12))
Element 6: (2, (6, 12), ['.', '.', '', ''], [(17, 10), (6, 3), (16, 10)], [False, False, False, False], 88, False, [True, True, False, False], 1204, 'South', (6, 11))
Element 7: (2, (6, 11), ['.', '%', '', '%'], [(18, 10), (7, 3), (16, 9)], [False, True, False, True], 86, False, [True, False, False, False], 1243, 'West', (5, 11))
Element 8: (2, (5, 11), ['.', '%', '.', ''], [(17, 10), (8, 3), (17, 9)], [False, True, False, False], 84, False, [True, False, True, False], 2262, 'North', (5, 12))
Element 9: (2, (5, 12), ['.', '', '.', ''], [(17, 9), (9, 3), (16, 9)], [False, False, False, False], 82, False, [True, False, True, False], 2281, 'North', (5, 13))
Element 10: (2, (5, 13), ['.', '', '%', ''], [(16, 9), (9, 2), (16, 10)], [False, False, True, False], 80, False, [True, False, False, False], 3290, 'West', (4, 13))
Element 11: (2, (4, 13), ['.', '.', '%', ''], [(16, 10), (10, 2), (16, 11)], [False, False, True, False], 78, False, [True, True, False, False], 3309, 'South', (4, 12))
Element 12: (2, (4, 12), ['.', '.', '', ''], [(16, 11), (11, 2), (16, 12)], [False, False, False, False], 76, False, [True, True, False, False], 3328, 'South', (4, 11))
Element 13: (2, (4, 11), ['%', '.', '', ''], [(16, 12), (12, 2), (15, 12)], [True, False, False, False], 74, False, [False, True, False, False], 3357, 'South', (4, 10))
Element 14: (2, (4, 10), ['.', '%', '', '%'], [(16, 13), (13, 2), (15, 13)], [False, True, False, True], 72, False, [True, False, False, False], 3376, 'West', (3, 10))
Element 15: (2, (3, 10), ['.', '%', '%', ''], [(15, 13), (14, 2), (14, 13)], [False, True, True, False], 70, False, [True, False, False, False], 3395, 'West', (2, 10))
Element 16: (2, (2, 10), ['.', '%', 'F', ''], [(15, 12), (14, 3), (13, 13)], [False, True, False, False], 68, False, [True, False, False, False], 3424, 'North', (2, 11))
Element 17: (2, (2, 11), ['F', '', '.', '%'], [(15, 13), (14, 4), (13, 12)], [False, False, False, True], 66, False, [False, False, True, False], 4443, 'West', (1, 11))
Element 18: (2, (1, 11), ['%', '.', '.', ''], [(14, 13), (15, 4), (13, 11)], [True, False, False, False], 64, False, [False, True, True, False], 5462, 'North', (1, 12))
Element 19: (2, (1, 12), ['%', '', '.', '.'], [(13, 13), (16, 4), (12, 11)], [True, False, False, False], 62, False, [False, False, True, True], 5491, 'East', (2, 12))
Element 20: (2, (2, 12), ['', '', '%', '.'], [(12, 13), (17, 4), (12, 12)], [False, False, True, False], 60, False, [False, False, False, True], 5530, 'East', (3, 12))
Element 21: (2, (3, 12), ['', '%', '.', ''], [(12, 12), (18, 4), (11, 12)], [False, True, False, False], 58, False, [False, False, True, False], 5559, 'North', (3, 13))
Element 22: (2, (3, 13), ['%', '', '%', ''], [(13, 12), (18, 5), (10, 12)], [True, False, True, False], 56, False, [False, False, False, False], 5588, 'South', (3, 12))
Element 23: (2, (3, 12), ['', '%', '', ''], [(13, 11), (17, 5), (10, 13)], [False, True, False, False], 54, False, [False, False, False, False], 5607, 'West', (2, 12))
Element 24: (2, (2, 12), ['', '', '%', ''], [(12, 11), (17, 6), (9, 13)], [False, False, True, False], 52, False, [False, False, False, False], 5626, 'West', (1, 12))
Element 25: (2, (1, 12), ['%', '', '.', ''], [(13, 11), (17, 7), (9, 12)], [True, False, False, False], 50, False, [False, False, True, False], 5635, 'North', (1, 13))
Element 26: (2, (1, 13), ['%', '', '%', '%'], [(13, 12), (18, 7), (8, 12)], [True, False, True, True], 48, False, [False, False, False, False], 5654, 'South', (1, 12))
Element 27: (2, (1, 12), ['%', '', '', ''], [(12, 12), (17, 7), (7, 12)], [True, False, False, False], 46, False, [False, False, False, False], 5653, 'South', (1, 11))
Element 28: (2, (1, 11), ['%', '.', '', ''], [(12, 11), (17, 6), (7, 13)], [True, False, False, False], 44, False, [False, True, False, False], 5652, 'South', (1, 10))
Element 29: (2, (1, 10), ['%', '%', '', ''], [(12, 12), (16, 6), (6, 13)], [True, True, False, False], 42, False, [False, False, False, False], 5671, 'North', (1, 11))
Element 30: (2, (1, 11), ['%', '', '', ''], [(11, 12), (16, 5), (6, 12)], [True, False, False, False], 40, False, [False, False, False, False], 5680, 'East', (2, 11))
Element 31: (2, (2, 11), ['', '', '', '%'], [(10, 12), (15, 5), (6, 11)], [False, False, False, True], 38, False, [False, False, False, False], 5689, 'North', (2, 12))
Element 32: (2, (2, 12), ['', '', '%', ''], [(10, 13), (15, 6), (5, 11)], [False, False, True, False], 36, False, [False, False, False, False], 5698, 'South', (2, 11))
Element 33: (2, (2, 11), ['', '', '', '%'], [(9, 13), (15, 7), (5, 12)], [False, False, False, True], 34, False, [False, False, False, False], 5707, 'South', (2, 10))
Element 34: (2, (2, 10), ['', '%', '', ''], [(9, 12), (15, 8), (5, 13)], [False, True, False, False], 32, False, [False, False, False, False], 5716, 'West', (1, 10))
Element 35: (2, (1, 10), ['%', '%', '', ''], [(8, 12), (14, 8), (4, 13)], [True, True, False, False], 30, False, [False, False, False, False], 5725, 'East', (2, 10))
Element 36: (2, (2, 10), ['', '%', '', ''], [(7, 12), (14, 7), (4, 12)], [False, True, False, False], 28, False, [False, False, False, False], 5734, 'East', (3, 10))
Element 37: (2, (3, 10), ['', '%', '%', ''], [(7, 13), (14, 8), (4, 11)], [False, True, True, False], 26, False, [False, False, False, False], 5733, 'East', (4, 10))
