Element 1: (2, (9, 12), ['F', '%', '.', '.'], [(18, 12), (9, 8), (13, 1)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (8, 12))
Element 2: (2, (8, 12), ['.', '%', '%', ''], [(18, 11), (10, 8), (14, 1)], [False, True, True, False], 96, False, [True, False, False, False], 1048, 'West', (7, 12))
Element 3: (2, (7, 12), ['.', '%', '.', ''], [(18, 10), (10, 7), (15, 1)], [False, True, False, False], 94, False, [True, False, True, False], 1087, 'North', (7, 13))
Element 4: (2, (7, 13), ['.', '', '%', '%'], [(17, 10), (9, 7), (14, 1)], [False, False, True, True], 92, False, [True, False, False, False], 1116, 'West', (6, 13))
Element 5: (2, (6, 13), ['.', '.', '%', ''], [(17, 11), (9, 6), (14, 2)], [False, False, True, False], 90, False, [True, True, False, False], 1155, 'South', (6, 12))
Element 6: (2, (6, 12), ['.', '.', '', ''], [(17, 12), (9, 5), (14, 3)], [False, False, False, False], 88, False, [True, True, False, False], 1194, 'South', (6, 11))
Element 7: (2, (6, 11), ['.', '%', '', '%'], [(17, 13), (10, 5), (14, 4)], [False, True, False, True], 86, False, [True, False, False, False], 2223, 'West', (5, 11))
Element 8: (2, (5, 11), ['.', '%', '.', ''], [(16, 13), (10, 4), (15, 4)], [False, True, False, False], 84, False, [True, False, True, False], 2262, 'North', (5, 12))
Element 9: (2, (5, 12), ['.', '', '.', ''], [(16, 12), (11, 4), (16, 4)], [False, False, False, False], 82, False, [True, False, True, False], 2301, 'North', (5, 13))
Element 10: (2, (5, 13), ['.', '', '%', ''], [(16, 11), (12, 4), (17, 4)], [False, False, True, False], 80, False, [True, False, False, False], 2340, 'West', (4, 13))
Element 11: (2, (4, 13), ['.', '.', '%', ''], [(16, 10), (13, 4), (18, 4)], [False, False, True, False], 78, False, [True, True, False, False], 2379, 'South', (4, 12))
Element 12: (2, (4, 12), ['.', '.', '', ''], [(16, 9), (13, 5), (18, 5)], [False, False, False, False], 76, False, [True, True, False, False], 2418, 'South', (4, 11))
Element 13: (2, (4, 11), ['%', '.', '', ''], [(17, 9), (14, 5), (17, 5)], [True, False, False, False], 74, False, [False, True, False, False], 2457, 'South', (4, 10))
Element 14: (2, (4, 10), ['.', '%', '', '%'], [(16, 9), (15, 5), (17, 6)], [False, True, False, True], 72, False, [True, False, False, False], 2486, 'West', (3, 10))
Element 15: (2, (3, 10), ['.', '%', '%', ''], [(16, 10), (16, 5), (17, 7)], [False, True, True, False], 70, False, [True, False, False, False], 2515, 'West', (2, 10))
Element 16: (2, (2, 10), ['.', '%', 'F', ''], [(16, 11), (16, 6), (18, 7)], [False, True, False, False], 68, False, [True, False, False, False], 2544, 'North', (2, 11))
Element 17: (2, (2, 11), ['F', '', '.', '%'], [(16, 12), (15, 6), (17, 7)], [False, False, False, True], 66, False, [False, False, True, False], 3553, 'West', (1, 11))
Element 18: (2, (1, 11), ['%', '.', '.', ''], [(15, 12), (15, 7), (17, 6)], [True, False, False, False], 64, False, [False, True, True, False], 4572, 'North', (1, 12))
Element 19: (2, (1, 12), ['%', '', '.', '.'], [(15, 13), (15, 8), (16, 6)], [True, False, False, False], 62, False, [False, False, True, True], 4601, 'East', (2, 12))
Element 20: (2, (2, 12), ['', '', '%', '.'], [(14, 13), (14, 8), (16, 5)], [False, False, True, False], 60, False, [False, False, False, True], 4630, 'East', (3, 12))
Element 21: (2, (3, 12), ['', '%', '.', ''], [(13, 13), (14, 7), (15, 5)], [False, True, False, False], 58, False, [False, False, True, False], 4659, 'North', (3, 13))
Element 22: (2, (3, 13), ['%', '', '%', ''], [(13, 12), (14, 8), (15, 6)], [True, False, True, False], 56, False, [False, False, False, False], 4678, 'South', (3, 12))
Element 23: (2, (3, 12), ['', '%', '', ''], [(13, 11), (13, 8), (15, 7)], [False, True, False, False], 54, False, [False, False, False, False], 4697, 'West', (2, 12))
Element 24: (2, (2, 12), ['', '', '%', ''], [(12, 11), (14, 8), (15, 8)], [False, False, True, False], 52, False, [False, False, False, False], 4706, 'West', (1, 12))
Element 25: (2, (1, 12), ['%', '', '.', ''], [(12, 12), (15, 8), (15, 7)], [True, False, False, False], 50, False, [False, False, True, False], 4715, 'North', (1, 13))
Element 26: (2, (1, 13), ['%', '', '%', '%'], [(12, 13), (15, 7), (14, 7)], [True, False, True, True], 48, False, [False, False, False, False], 4734, 'South', (1, 12))
Element 27: (2, (1, 12), ['%', '', '', ''], [(12, 12), (14, 7), (14, 8)], [True, False, False, False], 46, False, [False, False, False, False], 4733, 'South', (1, 11))
Element 28: (2, (1, 11), ['%', '.', '', ''], [(11, 12), (15, 7), (13, 8)], [True, False, False, False], 44, False, [False, True, False, False], 4742, 'South', (1, 10))
Element 29: (2, (1, 10), ['%', '%', '', ''], [(10, 12), (15, 6), (14, 8)], [True, True, False, False], 42, False, [False, False, False, False], 4761, 'North', (1, 11))
Element 30: (2, (1, 11), ['%', '', '', ''], [(10, 13), (16, 6), (14, 7)], [True, False, False, False], 40, False, [False, False, False, False], 4770, 'East', (2, 11))
Element 31: (2, (2, 11), ['', '', '', '%'], [(9, 13), (17, 6), (15, 7)], [False, False, False, True], 38, False, [False, False, False, False], 4779, 'North', (2, 12))
Element 32: (2, (2, 12), ['', '', '%', ''], [(9, 12), (17, 7), (15, 6)], [False, False, True, False], 36, False, [False, False, False, False], 4778, 'South', (2, 11))
Element 33: (2, (2, 11), ['', '', '', '%'], [(8, 12), (18, 7), (15, 5)], [False, False, False, True], 34, False, [False, False, False, False], 4777, 'South', (2, 10))
Element 34: (2, (2, 10), ['', '%', '', ''], [(7, 12), (17, 7), (14, 5)], [False, True, False, False], 32, False, [False, False, False, False], 4776, 'West', (1, 10))
Element 35: (2, (1, 10), ['%', '%', '', ''], [(7, 13), (17, 6), (13, 5)], [True, True, False, False], 30, False, [False, False, False, False], 4775, 'East', (2, 10))
Element 36: (2, (2, 10), ['', '%', '', ''], [(6, 13), (17, 5), (13, 6)], [False, True, False, False], 28, False, [False, False, False, False], 4784, 'East', (3, 10))
Element 37: (2, (3, 10), ['', '%', '%', ''], [(6, 12), (18, 5), (12, 6)], [False, True, True, False], 26, False, [False, False, False, False], 4793, 'East', (4, 10))
Element 38: (2, (4, 10), ['', '%', '', '%'], [(6, 11), (18, 4), (12, 5)], [False, True, False, True], 24, False, [False, False, False, False], 4802, 'North', (4, 11))
Element 39: (2, (4, 11), ['%', '', '', 'G'], [(5, 11), (18, 3), (12, 4)], [True, False, False, False], 22, False, [False, False, False, False], 4811, 'North', (4, 12))
Element 40: (2, (4, 12), ['', '', '', 'G'], [(5, 12), (17, 3), (13, 4)], [False, False, False, False], 20, False, [False, False, False, False], 4820, 'West', (3, 12))
Element 41: (2, (3, 12), ['', '%', '', ''], [(5, 13), (16, 3), (13, 3)], [False, True, False, False], 18, False, [False, False, False, False], 4839, 'East', (4, 12))
Element 42: (2, (4, 12), ['', '', 'G', ''], [(4, 13), (16, 4), (13, 2)], [False, False, False, False], 16, False, [False, False, False, False], 4848, 'West', (3, 12))
Element 43: (2, (3, 12), ['', '%', '', 'G'], [(4, 12), (17, 4), (12, 2)], [False, True, False, False], 14, False, [False, False, False, False], 4857, 'North', (3, 13))
Element 44: (2, (3, 13), ['%', '', '%', ''], [(4, 11), (16, 4), (12, 1)], [True, False, True, False], 12, False, [False, False, False, False], 4866, 'East', (4, 13))
Element 45: (2, (4, 13), ['', '', '%', ''], [(4, 10), (15, 4), (11, 1)], [False, False, True, False], 10, False, [False, False, False, False], 4875, 'East', (5, 13))
Element 46: (2, (5, 13), ['', '', '%', ''], [(3, 10), (14, 4), (11, 2)], [False, False, True, False], 8, False, [False, False, False, False], 4884, 'South', (5, 12))
Element 47: (2, (5, 12), ['', '', '', ''], [(2, 10), (14, 3), (11, 3)], [False, False, False, False], 6, False, [False, False, False, False], 4893, 'West', (4, 12))
Element 48: (2, (4, 12), ['', '', '', ''], [(2, 11), (14, 2), (10, 3)], [False, False, False, False], 4, False, [False, False, False, False], 4902, 'East', (5, 12))
Element 49: (2, (5, 12), ['', '', '', ''], [(2, 12), (14, 1), (10, 2)], [False, False, False, False], 2, False, [False, False, False, False], 4911, 'South', (5, 11))
Element 50: (2, (5, 11), ['', '%', '', ''], [(2, 12), (14, 1), (9, 2)], [False, True, False, False], 0, False, [False, False, False, False], 5910, 'Stop', (5, 11))
Element 51: #0#
