Element 1: (1, (7, 3), ['.', '.', '%', 'F'], [(4, 1), (8, 2), (11, 1)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (8, 3))
Element 2: (1, (8, 3), ['', '', '.', '.'], [(5, 1), (9, 2), (12, 1)], [False, False, False, False], 96, False, [False, False, True, True], 2028, 'East', (9, 3))
Element 3: (1, (9, 3), ['', '', '.', '.'], [(6, 1), (10, 2), (13, 1)], [False, False, False, False], 94, False, [False, False, True, True], 3057, 'East', (10, 3))
Element 4: (1, (10, 3), ['', '', '.', '.'], [(7, 1), (11, 2), (14, 1)], [False, False, False, False], 92, False, [False, False, True, True], 3096, 'East', (11, 3))
Element 5: (1, (11, 3), ['', '', '.', '%'], [(8, 1), (12, 2), (15, 1)], [False, False, False, True], 90, False, [False, False, True, False], 3135, 'North', (11, 4))
Element 6: (1, (11, 4), ['.', '', '%', '.'], [(9, 1), (13, 2), (14, 1)], [False, False, True, False], 88, False, [True, False, False, True], 3164, 'East', (12, 4))
Element 7: (1, (12, 4), ['', '%', '.', '.'], [(9, 2), (14, 2), (13, 1)], [False, True, False, False], 86, False, [False, False, True, True], 3183, 'East', (13, 4))
Element 8: (1, (13, 4), ['', '.', '.', '.'], [(10, 2), (14, 3), (14, 1)], [False, False, False, False], 84, False, [False, True, True, True], 3202, 'East', (14, 4))
Element 9: (1, (14, 4), ['', '', '.', '.'], [(11, 2), (13, 3), (13, 1)], [False, False, False, False], 82, False, [False, False, True, True], 3221, 'East', (15, 4))
Element 10: (1, (15, 4), ['', '%', '.', '.'], [(12, 2), (13, 4), (13, 2)], [False, True, False, False], 80, False, [False, False, True, True], 3230, 'East', (16, 4))
Element 11: (1, (16, 4), ['', '.', '.', '.'], [(13, 2), (13, 5), (14, 2)], [False, False, False, False], 78, False, [False, True, True, True], 3249, 'East', (17, 4))
Element 12: (1, (17, 4), ['', '.', '.', '.'], [(14, 2), (14, 5), (14, 3)], [False, False, False, False], 76, False, [False, True, True, True], 3268, 'East', (18, 4))
Element 13: (1, (18, 4), ['', '.', '.', '%'], [(14, 3), (15, 5), (14, 4)], [False, False, False, True], 74, False, [False, True, True, False], 3287, 'North', (18, 5))
Element 14: (1, (18, 5), ['.', '', '%', '%'], [(14, 4), (16, 5), (15, 4)], [False, False, True, True], 72, False, [True, False, False, False], 3306, 'West', (17, 5))
Element 15: (1, (17, 5), ['', '', '.', ''], [(15, 4), (16, 6), (16, 4)], [False, False, False, False], 70, False, [False, False, True, False], 3325, 'North', (17, 6))
Element 16: (1, (17, 6), ['', '', '.', '%'], [(16, 4), (15, 6), (16, 3)], [False, False, False, True], 68, False, [False, False, True, False], 3354, 'North', (17, 7))
Element 17: (1, (17, 7), ['%', '', '%', '.'], [(17, 4), (15, 7), (17, 3)], [True, False, True, False], 66, False, [False, False, False, True], 3383, 'East', (18, 7))
Element 18: (1, (18, 7), ['', '%', '%', '%'], [(18, 4), (15, 8), (18, 3)], [False, True, True, True], 64, False, [False, False, False, False], 3412, 'West', (17, 7))
Element 19: (1, (17, 7), ['%', '', '%', ''], [(18, 5), (14, 8), (17, 3)], [True, False, True, False], 62, False, [False, False, False, False], 3421, 'South', (17, 6))
Element 20: (1, (17, 6), ['', 'G', '', '%'], [(17, 5), (14, 7), (16, 3)], [False, False, False, True], 60, False, [False, False, False, False], 3430, 'West', (16, 6))
Element 21: (1, (16, 6), ['', '', '%', 'G'], [(17, 6), (14, 8), (16, 4)], [False, False, True, False], 58, False, [False, False, False, False], 3429, 'South', (16, 5))
Element 22: (1, (16, 5), ['', '', '', ''], [(17, 7), (13, 8), (17, 4)], [False, False, False, False], 56, False, [False, False, False, False], 3438, 'West', (15, 5))
Element 23: (1, (15, 5), ['', '', '', ''], [(18, 7), (14, 8), (18, 4)], [False, False, False, False], 54, False, [False, False, False, False], 3437, 'North', (15, 6))
Element 24: (1, (15, 6), ['%', '', '', ''], [(17, 7), (15, 8), (18, 5)], [True, False, False, False], 52, False, [False, False, False, False], 3436, 'North', (15, 7))
Element 25: (1, (15, 7), ['', '', '', '%'], [(17, 6), (14, 8), (17, 5)], [False, False, False, True], 50, False, [False, False, False, False], 3435, 'North', (15, 8))
Element 26: (1, (15, 8), ['', '', '%', '%'], [(16, 6), (14, 7), (16, 5)], [False, False, True, True], 48, False, [False, False, False, False], 3434, 'West', (14, 8))
Element 27: (1, (14, 8), ['', '', '%', ''], [(16, 5), (15, 7), (15, 5)], [False, False, True, False], 46, False, [False, False, False, False], 3433, 'South', (14, 7))
Element 28: (1, (14, 7), ['%', '%', '', ''], [(15, 5), (15, 6), (14, 5)], [True, True, False, False], 44, False, [False, False, False, False], 3432, 'North', (14, 8))
Element 29: (1, (14, 8), ['', '', '%', ''], [(15, 6), (16, 6), (13, 5)], [False, False, True, False], 42, False, [False, False, False, False], 3431, 'West', (13, 8))
Element 30: (1, (13, 8), ['%', '%', '%', ''], [(15, 7), (16, 5), (13, 6)], [True, True, True, False], 40, False, [False, False, False, False], 3440, 'East', (14, 8))
Element 31: (1, (14, 8), ['', '', '%', 'G'], [(15, 8), (16, 4), (12, 6)], [False, False, True, False], 38, False, [False, False, False, False], 3449, 'West', (13, 8))
Element 32: (1, (13, 8), ['%', '%', '%', 'G'], [(14, 8), (17, 4), (12, 5)], [True, True, True, False], 36, False, [False, False, False, False], 3458, 'Stop', (13, 8))
Element 33: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (18, 4), (12, 4)], [True, True, True, False], 34, False, [False, False, False, False], 3457, 'East', (14, 8))
Element 34: (1, (14, 8), ['', '', '%', ''], [(15, 7), (18, 5), (13, 4)], [False, False, True, False], 32, False, [False, False, False, False], 3456, 'West', (13, 8))
Element 35: (1, (13, 8), ['%', '%', '%', ''], [(15, 8), (17, 5), (13, 3)], [True, True, True, False], 30, False, [False, False, False, False], 3455, 'Stop', (13, 8))
Element 36: (1, (13, 8), ['%', '%', '%', ''], [(15, 7), (17, 6), (13, 4)], [True, True, True, False], 28, False, [False, False, False, False], 3454, 'Stop', (13, 8))
Element 37: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (17, 7), (12, 4)], [True, True, True, False], 26, False, [False, False, False, False], 3453, 'Stop', (13, 8))
Element 38: (1, (13, 8), ['%', '%', '%', ''], [(15, 7), (18, 7), (11, 4)], [True, True, True, False], 24, False, [False, False, False, False], 3452, 'Stop', (13, 8))
Element 39: (1, (13, 8), ['%', '%', '%', ''], [(15, 6), (17, 7), (10, 4)], [True, True, True, False], 22, False, [False, False, False, False], 3461, 'Stop', (13, 8))
Element 40: (1, (13, 8), ['%', '%', '%', ''], [(15, 5), (17, 6), (10, 5)], [True, True, True, False], 20, False, [False, False, False, False], 4460, 'Stop', (13, 8))
Element 41: (1, (13, 8), ['%', '%', '%', ''], [(14, 5), (17, 5), (9, 5)], [True, True, True, False], 18, False, [False, False, False, False], 4469, 'Stop', (13, 8))
Element 42: (1, (13, 8), ['%', '%', '%', ''], [(13, 5), (18, 5), (9, 6)], [True, True, True, False], 16, False, [False, False, False, False], 4478, 'Stop', (13, 8))
Element 43: (1, (13, 8), ['%', '%', '%', ''], [(13, 6), (18, 4), (9, 7)], [True, True, True, False], 14, False, [False, False, False, False], 4487, 'Stop', (13, 8))
Element 44: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (18, 3), (10, 7)], [True, True, True, False], 12, False, [False, False, False, False], 4496, 'Stop', (13, 8))
Element 45: (1, (13, 8), ['%', '%', '%', ''], [(11, 6), (17, 3), (10, 8)], [True, True, True, False], 10, False, [False, False, False, False], 4515, 'Stop', (13, 8))
Element 46: (1, (13, 8), ['%', '%', '%', ''], [(12, 6), (16, 3), (9, 8)], [True, True, True, False], 8, False, [False, False, False, False], 4524, 'Stop', (13, 8))
Element 47: (1, (13, 8), ['%', '%', '%', ''], [(12, 5), (17, 3), (8, 8)], [True, True, True, False], 6, False, [False, False, False, False], 4533, 'Stop', (13, 8))
Element 48: (1, (13, 8), ['%', '%', '%', ''], [(12, 4), (18, 3), (8, 9)], [True, True, True, False], 4, False, [False, False, False, False], 4542, 'Stop', (13, 8))
Element 49: (1, (13, 8), ['%', '%', '%', ''], [(13, 4), (18, 4), (7, 9)], [True, True, True, False], 2, False, [False, False, False, False], 4551, 'Stop', (13, 8))
Element 50: (1, (13, 8), ['%', '%', '%', ''], [(13, 4), (17, 4), (7, 8)], [True, True, True, False], 0, False, [False, False, False, False], 4560, 'Stop', (13, 8))
Element 51: #0#
