Element 1: (2, (2, 7), ['.', '.', 'F', '.'], [(8, 12), (2, 4), (4, 5)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'North', (2, 8))
Element 2: (2, (2, 8), ['F', '', '%', '%'], [(7, 12), (3, 4), (5, 5)], [False, False, True, True], 96, False, [False, False, False, False], 2038, 'West', (1, 8))
Element 3: (2, (1, 8), ['%', '.', '%', ''], [(7, 13), (4, 4), (6, 5)], [True, False, True, False], 94, False, [False, True, False, False], 3067, 'South', (1, 7))
Element 4: (2, (1, 7), ['%', '.', '', ''], [(6, 13), (4, 3), (6, 6)], [True, False, False, False], 92, False, [False, True, False, False], 3106, 'South', (1, 6))
Element 5: (2, (1, 6), ['%', '.', '', '.'], [(6, 12), (5, 3), (5, 6)], [True, False, False, False], 90, False, [False, True, False, True], 3145, 'East', (2, 6))
Element 6: (2, (2, 6), ['', '.', '', '.'], [(6, 11), (6, 3), (4, 6)], [False, False, False, False], 88, False, [False, True, False, True], 3184, 'East', (3, 6))
Element 7: (2, (3, 6), ['', '.', '.', ''], [(5, 11), (7, 3), (5, 6)], [False, False, False, False], 86, False, [False, True, True, False], 3213, 'North', (3, 7))
Element 8: (2, (3, 7), ['', '', '%', '%'], [(5, 12), (8, 3), (6, 6)], [False, False, True, True], 84, False, [False, False, False, False], 4232, 'South', (3, 6))
Element 9: (2, (3, 6), ['', '.', '', ''], [(5, 13), (9, 3), (6, 5)], [False, False, False, False], 82, False, [False, True, False, False], 4251, 'South', (3, 5))
Element 10: (2, (3, 5), ['.', '', '', ''], [(4, 13), (9, 2), (6, 4)], [False, False, False, False], 80, False, [True, False, False, False], 5280, 'West', (2, 5))
Element 11: (2, (2, 5), ['.', '', '', ''], [(4, 12), (10, 2), (6, 3)], [False, False, False, False], 78, False, [True, False, False, False], 5309, 'West', (1, 5))
Element 12: (2, (1, 5), ['%', '', '', ''], [(4, 11), (11, 2), (6, 2)], [True, False, False, False], 76, False, [False, False, False, False], 5348, 'South', (1, 4))
Element 13: (2, (1, 4), ['%', '%', '', ''], [(4, 10), (12, 2), (6, 1)], [True, True, False, False], 74, False, [False, False, False, False], 6367, 'East', (2, 4))
Element 14: (2, (2, 4), ['', '.', '', ''], [(3, 10), (13, 2), (7, 1)], [False, False, False, False], 72, False, [False, True, False, False], 6396, 'South', (2, 3))
Element 15: (2, (2, 3), ['%', '.', '', '.'], [(2, 10), (14, 2), (8, 1)], [True, False, False, False], 70, False, [False, True, False, True], 6435, 'East', (3, 3))
Element 16: (2, (3, 3), ['', '%', '', ''], [(2, 11), (14, 3), (9, 1)], [False, True, False, False], 68, False, [False, False, False, False], 7464, 'East', (4, 3))
Element 17: (2, (4, 3), ['', '.', '', ''], [(1, 11), (14, 4), (9, 2)], [False, False, False, False], 66, False, [False, True, False, False], 8473, 'South', (4, 2))
Element 18: (2, (4, 2), ['%', '.', '', '.'], [(1, 12), (15, 4), (8, 2)], [True, False, False, False], 64, False, [False, True, False, True], 8512, 'East', (5, 2))
Element 19: (2, (5, 2), ['', '.', '', ''], [(2, 12), (16, 4), (7, 2)], [False, False, False, False], 62, False, [False, True, False, False], 8551, 'South', (5, 1))
Element 20: (2, (5, 1), ['.', '%', '', ''], [(3, 12), (17, 4), (7, 3)], [False, True, False, False], 60, False, [True, False, False, False], 8580, 'West', (4, 1))
Element 21: (2, (4, 1), ['.', '%', '', ''], [(3, 13), (18, 4), (8, 3)], [False, True, False, False], 58, False, [True, False, False, False], 8609, 'West', (3, 1))
Element 22: (2, (3, 1), ['.', '%', '%', ''], [(3, 12), (18, 5), (8, 4)], [False, True, True, False], 56, False, [True, False, False, False], 8638, 'West', (2, 1))
Element 23: (2, (2, 1), ['.', '%', '.', ''], [(2, 12), (17, 5), (9, 4)], [False, True, False, False], 54, False, [True, False, True, False], 8667, 'North', (2, 2))
Element 24: (2, (2, 2), ['.', '', '', '%'], [(1, 12), (17, 6), (10, 4)], [False, False, False, True], 52, False, [True, False, False, False], 8696, 'West', (1, 2))
Element 25: #1#
