Element 1: (1, (10, 10), ['.', '%', '%', '%'], [(13, 2), (11, 3), (17, 1)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (9, 10))
Element 2: (1, (9, 10), ['%', '%', '%', ''], [(14, 2), (11, 4), (18, 1)], [True, True, True, False], 96, False, [False, False, False, False], 48, 'East', (10, 10))
Element 3: (1, (10, 10), ['', '%', '%', '%'], [(14, 3), (12, 4), (17, 1)], [False, True, True, True], 94, False, [False, False, False, False], 67, 'Stop', (10, 10))
Element 4: (1, (10, 10), ['', '%', '%', '%'], [(14, 4), (13, 4), (17, 1)], [False, True, True, True], 92, False, [False, False, False, False], 86, 'West', (9, 10))
Element 5: (1, (9, 10), ['%', '%', '%', ''], [(15, 4), (13, 5), (18, 1)], [True, True, True, False], 90, False, [False, False, False, False], 105, 'East', (10, 10))
Element 6: (1, (10, 10), ['', '%', '%', '%'], [(16, 4), (14, 5), (17, 1)], [False, True, True, True], 88, False, [False, False, False, False], 124, 'Stop', (10, 10))
Element 7: (1, (10, 10), ['', '%', '%', '%'], [(17, 4), (15, 5), (17, 1)], [False, True, True, True], 86, False, [False, False, False, False], 143, 'West', (9, 10))
Element 8: (1, (9, 10), ['%', '%', '%', ''], [(18, 4), (16, 5), (18, 1)], [True, True, True, False], 84, False, [False, False, False, False], 162, 'East', (10, 10))
Element 9: (1, (10, 10), ['', '%', '%', '%'], [(18, 5), (17, 5), (17, 1)], [False, True, True, True], 82, False, [False, False, False, False], 181, 'Stop', (10, 10))
Element 10: (1, (10, 10), ['', '%', '%', '%'], [(17, 5), (17, 6), (17, 1)], [False, True, True, True], 80, False, [False, False, False, False], 190, 'West', (9, 10))
Element 11: (1, (9, 10), ['%', '%', '%', ''], [(17, 6), (17, 7), (18, 1)], [True, True, True, False], 78, False, [False, False, False, False], 199, 'East', (10, 10))
Element 12: (1, (10, 10), ['', '%', '%', '%'], [(16, 6), (18, 7), (17, 1)], [False, True, True, True], 76, False, [False, False, False, False], 218, 'Stop', (10, 10))
Element 13: (1, (10, 10), ['', '%', '%', '%'], [(15, 6), (17, 7), (17, 1)], [False, True, True, True], 74, False, [False, False, False, False], 227, 'West', (9, 10))
Element 14: (1, (9, 10), ['%', '%', '%', ''], [(15, 7), (17, 6), (18, 1)], [True, True, True, False], 72, False, [False, False, False, False], 236, 'East', (10, 10))
Element 15: (1, (10, 10), ['', '%', '%', '%'], [(15, 8), (16, 6), (17, 1)], [False, True, True, True], 70, False, [False, False, False, False], 245, 'Stop', (10, 10))
Element 16: (1, (10, 10), ['', '%', '%', '%'], [(14, 8), (15, 6), (17, 1)], [False, True, True, True], 68, False, [False, False, False, False], 254, 'West', (9, 10))
Element 17: (1, (9, 10), ['%', '%', '%', ''], [(14, 7), (15, 7), (18, 1)], [True, True, True, False], 66, False, [False, False, False, False], 263, 'East', (10, 10))
Element 18: (1, (10, 10), ['', '%', '%', '%'], [(14, 8), (15, 8), (17, 1)], [False, True, True, True], 64, False, [False, False, False, False], 262, 'Stop', (10, 10))
Element 19: (1, (10, 10), ['', '%', '%', '%'], [(13, 8), (15, 7), (17, 1)], [False, True, True, True], 62, False, [False, False, False, False], 271, 'West', (9, 10))
Element 20: (1, (9, 10), ['%', '%', '%', ''], [(14, 8), (15, 6), (18, 1)], [True, True, True, False], 60, False, [False, False, False, False], 270, 'East', (10, 10))
Element 21: (1, (10, 10), ['', '%', '%', '%'], [(15, 8), (16, 6), (17, 1)], [False, True, True, True], 58, False, [False, False, False, False], 269, 'Stop', (10, 10))
Element 22: (1, (10, 10), ['', '%', '%', '%'], [(15, 7), (17, 6), (17, 1)], [False, True, True, True], 56, False, [False, False, False, False], 268, 'West', (9, 10))
Element 23: (1, (9, 10), ['%', '%', '%', ''], [(14, 7), (17, 5), (18, 1)], [True, True, True, False], 54, False, [False, False, False, False], 267, 'East', (10, 10))
Element 24: (1, (10, 10), ['', '%', '%', '%'], [(15, 7), (17, 4), (17, 1)], [False, True, True, True], 52, False, [False, False, False, False], 266, 'Stop', (10, 10))
Element 25: (1, (10, 10), ['', '%', '%', '%'], [(15, 6), (17, 3), (17, 1)], [False, True, True, True], 50, False, [False, False, False, False], 275, 'West', (9, 10))
Element 26: (1, (9, 10), ['%', '%', '%', ''], [(15, 5), (18, 3), (18, 1)], [True, True, True, False], 48, False, [False, False, False, False], 284, 'East', (10, 10))
Element 27: (1, (10, 10), ['', '%', '%', '%'], [(16, 5), (18, 4), (17, 1)], [False, True, True, True], 46, False, [False, False, False, False], 283, 'Stop', (10, 10))
Element 28: (1, (10, 10), ['', '%', '%', '%'], [(15, 5), (18, 5), (17, 1)], [False, True, True, True], 44, False, [False, False, False, False], 282, 'West', (9, 10))
Element 29: (1, (9, 10), ['%', '%', '%', ''], [(14, 5), (18, 4), (18, 1)], [True, True, True, False], 42, False, [False, False, False, False], 281, 'East', (10, 10))
Element 30: (1, (10, 10), ['', '%', '%', '%'], [(13, 5), (18, 3), (17, 1)], [False, True, True, True], 40, False, [False, False, False, False], 280, 'Stop', (10, 10))
Element 31: (1, (10, 10), ['', '%', '%', '%'], [(13, 6), (17, 3), (17, 1)], [False, True, True, True], 38, False, [False, False, False, False], 289, 'West', (9, 10))
Element 32: (1, (9, 10), ['%', '%', '%', ''], [(12, 6), (16, 3), (18, 1)], [True, True, True, False], 36, False, [False, False, False, False], 308, 'East', (10, 10))
Element 33: (1, (10, 10), ['', '%', '%', '%'], [(12, 5), (16, 4), (17, 1)], [False, True, True, True], 34, False, [False, False, False, False], 317, 'Stop', (10, 10))
Element 34: (1, (10, 10), ['', '%', '%', '%'], [(12, 4), (15, 4), (17, 1)], [False, True, True, True], 32, False, [False, False, False, False], 316, 'West', (9, 10))
Element 35: (1, (9, 10), ['%', '%', '%', ''], [(13, 4), (14, 4), (18, 1)], [True, True, True, False], 30, False, [False, False, False, False], 315, 'East', (10, 10))
Element 36: (1, (10, 10), ['', '%', '%', '%'], [(13, 3), (14, 3), (17, 1)], [False, True, True, True], 28, False, [False, False, False, False], 324, 'Stop', (10, 10))
Element 37: (1, (10, 10), ['', '%', '%', '%'], [(13, 4), (14, 2), (17, 1)], [False, True, True, True], 26, False, [False, False, False, False], 323, 'West', (9, 10))
Element 38: (1, (9, 10), ['%', '%', '%', ''], [(12, 4), (14, 1), (18, 1)], [True, True, True, False], 24, False, [False, False, False, False], 332, 'East', (10, 10))
Element 39: (1, (10, 10), ['', '%', '%', '%'], [(11, 4), (15, 1), (17, 1)], [False, True, True, True], 22, False, [False, False, False, False], 341, 'Stop', (10, 10))
Element 40: (1, (10, 10), ['', '%', '%', '%'], [(10, 4), (14, 1), (17, 1)], [False, True, True, True], 20, False, [False, False, False, False], 350, 'West', (9, 10))
Element 41: (1, (9, 10), ['%', '%', '%', ''], [(10, 5), (13, 1), (18, 1)], [True, True, True, False], 18, False, [False, False, False, False], 1359, 'East', (10, 10))
Element 42: (1, (10, 10), ['', '%', '%', '%'], [(9, 5), (12, 1), (17, 1)], [False, True, True, True], 16, False, [False, False, False, False], 1378, 'Stop', (10, 10))
Element 43: (1, (10, 10), ['', '%', '%', '%'], [(9, 6), (11, 1), (17, 1)], [False, True, True, True], 14, False, [False, False, False, False], 1397, 'West', (9, 10))
Element 44: (1, (9, 10), ['%', '%', '%', ''], [(9, 7), (11, 2), (18, 1)], [True, True, True, False], 12, False, [False, False, False, False], 1416, 'East', (10, 10))
Element 45: (1, (10, 10), ['', '%', '%', '%'], [(10, 7), (10, 2), (17, 1)], [False, True, True, True], 10, False, [False, False, False, False], 1435, 'Stop', (10, 10))
Element 46: (1, (10, 10), ['', '%', '%', '%'], [(10, 8), (9, 2), (17, 1)], [False, True, True, True], 8, False, [False, False, False, False], 2444, 'West', (9, 10))
Element 47: (1, (9, 10), ['%', '%', '%', ''], [(9, 8), (9, 3), (18, 1)], [True, True, True, False], 6, False, [False, False, False, False], 2463, 'East', (10, 10))
Element 48: (1, (10, 10), ['', '%', '%', '%'], [(8, 8), (8, 3), (17, 1)], [False, True, True, True], 4, False, [False, False, False, False], 3472, 'Stop', (10, 10))
Element 49: (1, (10, 10), ['', '%', '%', '%'], [(8, 9), (8, 4), (17, 1)], [False, True, True, True], 2, False, [False, False, False, False], 3491, 'West', (9, 10))
Element 50: (1, (9, 10), ['%', '%', '%', ''], [(8, 9), (9, 4), (18, 1)], [True, True, True, False], 0, False, [False, False, False, False], 3500, 'Stop', (9, 10))
Element 51: #0#
