Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(2, 7), (10, 13), (13, 6)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['%', '%', '%', ''], [(2, 8), (10, 12), (13, 5)], [True, True, True, False], 96, False, [False, False, False, False], 1029, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '%', '%'], [(1, 8), (11, 12), (14, 5)], [False, True, True, True], 94, False, [False, False, False, False], 2048, 'Stop', (18, 1))
Element 4: (0, (18, 1), ['', '%', '%', '%'], [(1, 7), (12, 12), (15, 5)], [False, True, True, True], 92, False, [False, False, False, False], 2077, 'West', (17, 1))
Element 5: (0, (17, 1), ['%', '%', '%', ''], [(1, 6), (13, 12), (16, 5)], [True, True, True, False], 90, False, [False, False, False, False], 2106, 'East', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(2, 6), (13, 13), (17, 5)], [False, True, True, True], 88, False, [False, False, False, False], 2135, 'Stop', (18, 1))
Element 7: (0, (18, 1), ['', '%', '%', '%'], [(3, 6), (14, 13), (18, 5)], [False, True, True, True], 86, False, [False, False, False, False], 2164, 'West', (17, 1))
Element 8: (0, (17, 1), ['%', '%', '%', ''], [(4, 6), (15, 13), (18, 4)], [True, True, True, False], 84, False, [False, False, False, False], 2193, 'East', (18, 1))
Element 9: (0, (18, 1), ['', '%', '%', '%'], [(5, 6), (16, 13), (18, 3)], [False, True, True, True], 82, False, [False, False, False, False], 2222, 'Stop', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(6, 6), (17, 13), (17, 3)], [False, True, True, True], 80, False, [False, False, False, False], 2251, 'West', (17, 1))
Element 11: (0, (17, 1), ['%', '%', '%', ''], [(6, 5), (18, 13), (17, 4)], [True, True, True, False], 78, False, [False, False, False, False], 2280, 'East', (18, 1))
Element 12: (0, (18, 1), ['', '%', '%', '%'], [(6, 4), (18, 12), (16, 4)], [False, True, True, True], 76, False, [False, False, False, False], 2309, 'Stop', (18, 1))
Element 13: (0, (18, 1), ['', '%', '%', '%'], [(6, 3), (18, 11), (16, 3)], [False, True, True, True], 74, False, [False, False, False, False], 2338, 'West', (17, 1))
Element 14: (0, (17, 1), ['%', '%', '%', ''], [(7, 3), (18, 10), (16, 4)], [True, True, True, False], 72, False, [False, False, False, False], 2357, 'East', (18, 1))
Element 15: (0, (18, 1), ['', '%', '%', '%'], [(8, 3), (17, 10), (15, 4)], [False, True, True, True], 70, False, [False, False, False, False], 3376, 'Stop', (18, 1))
Element 16: (0, (18, 1), ['', '%', '%', '%'], [(9, 3), (17, 11), (14, 4)], [False, True, True, True], 68, False, [False, False, False, False], 3405, 'West', (17, 1))
Element 17: (0, (17, 1), ['%', '%', '%', ''], [(9, 2), (17, 12), (14, 3)], [True, True, True, False], 66, False, [False, False, False, False], 4424, 'East', (18, 1))
Element 18: (0, (18, 1), ['', '%', '%', '%'], [(10, 2), (16, 12), (14, 2)], [False, True, True, True], 64, False, [False, False, False, False], 4453, 'Stop', (18, 1))
Element 19: (0, (18, 1), ['', '%', '%', '%'], [(11, 2), (16, 11), (14, 1)], [False, True, True, True], 62, False, [False, False, False, False], 4482, 'West', (17, 1))
Element 20: (0, (17, 1), ['%', '%', '%', ''], [(12, 2), (16, 10), (15, 1)], [True, True, True, False], 60, False, [False, False, False, False], 4511, 'East', (18, 1))
Element 21: (0, (18, 1), ['', '%', '%', '%'], [(13, 2), (16, 9), (14, 1)], [False, True, True, True], 58, False, [False, False, False, False], 4530, 'Stop', (18, 1))
Element 22: (0, (18, 1), ['', '%', '%', '%'], [(13, 3), (17, 9), (13, 1)], [False, True, True, True], 56, False, [False, False, False, False], 4559, 'West', (17, 1))
Element 23: (0, (17, 1), ['%', '%', '%', ''], [(13, 4), (16, 9), (12, 1)], [True, True, True, False], 54, False, [False, False, False, False], 4578, 'East', (18, 1))
Element 24: (0, (18, 1), ['', '%', '%', '%'], [(12, 4), (16, 10), (11, 1)], [False, True, True, True], 52, False, [False, False, False, False], 4597, 'Stop', (18, 1))
Element 25: (0, (18, 1), ['', '%', '%', '%'], [(12, 5), (16, 11), (11, 2)], [False, True, True, True], 50, False, [False, False, False, False], 4606, 'West', (17, 1))
Element 26: (0, (17, 1), ['%', '%', '%', ''], [(12, 6), (16, 12), (11, 3)], [True, True, True, False], 48, False, [False, False, False, False], 4625, 'East', (18, 1))
Element 27: (0, (18, 1), ['', '%', '%', '%'], [(11, 6), (15, 12), (11, 4)], [False, True, True, True], 46, False, [False, False, False, False], 4654, 'Stop', (18, 1))
Element 28: (0, (18, 1), ['', '%', '%', '%'], [(12, 6), (16, 12), (10, 4)], [False, True, True, True], 44, False, [False, False, False, False], 4663, 'West', (17, 1))
Element 29: (0, (17, 1), ['%', '%', '%', ''], [(13, 6), (17, 12), (10, 5)], [True, True, True, False], 42, False, [False, False, False, False], 5662, 'East', (18, 1))
Element 30: (0, (18, 1), ['', '%', '%', '%'], [(13, 5), (17, 11), (9, 5)], [False, True, True, True], 40, False, [False, False, False, False], 5671, 'Stop', (18, 1))
Element 31: (0, (18, 1), ['', '%', '%', '%'], [(14, 5), (16, 11), (9, 6)], [False, True, True, True], 38, False, [False, False, False, False], 5680, 'West', (17, 1))
Element 32: (0, (17, 1), ['%', '%', '%', ''], [(15, 5), (17, 11), (9, 7)], [True, True, True, False], 36, False, [False, False, False, False], 5689, 'East', (18, 1))
Element 33: (0, (18, 1), ['', '%', '%', '%'], [(15, 6), (17, 10), (10, 7)], [False, True, True, True], 34, False, [False, False, False, False], 5708, 'Stop', (18, 1))
Element 34: (0, (18, 1), ['', '%', '%', '%'], [(16, 6), (17, 9), (10, 8)], [False, True, True, True], 32, False, [False, False, False, False], 5727, 'West', (17, 1))
Element 35: (0, (17, 1), ['%', '%', '%', ''], [(17, 6), (17, 10), (9, 8)], [True, True, True, False], 30, False, [False, False, False, False], 5746, 'East', (18, 1))
Element 36: (0, (18, 1), ['', '%', '%', '%'], [(17, 7), (16, 10), (8, 8)], [False, True, True, True], 28, False, [False, False, False, False], 5765, 'Stop', (18, 1))
Element 37: (0, (18, 1), ['', '%', '%', '%'], [(18, 7), (17, 10), (8, 9)], [False, True, True, True], 26, False, [False, False, False, False], 5784, 'West', (17, 1))
Element 38: (0, (17, 1), ['%', '%', '%', ''], [(17, 7), (18, 10), (7, 9)], [True, True, True, False], 24, False, [False, False, False, False], 5793, 'East', (18, 1))
Element 39: (0, (18, 1), ['', '%', '%', '%'], [(17, 6), (18, 11), (7, 8)], [False, True, True, True], 22, False, [False, False, False, False], 5802, 'Stop', (18, 1))
Element 40: (0, (18, 1), ['', '%', '%', '%'], [(17, 5), (17, 11), (6, 8)], [False, True, True, True], 20, False, [False, False, False, False], 5811, 'West', (17, 1))
Element 41: (0, (17, 1), ['%', '%', '%', ''], [(18, 5), (18, 11), (6, 9)], [True, True, True, False], 18, False, [False, False, False, False], 5820, 'East', (18, 1))
Element 42: (0, (18, 1), ['', '%', '%', '%'], [(18, 4), (18, 12), (6, 8)], [False, True, True, True], 16, False, [False, False, False, False], 5819, 'Stop', (18, 1))
Element 43: (0, (18, 1), ['', '%', '%', '%'], [(18, 3), (17, 12), (5, 8)], [False, True, True, True], 14, False, [False, False, False, False], 5828, 'West', (17, 1))
Element 44: (0, (17, 1), ['%', '%', '%', ''], [(17, 3), (18, 12), (4, 8)], [True, True, True, False], 12, False, [False, False, False, False], 5837, 'East', (18, 1))
Element 45: (0, (18, 1), ['', '%', '%', '%'], [(17, 4), (18, 13), (5, 8)], [False, True, True, True], 10, False, [False, False, False, False], 5836, 'Stop', (18, 1))
Element 46: (0, (18, 1), ['', '%', '%', '%'], [(16, 4), (17, 13), (6, 8)], [False, True, True, True], 8, False, [False, False, False, False], 5835, 'West', (17, 1))
Element 47: (0, (17, 1), ['%', '%', '%', ''], [(16, 5), (17, 12), (7, 8)], [True, True, True, False], 6, False, [False, False, False, False], 5834, 'East', (18, 1))
Element 48: (0, (18, 1), ['', '%', '%', '%'], [(16, 4), (17, 13), (7, 9)], [False, True, True, True], 4, False, [False, False, False, False], 5833, 'Stop', (18, 1))
Element 49: (0, (18, 1), ['', '%', '%', '%'], [(16, 3), (16, 13), (6, 9)], [False, True, True, True], 2, False, [False, False, False, False], 5832, 'West', (17, 1))
Element 50: (0, (17, 1), ['%', '%', '%', ''], [(16, 4), (16, 12), (7, 9)], [True, True, True, False], 0, False, [False, False, False, False], 5831, 'Stop', (17, 1))
Element 51: #0#
