Element 1: (0, (7, 3), ['.', '.', '%', 'F'], [(8, 5), (11, 1), (14, 13)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 3))
Element 20: (0, (17, 6), ['', '', '', '%'], [(18, 4), (15, 6), (16, 12)], [False, False, False, True], 60, False, [False, False, False, False], 3481, 'North', (17, 7))
Element 21: (0, (17, 7), ['%', '', '%', ''], [(17, 4), (15, 7), (15, 12)], [True, False, True, False], 58, False, [False, False, False, False], 3500, 'East', (18, 7))
Element 22: (0, (18, 7), ['', '%', '%', '%'], [(17, 5), (15, 8), (16, 12)], [False, True, True, True], 56, False, [False, False, False, False], 3509, 'West', (17, 7))
Element 23: (0, (17, 7), ['%', 'G', '%', ''], [(17, 6), (14, 8), (17, 12)], [True, False, True, False], 54, False, [False, False, False, False], 3518, 'East', (18, 7))
Element 24: (0, (18, 7), ['G', '%', '%', '%'], [(17, 7), (14, 7), (17, 11)], [False, True, True, True], 52, False, [False, False, False, False], 3527, 'Stop', (18, 7))
Element 25: (0, (18, 7), ['', '%', '%', '%'], [(17, 6), (14, 8), (16, 11)], [False, True, True, True], 50, False, [False, False, False, False], 3526, 'West', (17, 7))
Element 26: (0, (17, 7), ['%', '', '%', ''], [(16, 6), (13, 8), (17, 11)], [True, False, True, False], 48, False, [False, False, False, False], 3535, 'South', (17, 6))
Element 27: (0, (17, 6), ['', '', '', '%'], [(16, 5), (14, 8), (17, 10)], [False, False, False, True], 46, False, [False, False, False, False], 3534, 'West', (16, 6))
Element 28: (0, (16, 6), ['', '', '%', ''], [(15, 5), (15, 8), (17, 9)], [False, False, True, False], 44, False, [False, False, False, False], 3533, 'South', (16, 5))
Element 29: (0, (16, 5), ['', '', '', ''], [(15, 6), (15, 7), (17, 10)], [False, False, False, False], 42, False, [False, False, False, False], 3532, 'West', (15, 5))
Element 30: (0, (15, 5), ['', '', '', ''], [(16, 6), (14, 7), (16, 10)], [False, False, False, False], 40, False, [False, False, False, False], 3531, 'North', (15, 6))
Element 31: (0, (15, 6), ['%', '', 'G', ''], [(16, 5), (15, 7), (17, 10)], [True, False, False, False], 38, False, [False, False, False, False], 3530, 'South', (15, 5))
Element 32: (0, (15, 5), ['', '', 'G', ''], [(16, 4), (15, 6), (18, 10)], [False, False, False, False], 36, False, [False, False, False, False], 3529, 'West', (14, 5))
Element 33: (0, (14, 5), ['.', '', '%', ''], [(16, 5), (16, 6), (18, 11)], [False, False, True, False], 34, False, [True, False, False, False], 3528, 'West', (13, 5))
Element 34: (0, (13, 5), ['.', '', '.', ''], [(15, 5), (17, 6), (17, 11)], [False, False, False, False], 32, False, [True, False, True, False], 3537, 'North', (13, 6))
Element 35: (0, (13, 6), ['.', '', '%', '%'], [(15, 6), (17, 5), (18, 11)], [False, False, True, True], 30, False, [True, False, False, False], 3546, 'West', (12, 6))
Element 36: (0, (12, 6), ['.', '.', '%', ''], [(16, 6), (18, 5), (18, 12)], [False, False, True, False], 28, False, [True, True, False, False], 3555, 'South', (12, 5))
Element 37: (0, (12, 5), ['%', '', '', ''], [(17, 6), (18, 4), (17, 12)], [True, False, False, False], 26, False, [False, False, False, False], 3564, 'South', (12, 4))
Element 38: (0, (12, 4), ['', '%', '', ''], [(17, 5), (18, 3), (18, 12)], [False, True, False, False], 24, False, [False, False, False, False], 3563, 'East', (13, 4))
Element 39: (0, (13, 4), ['', '', '', ''], [(16, 5), (17, 3), (18, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3562, 'West', (12, 4))
Element 40: (0, (12, 4), ['', '%', '', ''], [(17, 5), (17, 4), (17, 13)], [False, True, False, False], 20, False, [False, False, False, False], 3561, 'West', (11, 4))
Element 41: (0, (11, 4), ['', '.', '%', ''], [(16, 5), (16, 4), (17, 12)], [False, False, True, False], 18, False, [False, True, False, False], 3560, 'South', (11, 3))
Element 42: (0, (11, 3), ['.', '', '', '%'], [(16, 4), (16, 3), (17, 13)], [False, False, False, True], 16, False, [True, False, False, False], 3569, 'West', (10, 3))
Element 43: (0, (10, 3), ['', '', '', ''], [(17, 4), (16, 4), (16, 13)], [False, False, False, False], 14, False, [False, False, False, False], 3578, 'North', (10, 4))
Element 44: (0, (10, 4), ['.', '', '', ''], [(17, 3), (15, 4), (16, 12)], [False, False, False, False], 12, False, [True, False, False, False], 3577, 'West', (9, 4))
Element 45: (0, (9, 4), ['.', '', '', ''], [(17, 4), (16, 4), (16, 13)], [False, False, False, False], 10, False, [True, False, False, False], 3586, 'West', (8, 4))
Element 46: (0, (8, 4), ['%', '', '', ''], [(17, 3), (17, 4), (15, 13)], [True, False, False, False], 8, False, [False, False, False, False], 3595, 'North', (8, 5))
Element 47: (0, (8, 5), ['%', '', '.', ''], [(16, 3), (17, 3), (15, 12)], [True, False, False, False], 6, False, [False, False, True, False], 3594, 'North', (8, 6))
Element 48: (0, (8, 6), ['%', '', '%', '.'], [(16, 4), (16, 3), (15, 13)], [True, False, True, False], 4, False, [False, False, False, True], 3603, 'East', (9, 6))
Element 49: (0, (9, 6), ['', '', '.', '%'], [(15, 4), (17, 3), (14, 13)], [False, False, False, True], 2, False, [False, False, True, False], 3612, 'North', (9, 7))
Element 50: (0, (9, 7), ['%', '', '.', '.'], [(15, 5), (18, 3), (13, 13)], [True, False, False, False], 0, False, [False, False, True, True], 3631, 'Stop', (9, 7))
Element 51: #0#
