Element 1: (3, (18, 4), ['.', '.', '.', '%'], [(4, 3), (3, 6), (15, 8)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (18, 5))
Element 2: (3, (18, 5), ['.', '', '%', '%'], [(5, 3), (4, 6), (14, 8)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (17, 5))
Element 3: (3, (17, 5), ['.', '.', '.', ''], [(6, 3), (5, 6), (14, 7)], [False, False, False, False], 94, False, [True, True, True, False], 107, 'North', (17, 6))
Element 4: (3, (17, 6), ['.', '', '.', '%'], [(7, 3), (6, 6), (14, 8)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (17, 7))
Element 5: (3, (17, 7), ['%', '', '%', '.'], [(8, 3), (6, 5), (13, 8)], [True, False, True, False], 90, False, [False, False, False, True], 1165, 'East', (18, 7))
Element 6: (3, (18, 7), ['', '%', '%', '%'], [(9, 3), (6, 4), (14, 8)], [False, True, True, True], 88, False, [False, False, False, False], 1194, 'West', (17, 7))
Element 7: (3, (17, 7), ['%', '', '%', ''], [(9, 2), (6, 3), (15, 8)], [True, False, True, False], 86, False, [False, False, False, False], 2193, 'South', (17, 6))
Element 8: (3, (17, 6), ['.', '', '', '%'], [(10, 2), (6, 2), (15, 7)], [False, False, False, True], 84, False, [True, False, False, False], 2212, 'West', (16, 6))
Element 9: (3, (16, 6), ['G', '.', '%', ''], [(11, 2), (6, 1), (15, 6)], [False, False, True, False], 82, False, [False, True, False, False], 3241, 'South', (16, 5))
Element 10: (3, (16, 5), ['G', '.', '', ''], [(12, 2), (7, 1), (15, 5)], [False, False, False, False], 80, False, [False, True, False, False], 3280, 'South', (16, 4))
Element 11: (3, (16, 4), ['G', '.', '', '.'], [(13, 2), (8, 1), (15, 4)], [False, False, False, False], 78, False, [False, True, False, True], 3319, 'East', (17, 4))
Element 12: (3, (17, 4), ['', '.', '', ''], [(14, 2), (9, 1), (14, 4)], [False, False, False, False], 76, False, [False, True, False, False], 3358, 'South', (17, 3))
Element 13: (3, (17, 3), ['.', '%', '', '.'], [(14, 3), (9, 2), (14, 5)], [False, True, False, False], 74, False, [True, False, False, True], 3387, 'East', (18, 3))
Element 14: (3, (18, 3), ['', '%', '', '%'], [(13, 3), (8, 2), (13, 5)], [False, True, False, True], 72, False, [False, False, False, False], 3426, 'West', (17, 3))
Element 15: (3, (17, 3), ['.', '%', '', ''], [(13, 4), (7, 2), (13, 6)], [False, True, False, False], 70, False, [True, False, False, False], 3455, 'West', (16, 3))
Element 16: (3, (16, 3), ['%', '%', '', ''], [(12, 4), (7, 3), (12, 6)], [True, True, False, False], 68, False, [False, False, False, False], 3484, 'East', (17, 3))
Element 17: (3, (17, 3), ['', '%', '', ''], [(12, 5), (8, 3), (11, 6)], [False, True, False, False], 66, False, [False, False, False, False], 3503, 'North', (17, 4))
Element 18: (3, (17, 4), ['', '', '', ''], [(13, 5), (8, 4), (12, 6)], [False, False, False, False], 64, False, [False, False, False, False], 3512, 'West', (16, 4))
Element 19: (3, (16, 4), ['', '', '', ''], [(14, 5), (9, 4), (13, 6)], [False, False, False, False], 62, False, [False, False, False, False], 3521, 'South', (16, 3))
Element 20: (3, (16, 3), ['%', '%', '', ''], [(15, 5), (10, 4), (13, 5)], [True, True, False, False], 60, False, [False, False, False, False], 3530, 'North', (16, 4))
Element 21: (3, (16, 4), ['', '', 'G', ''], [(16, 5), (10, 5), (12, 5)], [False, False, False, False], 58, False, [False, False, False, False], 4529, 'West', (15, 4))
Element 22: (3, (15, 4), ['', '%', '', ''], [(17, 5), (9, 5), (12, 4)], [False, True, False, False], 56, False, [False, False, False, False], 4538, 'North', (15, 5))
Element 23: (3, (15, 5), ['', '', '', ''], [(18, 5), (9, 6), (11, 4)], [False, False, False, False], 54, False, [False, False, False, False], 4557, 'North', (15, 6))
Element 24: (3, (15, 6), ['%', '', '', ''], [(18, 4), (9, 7), (11, 3)], [True, False, False, False], 52, False, [False, False, False, False], 4576, 'North', (15, 7))
