Element 1: (2, (4, 10), ['.', '%', '.', '%'], [(13, 4), (2, 2), (12, 6)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (4, 11))
Element 2: (2, (4, 11), ['%', '', '.', '.'], [(14, 4), (2, 3), (13, 6)], [True, False, False, False], 96, False, [False, False, True, True], 58, 'East', (5, 11))
Element 3: (2, (5, 11), ['', '%', '.', '.'], [(15, 4), (3, 3), (13, 5)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (6, 11))
Element 4: (2, (6, 11), ['', '%', '.', '%'], [(16, 4), (4, 3), (14, 5)], [False, True, False, True], 92, False, [False, False, True, False], 136, 'North', (6, 12))
Element 5: (2, (6, 12), ['.', '', '.', '.'], [(17, 4), (5, 3), (15, 5)], [False, False, False, False], 90, False, [True, False, True, True], 175, 'East', (7, 12))
Element 6: (2, (7, 12), ['', '%', '.', 'F'], [(18, 4), (6, 3), (16, 5)], [False, True, False, False], 88, False, [False, False, True, False], 214, 'East', (8, 12))
Element 7: (2, (8, 12), ['', '%', '%', '.'], [(18, 5), (7, 3), (17, 5)], [False, True, True, False], 86, False, [False, False, False, True], 1243, 'East', (9, 12))
Element 8: (2, (9, 12), ['', '%', '.', '.'], [(17, 5), (8, 3), (17, 6)], [False, True, False, False], 84, False, [False, False, True, True], 2262, 'East', (10, 12))
Element 9: (2, (10, 12), ['', '%', '.', '.'], [(17, 6), (9, 3), (17, 7)], [False, True, False, False], 82, False, [False, False, True, True], 2291, 'East', (11, 12))
Element 10: (2, (11, 12), ['', '%', '%', '.'], [(16, 6), (9, 2), (18, 7)], [False, True, True, False], 80, False, [False, False, False, True], 3320, 'East', (12, 12))
Element 11: (2, (12, 12), ['', '.', '.', '.'], [(15, 6), (10, 2), (17, 7)], [False, False, False, False], 78, False, [False, True, True, True], 3349, 'East', (13, 12))
Element 12: (2, (13, 12), ['', '.', '.', '%'], [(15, 7), (11, 2), (17, 6)], [False, False, False, True], 76, False, [False, True, True, False], 3378, 'North', (13, 13))
Element 13: (2, (13, 13), ['.', '', '%', '.'], [(15, 8), (12, 2), (16, 6)], [False, False, True, False], 74, False, [True, False, False, True], 3407, 'East', (14, 13))
Element 14: (2, (14, 13), ['', '%', '%', '.'], [(14, 8), (13, 2), (15, 6)], [False, True, True, False], 72, False, [False, False, False, True], 3436, 'East', (15, 13))
Element 15: (2, (15, 13), ['', '.', '%', '.'], [(14, 7), (14, 2), (15, 7)], [False, False, True, False], 70, False, [False, True, False, True], 3465, 'East', (16, 13))
Element 16: (2, (16, 13), ['', '.', '%', '.'], [(14, 8), (14, 3), (15, 8)], [False, False, True, False], 68, False, [False, True, False, True], 3484, 'East', (17, 13))
Element 17: (2, (17, 13), ['', '.', '%', '.'], [(13, 8), (13, 3), (15, 7)], [False, False, True, False], 66, False, [False, True, False, True], 3513, 'East', (18, 13))
Element 18: (2, (18, 13), ['', '.', '%', '%'], [(14, 8), (13, 4), (15, 6)], [False, False, True, True], 64, False, [False, True, False, False], 3522, 'South', (18, 12))
Element 19: (2, (18, 12), ['.', '.', '', '%'], [(15, 8), (14, 4), (16, 6)], [False, False, False, True], 62, False, [True, True, False, False], 3531, 'South', (18, 11))
Element 20: (2, (18, 11), ['.', '.', '', '%'], [(15, 7), (15, 4), (17, 6)], [False, False, False, True], 60, False, [True, True, False, False], 3540, 'South', (18, 10))
Element 21: (2, (18, 10), ['.', '%', '', '%'], [(14, 7), (16, 4), (17, 5)], [False, True, False, True], 58, False, [True, False, False, False], 3549, 'West', (17, 10))
Element 22: (2, (17, 10), ['.', '.', '.', ''], [(15, 7), (16, 3), (17, 4)], [False, False, False, False], 56, False, [True, True, True, False], 3568, 'North', (17, 11))
Element 23: (2, (17, 11), ['.', '', '.', ''], [(15, 6), (16, 4), (17, 3)], [False, False, False, False], 54, False, [True, False, True, False], 3587, 'North', (17, 12))
Element 24: (2, (17, 12), ['.', '', '', ''], [(15, 5), (16, 5), (18, 3)], [False, False, False, False], 52, False, [True, False, False, False], 3606, 'West', (16, 12))
Element 25: (2, (16, 12), ['.', '.', '', ''], [(14, 5), (17, 5), (18, 4)], [False, False, False, False], 50, False, [True, True, False, False], 3615, 'South', (16, 11))
Element 26: (2, (16, 11), ['%', '.', '', ''], [(13, 5), (17, 6), (18, 5)], [True, False, False, False], 48, False, [False, True, False, False], 3624, 'South', (16, 10))
Element 27: (2, (16, 10), ['%', '.', '', ''], [(12, 5), (17, 7), (18, 4)], [True, False, False, False], 46, False, [False, True, False, False], 3643, 'South', (16, 9))
Element 28: (2, (16, 9), ['%', '%', '', '.'], [(12, 6), (18, 7), (18, 3)], [True, True, False, False], 44, False, [False, False, False, True], 3652, 'East', (17, 9))
Element 29: (2, (17, 9), ['', '%', '', '%'], [(11, 6), (17, 7), (17, 3)], [False, True, False, True], 42, False, [False, False, False, False], 3671, 'West', (16, 9))
