Element 1: (2, (5, 1), ['.', '%', '.', 'F'], [(9, 2), (3, 5), (18, 13)], [False, True, False, False], 98, False, [True, False, True, False], 1009, 'East', (6, 1))
Element 13: (2, (9, 5), ['.', '', '.', ''], [(18, 5), (1, 7), (16, 9)], [False, False, False, False], 74, False, [True, False, True, False], 6417, 'North', (9, 6))
Element 14: (2, (9, 6), ['.', '', '.', '%'], [(17, 5), (1, 6), (17, 9)], [False, False, False, True], 72, False, [True, False, True, False], 6456, 'North', (9, 7))
Element 15: (2, (9, 7), ['%', '', '.', '.'], [(17, 6), (2, 6), (16, 9)], [True, False, False, False], 70, False, [False, False, True, True], 6485, 'East', (10, 7))
Element 16: (2, (10, 7), ['', '%', '.', '%'], [(17, 7), (1, 6), (16, 10)], [False, True, False, True], 68, False, [False, False, True, False], 6504, 'North', (10, 8))
Element 17: (2, (10, 8), ['.', '', '%', '%'], [(18, 7), (1, 5), (16, 11)], [False, False, True, True], 66, False, [True, False, False, False], 6533, 'West', (9, 8))
Element 18: (2, (9, 8), ['.', '', '%', ''], [(17, 7), (1, 4), (16, 12)], [False, False, True, False], 64, False, [True, False, False, False], 6552, 'West', (8, 8))
Element 19: (2, (8, 8), ['.', '%', '.', ''], [(17, 6), (2, 4), (15, 12)], [False, True, False, False], 62, False, [True, False, True, False], 6581, 'North', (8, 9))
Element 20: (2, (8, 9), ['.', '', '%', '%'], [(16, 6), (3, 4), (15, 13)], [False, False, True, True], 60, False, [True, False, False, False], 6620, 'West', (7, 9))
Element 21: (2, (7, 9), ['.', '.', '%', ''], [(16, 5), (4, 4), (14, 13)], [False, False, True, False], 58, False, [True, True, False, False], 6659, 'South', (7, 8))
Element 22: (2, (7, 8), ['.', '%', '', ''], [(15, 5), (4, 3), (13, 13)], [False, True, False, False], 56, False, [True, False, False, False], 6698, 'West', (6, 8))
Element 23: (2, (6, 8), ['.', '%', '.', ''], [(15, 6), (5, 3), (13, 12)], [False, True, False, False], 54, False, [True, False, True, False], 6737, 'North', (6, 9))
Element 24: (2, (6, 9), ['%', '', '%', ''], [(15, 7), (6, 3), (13, 11)], [True, False, True, False], 52, False, [False, False, False, False], 6776, 'South', (6, 8))
Element 25: (2, (6, 8), ['.', '%', '', ''], [(15, 8), (7, 3), (12, 11)], [False, True, False, False], 50, False, [True, False, False, False], 6805, 'West', (5, 8))
Element 26: (2, (5, 8), ['.', '%', '%', ''], [(14, 8), (7, 2), (12, 12)], [False, True, True, False], 48, False, [True, False, False, False], 6844, 'West', (4, 8))
Element 27: (2, (4, 8), ['%', '%', '%', ''], [(14, 7), (6, 2), (12, 13)], [True, True, True, False], 46, False, [False, False, False, False], 6883, 'East', (5, 8))
Element 28: (2, (5, 8), ['', '%', '%', ''], [(14, 8), (5, 2), (12, 12)], [False, True, True, False], 44, False, [False, False, False, False], 6892, 'East', (6, 8))
Element 29: (2, (6, 8), ['', '%', '', ''], [(13, 8), (4, 2), (11, 12)], [False, True, False, False], 42, False, [False, False, False, False], 6921, 'East', (7, 8))
Element 30: (2, (7, 8), ['', '%', '', ''], [(14, 8), (4, 1), (10, 12)], [False, True, False, False], 40, False, [False, False, False, False], 6940, 'North', (7, 9))
Element 31: (2, (7, 9), ['', '', '%', ''], [(15, 8), (3, 1), (10, 13)], [False, False, True, False], 38, False, [False, False, False, False], 6959, 'West', (6, 9))
Element 32: (2, (6, 9), ['%', '', '%', ''], [(15, 7), (2, 1), (9, 13)], [True, False, True, False], 36, False, [False, False, False, False], 6978, 'East', (7, 9))
Element 33: (2, (7, 9), ['', '', '%', ''], [(14, 7), (2, 2), (9, 12)], [False, False, True, False], 34, False, [False, False, False, False], 6997, 'East', (8, 9))
Element 34: (2, (8, 9), ['', '', '%', '%'], [(15, 7), (2, 3), (8, 12)], [False, False, True, True], 32, False, [False, False, False, False], 8006, 'South', (8, 8))
Element 35: (2, (8, 8), ['', '%', '', ''], [(15, 6), (3, 3), (7, 12)], [False, True, False, False], 30, False, [False, False, False, False], 8025, 'West', (7, 8))
Element 36: (2, (7, 8), ['', '%', '', ''], [(15, 5), (2, 3), (7, 13)], [False, True, False, False], 28, False, [False, False, False, False], 8034, 'East', (8, 8))
Element 37: (2, (8, 8), ['', '%', '', ''], [(14, 5), (2, 2), (6, 13)], [False, True, False, False], 26, False, [False, False, False, False], 8053, 'East', (9, 8))
Element 38: (2, (9, 8), ['', '', '%', ''], [(13, 5), (1, 2), (6, 12)], [False, False, True, False], 24, False, [False, False, False, False], 8082, 'East', (10, 8))
Element 39: (2, (10, 8), ['', '', '%', '%'], [(13, 6), (1, 1), (6, 11)], [False, False, True, True], 22, False, [False, False, False, False], 8111, 'South', (10, 7))
Element 40: (2, (10, 7), ['', '%', '', '%'], [(12, 6), (1, 2), (5, 11)], [False, True, False, True], 20, False, [False, False, False, False], 8130, 'West', (9, 7))
Element 41: (2, (9, 7), ['%', '', '', ''], [(12, 5), (2, 2), (5, 12)], [True, False, False, False], 18, False, [False, False, False, False], 8149, 'North', (9, 8))
Element 42: (2, (9, 8), ['', '', '%', ''], [(12, 4), (2, 1), (5, 13)], [False, False, True, False], 16, False, [False, False, False, False], 8168, 'South', (9, 7))
Element 43: (2, (9, 7), ['%', '', '', ''], [(13, 4), (1, 1), (4, 13)], [True, False, False, False], 14, False, [False, False, False, False], 8187, 'South', (9, 6))
Element 44: (2, (9, 6), ['.', '', '', '%'], [(13, 3), (2, 1), (4, 12)], [False, False, False, True], 12, False, [True, False, False, False], 8206, 'West', (8, 6))
Element 45: (2, (8, 6), ['%', '.', '%', ''], [(13, 4), (3, 1), (4, 11)], [True, False, True, False], 10, False, [False, True, False, False], 8225, 'South', (8, 5))
Element 46: (2, (8, 5), ['%', '', '', ''], [(12, 4), (4, 1), (4, 10)], [True, False, False, False], 8, False, [False, False, False, False], 8244, 'North', (8, 6))
Element 47: (2, (8, 6), ['%', '', '%', ''], [(11, 4), (5, 1), (3, 10)], [True, False, True, False], 6, False, [False, False, False, False], 8263, 'East', (9, 6))
Element 48: (2, (9, 6), ['', '', '', '%'], [(11, 3), (6, 1), (2, 10)], [False, False, False, True], 4, False, [False, False, False, False], 8282, 'South', (9, 5))
Element 49: (2, (9, 5), ['', '', '', ''], [(10, 3), (7, 1), (2, 11)], [False, False, False, False], 2, False, [False, False, False, False], 9291, 'West', (8, 5))
Element 50: #1#
