Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(1, 7), (9, 8), (11, 12)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['%', '%', '%', ''], [(1, 8), (10, 8), (12, 12)], [True, True, True, False], 96, False, [False, False, False, False], 1029, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '%', '%'], [(2, 8), (10, 7), (13, 12)], [False, True, True, True], 94, False, [False, False, False, False], 2048, 'Stop', (18, 1))
Element 4: (0, (18, 1), ['', '%', '%', '%'], [(2, 7), (9, 7), (13, 13)], [False, True, True, True], 92, False, [False, False, False, False], 2077, 'West', (17, 1))
Element 5: (0, (17, 1), ['%', '%', '%', ''], [(3, 7), (9, 6), (14, 13)], [True, True, True, False], 90, False, [False, False, False, False], 2106, 'East', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(3, 6), (9, 5), (15, 13)], [False, True, True, True], 88, False, [False, False, False, False], 2135, 'Stop', (18, 1))
Element 7: (0, (18, 1), ['', '%', '%', '%'], [(4, 6), (10, 5), (16, 13)], [False, True, True, True], 86, False, [False, False, False, False], 3154, 'West', (17, 1))
Element 8: (0, (17, 1), ['%', '%', '%', ''], [(5, 6), (10, 4), (17, 13)], [True, True, True, False], 84, False, [False, False, False, False], 3183, 'East', (18, 1))
Element 9: (0, (18, 1), ['', '%', '%', '%'], [(6, 6), (11, 4), (18, 13)], [False, True, True, True], 82, False, [False, False, False, False], 3212, 'Stop', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(6, 5), (12, 4), (18, 12)], [False, True, True, True], 80, False, [False, False, False, False], 3241, 'West', (17, 1))
Element 11: (0, (17, 1), ['%', '%', '%', ''], [(6, 4), (13, 4), (18, 11)], [True, True, True, False], 78, False, [False, False, False, False], 3270, 'East', (18, 1))
Element 12: (0, (18, 1), ['', '%', '%', '%'], [(6, 3), (14, 4), (18, 10)], [False, True, True, True], 76, False, [False, False, False, False], 3299, 'Stop', (18, 1))
