Element 1: (2, (7, 1), ['F', '%', '.', '.'], [(9, 2), (4, 6), (16, 4)], [False, True, False, False], 98, False, [False, False, True, True], 1009, 'West', (6, 1))
Element 2: (2, (6, 1), ['.', '%', '.', ''], [(10, 2), (5, 6), (17, 4)], [False, True, False, False], 96, False, [True, False, True, False], 2038, 'North', (6, 2))
Element 3: (2, (6, 2), ['.', '', '.', '.'], [(11, 2), (6, 6), (18, 4)], [False, False, False, False], 94, False, [True, False, True, True], 2077, 'East', (7, 2))
Element 4: (2, (7, 2), ['', '', '.', ''], [(12, 2), (6, 5), (18, 5)], [False, False, False, False], 92, False, [False, False, True, False], 2116, 'North', (7, 3))
Element 5: (2, (7, 3), ['.', '', '%', 'F'], [(13, 2), (6, 4), (17, 5)], [False, False, True, False], 90, False, [True, False, False, False], 2155, 'East', (8, 3))
Element 6: (2, (8, 3), ['', '', '.', '.'], [(14, 2), (6, 3), (17, 6)], [False, False, False, False], 88, False, [False, False, True, True], 3184, 'East', (9, 3))
Element 7: (2, (9, 3), ['', '', '.', '.'], [(14, 3), (5, 3), (17, 7)], [False, False, False, False], 86, False, [False, False, True, True], 3223, 'East', (10, 3))
Element 8: (2, (10, 3), ['', '', '.', '.'], [(14, 4), (5, 2), (18, 7)], [False, False, False, False], 84, False, [False, False, True, True], 3262, 'East', (11, 3))
Element 9: (2, (11, 3), ['', '', '.', '%'], [(15, 4), (5, 1), (17, 7)], [False, False, False, True], 82, False, [False, False, True, False], 3291, 'North', (11, 4))
Element 10: (2, (11, 4), ['.', '', '%', '.'], [(15, 5), (4, 1), (17, 6)], [False, False, True, False], 80, False, [True, False, False, True], 3320, 'East', (12, 4))
Element 11: (2, (12, 4), ['', '%', '.', '.'], [(16, 5), (4, 2), (16, 6)], [False, True, False, False], 78, False, [False, False, True, True], 3359, 'East', (13, 4))
Element 12: (2, (13, 4), ['', '.', '.', ''], [(17, 5), (4, 3), (15, 6)], [False, False, False, False], 76, False, [False, True, True, False], 3388, 'North', (13, 5))
Element 13: (2, (13, 5), ['.', '', '.', '.'], [(18, 5), (4, 4), (15, 7)], [False, False, False, False], 74, False, [True, False, True, True], 3417, 'East', (14, 5))
Element 14: (2, (14, 5), ['', '', '%', ''], [(18, 4), (4, 5), (15, 8)], [False, False, True, False], 72, False, [False, False, False, False], 3446, 'East', (15, 5))
