Element 1: (0, (17, 1), ['%', '%', '%', '.'], [(2, 5), (6, 5), (18, 5)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (18, 1))
Element 2: (0, (18, 1), ['', '%', '%', '%'], [(3, 5), (6, 6), (18, 4)], [False, True, True, True], 96, False, [False, False, False, False], 39, 'West', (17, 1))
Element 3: (0, (17, 1), ['%', '%', '%', ''], [(4, 5), (5, 6), (18, 3)], [True, True, True, False], 94, False, [False, False, False, False], 68, 'Stop', (17, 1))
Element 4: (0, (17, 1), ['%', '%', '%', ''], [(5, 5), (4, 6), (17, 3)], [True, True, True, False], 92, False, [False, False, False, False], 97, 'East', (18, 1))
Element 5: (0, (18, 1), ['', '%', '%', '%'], [(6, 5), (3, 6), (17, 4)], [False, True, True, True], 90, False, [False, False, False, False], 116, 'West', (17, 1))
Element 6: (0, (17, 1), ['%', '%', '%', ''], [(6, 4), (3, 7), (17, 5)], [True, True, True, False], 88, False, [False, False, False, False], 145, 'Stop', (17, 1))
Element 7: (0, (17, 1), ['%', '%', '%', ''], [(6, 3), (2, 7), (17, 6)], [True, True, True, False], 86, False, [False, False, False, False], 174, 'East', (18, 1))
Element 8: (0, (18, 1), ['', '%', '%', '%'], [(7, 3), (2, 8), (17, 7)], [False, True, True, True], 84, False, [False, False, False, False], 1193, 'West', (17, 1))
Element 9: (0, (17, 1), ['%', '%', '%', ''], [(8, 3), (1, 8), (18, 7)], [True, True, True, False], 82, False, [False, False, False, False], 3202, 'Stop', (17, 1))
Element 10: (0, (17, 1), ['%', '%', '%', ''], [(9, 3), (1, 7), (17, 7)], [True, True, True, False], 80, False, [False, False, False, False], 3221, 'East', (18, 1))
Element 11: (0, (18, 1), ['', '%', '%', '%'], [(9, 2), (1, 6), (17, 6)], [False, True, True, True], 78, False, [False, False, False, False], 4230, 'West', (17, 1))
Element 12: (0, (17, 1), ['%', '%', '%', ''], [(10, 2), (2, 6), (16, 6)], [True, True, True, False], 76, False, [False, False, False, False], 4259, 'Stop', (17, 1))
Element 13: (0, (17, 1), ['%', '%', '%', ''], [(11, 2), (2, 5), (16, 5)], [True, True, True, False], 74, False, [False, False, False, False], 4278, 'East', (18, 1))
Element 14: (0, (18, 1), ['', '%', '%', '%'], [(12, 2), (2, 4), (16, 4)], [False, True, True, True], 72, False, [False, False, False, False], 4307, 'West', (17, 1))
Element 15: (0, (17, 1), ['%', '%', '%', ''], [(13, 2), (3, 4), (16, 3)], [True, True, True, False], 70, False, [False, False, False, False], 4336, 'Stop', (17, 1))
Element 16: (0, (17, 1), ['%', '%', '%', ''], [(14, 2), (4, 4), (16, 4)], [True, True, True, False], 68, False, [False, False, False, False], 4355, 'East', (18, 1))
Element 17: (0, (18, 1), ['', '%', '%', '%'], [(14, 3), (4, 3), (15, 4)], [False, True, True, True], 66, False, [False, False, False, False], 4384, 'West', (17, 1))
Element 18: (0, (17, 1), ['%', '%', '%', ''], [(14, 4), (5, 3), (15, 5)], [True, True, True, False], 64, False, [False, False, False, False], 4413, 'Stop', (17, 1))
Element 19: (0, (17, 1), ['%', '%', '%', ''], [(14, 5), (5, 2), (15, 6)], [True, True, True, False], 62, False, [False, False, False, False], 4442, 'East', (18, 1))
Element 20: (0, (18, 1), ['', '%', '%', '%'], [(13, 5), (6, 2), (15, 7)], [False, True, True, True], 60, False, [False, False, False, False], 4471, 'West', (17, 1))
Element 21: (0, (17, 1), ['%', '%', '%', ''], [(13, 6), (6, 1), (15, 8)], [True, True, True, False], 58, False, [False, False, False, False], 5490, 'Stop', (17, 1))
Element 22: (0, (17, 1), ['%', '%', '%', ''], [(12, 6), (7, 1), (14, 8)], [True, True, True, False], 56, False, [False, False, False, False], 5519, 'East', (18, 1))
Element 23: (0, (18, 1), ['', '%', '%', '%'], [(12, 5), (8, 1), (14, 7)], [False, True, True, True], 54, False, [False, False, False, False], 5548, 'West', (17, 1))
Element 24: (0, (17, 1), ['%', '%', '%', ''], [(12, 4), (9, 1), (14, 8)], [True, True, True, False], 52, False, [False, False, False, False], 5567, 'Stop', (17, 1))
Element 25: (0, (17, 1), ['%', '%', '%', ''], [(13, 4), (9, 2), (13, 8)], [True, True, True, False], 50, False, [False, False, False, False], 5586, 'East', (18, 1))
Element 26: (0, (18, 1), ['', '%', '%', '%'], [(13, 3), (8, 2), (14, 8)], [False, True, True, True], 48, False, [False, False, False, False], 5605, 'West', (17, 1))
Element 27: (0, (17, 1), ['%', '%', '%', ''], [(13, 4), (7, 2), (15, 8)], [True, True, True, False], 46, False, [False, False, False, False], 5614, 'Stop', (17, 1))
Element 28: (0, (17, 1), ['%', '%', '%', ''], [(12, 4), (7, 3), (15, 7)], [True, True, True, False], 44, False, [False, False, False, False], 5613, 'East', (18, 1))
Element 29: (0, (18, 1), ['', '%', '%', '%'], [(11, 4), (8, 3), (14, 7)], [False, True, True, True], 42, False, [False, False, False, False], 5622, 'West', (17, 1))
Element 30: (0, (17, 1), ['%', '%', '%', ''], [(11, 3), (8, 4), (15, 7)], [True, True, True, False], 40, False, [False, False, False, False], 5641, 'Stop', (17, 1))
Element 31: (0, (17, 1), ['%', '%', '%', ''], [(10, 3), (9, 4), (15, 6)], [True, True, True, False], 38, False, [False, False, False, False], 5660, 'East', (18, 1))
Element 32: (0, (18, 1), ['', '%', '%', '%'], [(10, 4), (9, 5), (15, 5)], [False, True, True, True], 36, False, [False, False, False, False], 5679, 'West', (17, 1))
Element 33: (0, (17, 1), ['%', '%', '%', ''], [(10, 5), (9, 6), (15, 4)], [True, True, True, False], 34, False, [False, False, False, False], 6688, 'Stop', (17, 1))
Element 34: (0, (17, 1), ['%', '%', '%', ''], [(9, 5), (9, 7), (16, 4)], [True, True, True, False], 32, False, [False, False, False, False], 6697, 'East', (18, 1))
Element 35: (0, (18, 1), ['', '%', '%', '%'], [(8, 5), (10, 7), (16, 5)], [False, True, True, True], 30, False, [False, False, False, False], 6716, 'West', (17, 1))
Element 36: (0, (17, 1), ['%', '%', '%', ''], [(8, 6), (10, 8), (15, 5)], [True, True, True, False], 28, False, [False, False, False, False], 6735, 'Stop', (17, 1))
Element 37: (0, (17, 1), ['%', '%', '%', ''], [(9, 6), (9, 8), (16, 5)], [True, True, True, False], 26, False, [False, False, False, False], 6744, 'East', (18, 1))
Element 38: (0, (18, 1), ['', '%', '%', '%'], [(9, 7), (8, 8), (16, 6)], [False, True, True, True], 24, False, [False, False, False, False], 6753, 'West', (17, 1))
Element 39: (0, (17, 1), ['%', '%', '%', ''], [(10, 7), (8, 9), (15, 6)], [True, True, True, False], 22, False, [False, False, False, False], 6762, 'Stop', (17, 1))
Element 40: (0, (17, 1), ['%', '%', '%', ''], [(10, 8), (7, 9), (16, 6)], [True, True, True, False], 20, False, [False, False, False, False], 6771, 'East', (18, 1))
Element 41: (0, (18, 1), ['', '%', '%', '%'], [(9, 8), (7, 8), (17, 6)], [False, True, True, True], 18, False, [False, False, False, False], 6780, 'West', (17, 1))
Element 42: (0, (17, 1), ['%', '%', '%', ''], [(8, 8), (6, 8), (17, 5)], [True, True, True, False], 16, False, [False, False, False, False], 6789, 'Stop', (17, 1))
Element 43: (0, (17, 1), ['%', '%', '%', ''], [(8, 9), (6, 9), (16, 5)], [True, True, True, False], 14, False, [False, False, False, False], 6798, 'East', (18, 1))
Element 44: (0, (18, 1), ['', '%', '%', '%'], [(7, 9), (6, 8), (17, 5)], [False, True, True, True], 12, False, [False, False, False, False], 6797, 'West', (17, 1))
Element 45: (0, (17, 1), ['%', '%', '%', ''], [(7, 8), (5, 8), (17, 4)], [True, True, True, False], 10, False, [False, False, False, False], 6806, 'Stop', (17, 1))
Element 46: (0, (17, 1), ['%', '%', '%', ''], [(6, 8), (4, 8), (16, 4)], [True, True, True, False], 8, False, [False, False, False, False], 6815, 'East', (18, 1))
Element 47: (0, (18, 1), ['', '%', '%', '%'], [(6, 9), (5, 8), (17, 4)], [False, True, True, True], 6, False, [False, False, False, False], 6814, 'West', (17, 1))
Element 48: (0, (17, 1), ['%', '%', '%', ''], [(6, 8), (4, 8), (17, 3)], [True, True, True, False], 4, False, [False, False, False, False], 6813, 'Stop', (17, 1))
Element 49: (0, (17, 1), ['%', '%', '%', ''], [(5, 8), (5, 8), (16, 3)], [True, True, True, False], 2, False, [False, False, False, False], 6812, 'East', (18, 1))
Element 50: (0, (18, 1), ['', '%', '%', '%'], [(4, 8), (5, 8), (17, 3)], [False, True, True, True], 0, False, [False, False, False, False], 6811, 'Stop', (18, 1))
Element 51: #0#
