Element 1: (3, (17, 1), ['%', '%', '%', '.'], [(2, 4), (1, 11), (17, 4)], [True, True, True, False], 98, False, [False, False, False, True], 1019, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(3, 4), (2, 11), (18, 4)], [False, True, True, True], 96, False, [False, False, False, False], 2048, 'West', (17, 1))
Element 3: (3, (17, 1), ['%', '%', '%', ''], [(4, 4), (2, 12), (18, 5)], [True, True, True, False], 94, False, [False, False, False, False], 2077, 'Stop', (17, 1))
Element 4: (3, (17, 1), ['%', '%', '%', ''], [(4, 5), (3, 12), (17, 5)], [True, True, True, False], 92, False, [False, False, False, False], 2106, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(5, 5), (4, 12), (17, 6)], [False, True, True, True], 90, False, [False, False, False, False], 2135, 'West', (17, 1))
Element 6: (3, (17, 1), ['%', '%', '%', ''], [(6, 5), (5, 12), (17, 7)], [True, True, True, False], 88, False, [False, False, False, False], 2164, 'Stop', (17, 1))
Element 7: (3, (17, 1), ['%', '%', '%', ''], [(6, 6), (6, 12), (18, 7)], [True, True, True, False], 86, False, [False, False, False, False], 2193, 'East', (18, 1))
Element 8: (3, (18, 1), ['', '%', '%', '%'], [(5, 6), (7, 12), (17, 7)], [False, True, True, True], 84, False, [False, False, False, False], 2212, 'West', (17, 1))
Element 9: (3, (17, 1), ['%', '%', '%', ''], [(4, 6), (8, 12), (17, 6)], [True, True, True, False], 82, False, [False, False, False, False], 3221, 'Stop', (17, 1))
Element 10: (3, (17, 1), ['%', '%', '%', ''], [(3, 6), (9, 12), (16, 6)], [True, True, True, False], 80, False, [False, False, False, False], 3250, 'East', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(3, 7), (10, 12), (16, 5)], [False, True, True, True], 78, False, [False, False, False, False], 3279, 'West', (17, 1))
Element 12: (3, (17, 1), ['%', '%', '%', ''], [(2, 7), (11, 12), (15, 5)], [True, True, True, False], 76, False, [False, False, False, False], 3308, 'Stop', (17, 1))
Element 13: (3, (17, 1), ['%', '%', '%', ''], [(2, 8), (12, 12), (15, 6)], [True, True, True, False], 74, False, [False, False, False, False], 4327, 'East', (18, 1))
Element 14: (3, (18, 1), ['', '%', '%', '%'], [(1, 8), (13, 12), (15, 7)], [False, True, True, True], 72, False, [False, False, False, False], 5346, 'West', (17, 1))
Element 15: (3, (17, 1), ['%', '%', '%', ''], [(1, 7), (13, 13), (15, 8)], [True, True, True, False], 70, False, [False, False, False, False], 5375, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['%', '%', '%', ''], [(1, 6), (14, 13), (14, 8)], [True, True, True, False], 68, False, [False, False, False, False], 5404, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(2, 6), (15, 13), (14, 7)], [False, True, True, True], 66, False, [False, False, False, False], 5433, 'West', (17, 1))
Element 18: (3, (17, 1), ['%', '%', '%', ''], [(2, 5), (16, 13), (14, 8)], [True, True, True, False], 64, False, [False, False, False, False], 5452, 'Stop', (17, 1))
Element 19: (3, (17, 1), ['%', '%', '%', ''], [(3, 5), (17, 13), (13, 8)], [True, True, True, False], 62, False, [False, False, False, False], 5481, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(2, 5), (18, 13), (14, 8)], [False, True, True, True], 60, False, [False, False, False, False], 5490, 'West', (17, 1))
Element 21: (3, (17, 1), ['%', '%', '%', ''], [(1, 5), (18, 12), (15, 8)], [True, True, True, False], 58, False, [False, False, False, False], 5509, 'Stop', (17, 1))
Element 22: (3, (17, 1), ['%', '%', '%', ''], [(2, 5), (18, 11), (15, 7)], [True, True, True, False], 56, False, [False, False, False, False], 5518, 'East', (18, 1))
Element 23: (3, (18, 1), ['', '%', '%', '%'], [(2, 6), (18, 10), (14, 7)], [False, True, True, True], 54, False, [False, False, False, False], 5527, 'West', (17, 1))
Element 24: (3, (17, 1), ['%', '%', '%', ''], [(1, 6), (17, 10), (15, 7)], [True, True, True, False], 52, False, [False, False, False, False], 5536, 'Stop', (17, 1))
Element 25: (3, (17, 1), ['%', '%', '%', ''], [(1, 5), (17, 11), (15, 6)], [True, True, True, False], 50, False, [False, False, False, False], 5545, 'East', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(1, 6), (17, 12), (15, 5)], [False, True, True, True], 48, False, [False, False, False, False], 5554, 'West', (17, 1))
Element 27: (3, (17, 1), ['%', '%', '%', ''], [(1, 7), (16, 12), (15, 4)], [True, True, True, False], 46, False, [False, False, False, False], 5573, 'Stop', (17, 1))
Element 28: (3, (17, 1), ['%', '%', '%', ''], [(1, 8), (16, 11), (14, 4)], [True, True, True, False], 44, False, [False, False, False, False], 5592, 'East', (18, 1))
Element 29: (3, (18, 1), ['', '%', '%', '%'], [(2, 8), (16, 10), (14, 5)], [False, True, True, True], 42, False, [False, False, False, False], 5611, 'West', (17, 1))
Element 30: (3, (17, 1), ['%', '%', '%', ''], [(2, 7), (16, 9), (13, 5)], [True, True, True, False], 40, False, [False, False, False, False], 5630, 'Stop', (17, 1))
Element 31: (3, (17, 1), ['%', '%', '%', ''], [(2, 6), (17, 9), (13, 6)], [True, True, True, False], 38, False, [False, False, False, False], 5649, 'East', (18, 1))
Element 32: (3, (18, 1), ['', '%', '%', '%'], [(2, 7), (16, 9), (12, 6)], [False, True, True, True], 36, False, [False, False, False, False], 5658, 'West', (17, 1))
Element 33: (3, (17, 1), ['%', '%', '%', ''], [(1, 7), (16, 10), (12, 5)], [True, True, True, False], 34, False, [False, False, False, False], 5667, 'Stop', (17, 1))
Element 34: (3, (17, 1), ['%', '%', '%', ''], [(2, 7), (16, 11), (12, 4)], [True, True, True, False], 32, False, [False, False, False, False], 5676, 'East', (18, 1))
Element 35: (3, (18, 1), ['', '%', '%', '%'], [(3, 7), (16, 12), (13, 4)], [False, True, True, True], 30, False, [False, False, False, False], 5685, 'West', (17, 1))
Element 36: (3, (17, 1), ['%', '%', '%', ''], [(3, 6), (15, 12), (13, 3)], [True, True, True, False], 28, False, [False, False, False, False], 5704, 'Stop', (17, 1))
Element 37: (3, (17, 1), ['%', '%', '%', ''], [(3, 5), (16, 12), (14, 3)], [True, True, True, False], 26, False, [False, False, False, False], 5713, 'East', (18, 1))
Element 38: (3, (18, 1), ['', '%', '%', '%'], [(3, 6), (17, 12), (14, 2)], [False, True, True, True], 24, False, [False, False, False, False], 5722, 'West', (17, 1))
Element 39: (3, (17, 1), ['%', '%', '%', ''], [(2, 6), (17, 11), (14, 1)], [True, True, True, False], 22, False, [False, False, False, False], 5731, 'Stop', (17, 1))
Element 40: (3, (17, 1), ['%', '%', '%', ''], [(3, 6), (16, 11), (15, 1)], [True, True, True, False], 20, False, [False, False, False, False], 5740, 'East', (18, 1))
Element 41: (3, (18, 1), ['', '%', '%', '%'], [(4, 6), (17, 11), (14, 1)], [False, True, True, True], 18, False, [False, False, False, False], 5739, 'West', (17, 1))
Element 42: (3, (17, 1), ['%', '%', '%', ''], [(5, 6), (17, 10), (13, 1)], [True, True, True, False], 16, False, [False, False, False, False], 5748, 'Stop', (17, 1))
Element 43: (3, (17, 1), ['%', '%', '%', ''], [(6, 6), (17, 9), (13, 2)], [True, True, True, False], 14, False, [False, False, False, False], 5757, 'East', (18, 1))
Element 44: (3, (18, 1), ['', '%', '%', '%'], [(6, 5), (17, 10), (12, 2)], [False, True, True, True], 12, False, [False, False, False, False], 5766, 'West', (17, 1))
Element 45: (3, (17, 1), ['%', '%', '%', ''], [(6, 4), (16, 10), (12, 1)], [True, True, True, False], 10, False, [False, False, False, False], 5785, 'Stop', (17, 1))
Element 46: (3, (17, 1), ['%', '%', '%', ''], [(6, 3), (17, 10), (11, 1)], [True, True, True, False], 8, False, [False, False, False, False], 5804, 'East', (18, 1))
Element 47: (3, (18, 1), ['', '%', '%', '%'], [(7, 3), (18, 10), (11, 2)], [False, True, True, True], 6, False, [False, False, False, False], 5823, 'West', (17, 1))
Element 48: (3, (17, 1), ['%', '%', '%', ''], [(8, 3), (18, 11), (11, 3)], [True, True, True, False], 4, False, [False, False, False, False], 6832, 'Stop', (17, 1))
Element 49: (3, (17, 1), ['%', '%', '%', ''], [(9, 3), (17, 11), (11, 4)], [True, True, True, False], 2, False, [False, False, False, False], 6851, 'East', (18, 1))
Element 50: (3, (18, 1), ['', '%', '%', '%'], [(9, 3), (17, 11), (11, 4)], [False, True, True, True], 0, False, [False, False, False, False], 6850, 'Stop', (18, 1))
Element 51: #0#
