Element 1: (3, (15, 8), ['.', '.', '%', '%'], [(10, 5), (2, 8), (9, 7)], [False, False, True, True], 98, False, [True, True, False, False], 2009, 'South', (15, 7))
Element 2: (3, (15, 7), ['.', '.', '', '%'], [(9, 5), (1, 8), (10, 7)], [False, False, False, True], 96, False, [True, True, False, False], 3038, 'South', (15, 6))
Element 3: (3, (15, 6), ['%', '.', '', '.'], [(9, 4), (1, 7), (10, 8)], [True, False, False, False], 94, False, [False, True, False, True], 3077, 'East', (16, 6))
Element 4: (3, (16, 6), ['', '.', '%', '.'], [(9, 3), (1, 6), (9, 8)], [False, False, True, False], 92, False, [False, True, False, True], 3116, 'East', (17, 6))
Element 5: (3, (17, 6), ['', '.', '.', '%'], [(9, 2), (2, 6), (8, 8)], [False, False, False, True], 90, False, [False, True, True, False], 4145, 'North', (17, 7))
Element 6: (3, (17, 7), ['%', '', '%', '.'], [(10, 2), (3, 6), (8, 9)], [True, False, True, False], 88, False, [False, False, False, True], 4184, 'East', (18, 7))
Element 7: (3, (18, 7), ['', '%', '%', '%'], [(11, 2), (4, 6), (7, 9)], [False, True, True, True], 86, False, [False, False, False, False], 4223, 'West', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', ''], [(12, 2), (5, 6), (7, 8)], [True, False, True, False], 84, False, [False, False, False, False], 4252, 'South', (17, 6))
Element 9: (3, (17, 6), ['', '.', '', '%'], [(13, 2), (6, 6), (6, 8)], [False, False, False, True], 82, False, [False, True, False, False], 4281, 'South', (17, 5))
Element 10: (3, (17, 5), ['.', '.', '', '.'], [(14, 2), (6, 5), (6, 9)], [False, False, False, False], 80, False, [True, True, False, True], 4320, 'East', (18, 5))
Element 11: (3, (18, 5), ['', '.', '%', '%'], [(14, 3), (6, 4), (6, 8)], [False, False, True, True], 78, False, [False, True, False, False], 4349, 'South', (18, 4))
Element 12: (3, (18, 4), ['.', '.', '', '%'], [(14, 4), (6, 3), (5, 8)], [False, False, False, True], 76, False, [True, True, False, False], 4388, 'South', (18, 3))
Element 13: (3, (18, 3), ['.', '%', '', '%'], [(15, 4), (7, 3), (4, 8)], [False, True, False, True], 74, False, [True, False, False, False], 4427, 'West', (17, 3))
Element 14: (3, (17, 3), ['.', '%', '.', ''], [(16, 4), (8, 3), (5, 8)], [False, True, False, False], 72, False, [True, False, True, False], 5446, 'North', (17, 4))
Element 15: (3, (17, 4), ['', '', '', ''], [(16, 5), (8, 4), (6, 8)], [False, False, False, False], 70, False, [False, False, False, False], 5475, 'West', (16, 4))
Element 16: (3, (16, 4), ['', '.', '', ''], [(15, 5), (8, 5), (7, 8)], [False, False, False, False], 68, False, [False, True, False, False], 5494, 'South', (16, 3))
Element 17: (3, (16, 3), ['%', '%', '', ''], [(14, 5), (8, 6), (7, 9)], [True, True, False, False], 66, False, [False, False, False, False], 5523, 'North', (16, 4))
Element 18: (3, (16, 4), ['', '', '', ''], [(13, 5), (9, 6), (6, 9)], [False, False, False, False], 64, False, [False, False, False, False], 5532, 'North', (16, 5))
