Element 1: (0, (9, 12), ['F', '%', '.', '.'], [(8, 2), (9, 10), (16, 5)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (8, 12))
Element 2: (0, (8, 12), ['.', '%', '%', ''], [(9, 2), (10, 10), (17, 5)], [False, True, True, False], 96, False, [True, False, False, False], 2019, 'West', (7, 12))
Element 3: (0, (7, 12), ['.', '%', '.', ''], [(10, 2), (9, 10), (18, 5)], [False, True, False, False], 94, False, [True, False, True, False], 2048, 'North', (7, 13))
Element 4: (0, (7, 13), ['.', '', '%', '%'], [(11, 2), (9, 10), (18, 4)], [False, False, True, True], 92, False, [True, False, False, False], 2077, 'West', (6, 13))
Element 5: (0, (6, 13), ['.', '.', '%', ''], [(12, 2), (10, 10), (18, 3)], [False, False, True, False], 90, False, [True, True, False, False], 2106, 'South', (6, 12))
Element 6: (0, (6, 12), ['.', '.', '', ''], [(13, 2), (9, 10), (17, 3)], [False, False, False, False], 88, False, [True, True, False, False], 2135, 'South', (6, 11))
Element 7: (0, (6, 11), ['.', '%', '', '%'], [(14, 2), (9, 10), (17, 4)], [False, True, False, True], 86, False, [True, False, False, False], 2164, 'West', (5, 11))
Element 8: (0, (5, 11), ['.', '%', '.', ''], [(14, 3), (10, 10), (16, 4)], [False, True, False, False], 84, False, [True, False, True, False], 2193, 'North', (5, 12))
Element 9: (0, (5, 12), ['.', '', '.', ''], [(14, 4), (9, 10), (16, 3)], [False, False, False, False], 82, False, [True, False, True, False], 2222, 'North', (5, 13))
Element 10: (0, (5, 13), ['.', '', '%', ''], [(15, 4), (9, 10), (16, 4)], [False, False, True, False], 80, False, [True, False, False, False], 2241, 'West', (4, 13))
Element 11: (0, (4, 13), ['.', '.', '%', ''], [(15, 5), (10, 10), (15, 4)], [False, False, True, False], 78, False, [True, True, False, False], 2260, 'South', (4, 12))
Element 12: (0, (4, 12), ['.', '.', '', ''], [(15, 6), (9, 10), (15, 5)], [False, False, False, False], 76, False, [True, True, False, False], 2279, 'South', (4, 11))
Element 13: (0, (4, 11), ['%', '.', '', ''], [(16, 6), (9, 10), (14, 5)], [True, False, False, False], 74, False, [False, True, False, False], 2308, 'South', (4, 10))
Element 14: (0, (4, 10), ['.', '%', '', '%'], [(17, 6), (10, 10), (13, 5)], [False, True, False, True], 72, False, [True, False, False, False], 2337, 'West', (3, 10))
Element 15: (0, (3, 10), ['.', '%', '%', ''], [(17, 7), (9, 10), (13, 6)], [False, True, True, False], 70, False, [True, False, False, False], 2366, 'West', (2, 10))
Element 16: (0, (2, 10), ['.', '%', 'F', ''], [(18, 7), (9, 10), (12, 6)], [False, True, False, False], 68, False, [True, False, False, False], 2395, 'North', (2, 11))
Element 17: (0, (2, 11), ['F', '', '.', '%'], [(17, 7), (10, 10), (12, 5)], [False, False, False, True], 66, False, [False, False, True, False], 3404, 'West', (1, 11))
Element 18: (0, (1, 11), ['%', '.', '.', ''], [(17, 6), (9, 10), (12, 4)], [True, False, False, False], 64, False, [False, True, True, False], 4413, 'North', (1, 12))
Element 19: (0, (1, 12), ['%', '', '.', '.'], [(17, 5), (9, 10), (13, 4)], [True, False, False, False], 62, False, [False, False, True, True], 4432, 'East', (2, 12))
Element 20: (0, (2, 12), ['', '', '%', '.'], [(18, 5), (10, 10), (13, 3)], [False, False, True, False], 60, False, [False, False, False, True], 4451, 'East', (3, 12))
Element 21: (0, (3, 12), ['', '%', '.', ''], [(18, 4), (9, 10), (14, 3)], [False, True, False, False], 58, False, [False, False, True, False], 4460, 'North', (3, 13))
Element 22: (0, (3, 13), ['%', '', '%', ''], [(18, 3), (9, 10), (14, 4)], [True, False, True, False], 56, False, [False, False, False, False], 4469, 'South', (3, 12))
Element 23: (0, (3, 12), ['', '%', '', ''], [(17, 3), (10, 10), (14, 3)], [False, True, False, False], 54, False, [False, False, False, False], 4468, 'West', (2, 12))
Element 24: (0, (2, 12), ['', '', '%', ''], [(17, 4), (9, 10), (14, 2)], [False, False, True, False], 52, False, [False, False, False, False], 4467, 'West', (1, 12))
Element 25: (0, (1, 12), ['%', '', '.', ''], [(16, 4), (9, 10), (14, 1)], [True, False, False, False], 50, False, [False, False, True, False], 4476, 'North', (1, 13))
Element 26: (0, (1, 13), ['%', '', '%', '%'], [(16, 5), (10, 10), (15, 1)], [True, False, True, True], 48, False, [False, False, False, False], 4495, 'South', (1, 12))
Element 27: (0, (1, 12), ['%', '', '', ''], [(16, 4), (9, 10), (14, 1)], [True, False, False, False], 46, False, [False, False, False, False], 4494, 'South', (1, 11))
Element 28: (0, (1, 11), ['%', '.', '', ''], [(16, 3), (9, 10), (13, 1)], [True, False, False, False], 44, False, [False, True, False, False], 4503, 'South', (1, 10))
Element 29: (0, (1, 10), ['%', '%', '', ''], [(16, 4), (10, 10), (12, 1)], [True, True, False, False], 42, False, [False, False, False, False], 4522, 'North', (1, 11))
Element 30: (0, (1, 11), ['%', '', '', ''], [(17, 4), (9, 10), (11, 1)], [True, False, False, False], 40, False, [False, False, False, False], 4531, 'East', (2, 11))
Element 31: (0, (2, 11), ['', '', '', '%'], [(17, 3), (9, 10), (11, 2)], [False, False, False, True], 38, False, [False, False, False, False], 4530, 'North', (2, 12))
