Element 1: (0, (13, 4), ['.', 'G', '.', '.'], [(5, 6), (13, 3), (18, 12)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (14, 4))
Element 2: (0, (14, 4), ['', 'G', '.', '.'], [(6, 6), (14, 3), (18, 13)], [False, False, False, False], 96, False, [False, False, True, True], 39, 'East', (15, 4))
Element 3: (0, (15, 4), ['', '%', '.', '.'], [(6, 5), (14, 2), (17, 13)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (16, 4))
Element 4: (0, (16, 4), ['', '.', '.', '.'], [(6, 4), (14, 1), (17, 12)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (17, 4))
Element 5: (0, (17, 4), ['', '.', '.', '.'], [(6, 3), (15, 1), (17, 11)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (18, 4))
Element 6: (0, (18, 4), ['', '.', '.', '%'], [(7, 3), (14, 1), (18, 11)], [False, False, False, True], 88, False, [False, True, True, False], 185, 'North', (18, 5))
Element 7: (0, (18, 5), ['.', '', '%', '%'], [(8, 3), (13, 1), (18, 10)], [False, False, True, True], 86, False, [True, False, False, False], 1214, 'West', (17, 5))
Element 8: (0, (17, 5), ['.', '', '.', ''], [(9, 3), (13, 2), (17, 10)], [False, False, False, False], 84, False, [True, False, True, False], 1253, 'North', (17, 6))
Element 9: (0, (17, 6), ['.', '', '.', '%'], [(9, 2), (12, 2), (17, 9)], [False, False, False, True], 82, False, [True, False, True, False], 2282, 'North', (17, 7))
Element 10: (0, (17, 7), ['%', '', '%', '.'], [(10, 2), (12, 1), (16, 9)], [True, False, True, False], 80, False, [False, False, False, True], 2321, 'East', (18, 7))
Element 11: (0, (18, 7), ['', '%', '%', '%'], [(11, 2), (11, 1), (16, 10)], [False, True, True, True], 78, False, [False, False, False, False], 2360, 'West', (17, 7))
Element 12: (0, (17, 7), ['%', '', '%', ''], [(11, 3), (11, 2), (16, 11)], [True, False, True, False], 76, False, [False, False, False, False], 2379, 'South', (17, 6))
Element 13: (0, (17, 6), ['.', '', '', '%'], [(11, 4), (11, 3), (16, 12)], [False, False, False, True], 74, False, [True, False, False, False], 2398, 'West', (16, 6))
Element 14: (0, (16, 6), ['.', '.', '%', ''], [(12, 4), (10, 3), (16, 13)], [False, False, True, False], 72, False, [True, True, False, False], 2437, 'South', (16, 5))
Element 15: (0, (16, 5), ['.', '', '', ''], [(12, 5), (10, 4), (15, 13)], [False, False, False, False], 70, False, [True, False, False, False], 2476, 'West', (15, 5))
Element 16: (0, (15, 5), ['.', '', '.', ''], [(13, 5), (10, 5), (15, 12)], [False, False, False, False], 68, False, [True, False, True, False], 3505, 'North', (15, 6))
Element 17: (0, (15, 6), ['%', '', '.', ''], [(14, 5), (9, 5), (15, 13)], [True, False, False, False], 66, False, [False, False, True, False], 3534, 'North', (15, 7))
Element 18: (0, (15, 7), ['.', '', '.', '%'], [(15, 5), (9, 6), (14, 13)], [False, False, False, True], 64, False, [True, False, True, False], 3563, 'North', (15, 8))
Element 19: (0, (15, 8), ['.', '', '%', '%'], [(16, 5), (9, 7), (13, 13)], [False, False, True, True], 62, False, [True, False, False, False], 3592, 'West', (14, 8))
Element 20: (0, (14, 8), ['.', '.', '%', ''], [(17, 5), (10, 7), (13, 12)], [False, False, True, False], 60, False, [True, True, False, False], 3621, 'South', (14, 7))
Element 21: (0, (14, 7), ['%', '%', '', ''], [(18, 5), (10, 8), (13, 11)], [True, True, False, False], 58, False, [False, False, False, False], 3650, 'North', (14, 8))
Element 22: (0, (14, 8), ['.', '', '%', ''], [(18, 4), (9, 8), (12, 11)], [False, False, True, False], 56, False, [True, False, False, False], 3669, 'West', (13, 8))
