Element 1: (1, (6, 2), ['.', 'F', '.', '.'], [(18, 5), (9, 13), (17, 11)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 1))
Element 2: (1, (6, 1), ['.', '%', '', '.'], [(17, 5), (10, 13), (18, 11)], [False, True, False, False], 96, False, [True, False, False, True], 1038, 'East', (7, 1))
Element 3: (1, (7, 1), ['', '%', '.', '.'], [(17, 6), (10, 12), (18, 12)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (8, 1))
Element 4: (1, (8, 1), ['', '%', '.', '.'], [(17, 7), (11, 12), (18, 13)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (9, 1))
Element 5: (1, (9, 1), ['', '%', 'F', '%'], [(18, 7), (12, 12), (17, 13)], [False, True, False, True], 90, False, [False, False, False, False], 1155, 'North', (9, 2))
Element 6: (1, (9, 2), ['.', '', '.', '.'], [(17, 7), (13, 12), (17, 12)], [False, False, False, False], 88, False, [True, False, True, True], 2174, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(17, 6), (13, 13), (16, 12)], [False, True, False, False], 86, False, [False, False, True, True], 2203, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', '.'], [(16, 6), (14, 13), (16, 13)], [False, False, False, False], 84, False, [False, True, True, True], 2242, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '%', '.'], [(16, 5), (15, 13), (16, 12)], [False, False, True, False], 82, False, [False, True, False, True], 2271, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '.', '.', '.'], [(16, 4), (15, 12), (16, 11)], [False, False, False, False], 80, False, [False, True, True, True], 2310, 'East', (14, 2))
Element 11: (1, (14, 2), ['', '.', '.', '%'], [(17, 4), (16, 12), (16, 10)], [False, False, False, True], 78, False, [False, True, True, False], 2339, 'North', (14, 3))
Element 12: (1, (14, 3), ['.', '', '.', '%'], [(17, 3), (17, 12), (17, 10)], [False, False, False, True], 76, False, [True, False, True, False], 2368, 'North', (14, 4))
Element 13: (1, (14, 4), ['.', '', '.', '.'], [(18, 3), (18, 12), (18, 10)], [False, False, False, False], 74, False, [True, False, True, True], 2397, 'East', (15, 4))
Element 14: (1, (15, 4), ['', '%', '.', ''], [(17, 3), (18, 13), (17, 10)], [False, True, False, False], 72, False, [False, False, True, False], 2406, 'North', (15, 5))
Element 15: (1, (15, 5), ['.', '', '.', ''], [(16, 3), (17, 13), (17, 9)], [False, False, False, False], 70, False, [True, False, True, False], 2435, 'North', (15, 6))
Element 16: (1, (15, 6), ['%', '', '.', ''], [(17, 3), (16, 13), (16, 9)], [True, False, False, False], 68, False, [False, False, True, False], 2454, 'North', (15, 7))
Element 17: (1, (15, 7), ['.', '', '.', '%'], [(17, 4), (17, 13), (17, 9)], [False, False, False, True], 66, False, [True, False, True, False], 2463, 'North', (15, 8))
Element 18: (1, (15, 8), ['.', '', '%', '%'], [(16, 4), (18, 13), (17, 10)], [False, False, True, True], 64, False, [True, False, False, False], 2472, 'West', (14, 8))
Element 19: (1, (14, 8), ['.', '.', '%', ''], [(16, 3), (18, 12), (16, 10)], [False, False, True, False], 62, False, [True, True, False, False], 2481, 'South', (14, 7))
Element 20: (1, (14, 7), ['%', '%', '', ''], [(16, 4), (18, 11), (16, 9)], [True, True, False, False], 60, False, [False, False, False, False], 2490, 'North', (14, 8))
Element 21: (1, (14, 8), ['.', '', '%', ''], [(15, 4), (18, 10), (16, 10)], [False, False, True, False], 58, False, [True, False, False, False], 2489, 'West', (13, 8))
Element 22: (1, (13, 8), ['%', '%', '%', ''], [(15, 5), (17, 10), (16, 11)], [True, True, True, False], 56, False, [False, False, False, False], 2498, 'East', (14, 8))
Element 23: (1, (14, 8), ['', '', '%', ''], [(14, 5), (17, 11), (16, 12)], [False, False, True, False], 54, False, [False, False, False, False], 2507, 'East', (15, 8))
Element 24: (1, (15, 8), ['', '', '%', '%'], [(13, 5), (16, 11), (15, 12)], [False, False, True, True], 52, False, [False, False, False, False], 2516, 'South', (15, 7))
Element 25: (1, (15, 7), ['', '', '', '%'], [(13, 6), (16, 10), (15, 13)], [False, False, False, True], 50, False, [False, False, False, False], 2525, 'West', (14, 7))
Element 26: (1, (14, 7), ['%', '%', '', ''], [(12, 6), (16, 9), (14, 13)], [True, True, False, False], 48, False, [False, False, False, False], 2534, 'East', (15, 7))
Element 27: (1, (15, 7), ['', '', '', '%'], [(12, 5), (17, 9), (13, 13)], [False, False, False, True], 46, False, [False, False, False, False], 2543, 'South', (15, 6))
Element 28: (1, (15, 6), ['%', '', '', ''], [(12, 4), (16, 9), (12, 13)], [True, False, False, False], 44, False, [False, False, False, False], 2562, 'East', (16, 6))
Element 29: (1, (16, 6), ['', '', '%', ''], [(13, 4), (16, 10), (12, 12)], [False, False, True, False], 42, False, [False, False, False, False], 2571, 'East', (17, 6))
Element 30: (1, (17, 6), ['', '', '', '%'], [(13, 3), (16, 11), (12, 11)], [False, False, False, True], 40, False, [False, False, False, False], 2590, 'North', (17, 7))
Element 31: (1, (17, 7), ['%', '', '%', ''], [(14, 3), (17, 11), (13, 11)], [True, False, True, False], 38, False, [False, False, False, False], 2599, 'East', (18, 7))
Element 32: (1, (18, 7), ['', '%', '%', '%'], [(14, 4), (17, 10), (13, 12)], [False, True, True, True], 36, False, [False, False, False, False], 2598, 'West', (17, 7))
Element 33: (1, (17, 7), ['%', '', '%', ''], [(14, 3), (17, 9), (13, 11)], [True, False, True, False], 34, False, [False, False, False, False], 2597, 'South', (17, 6))
