Element 1: (0, (10, 2), ['F', '%', '.', '.'], [(1, 2), (4, 8), (10, 13)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (9, 2))
Element 2: (0, (9, 2), ['.', '.', '.', ''], [(2, 2), (5, 8), (10, 12)], [False, False, False, False], 96, False, [True, True, True, False], 1029, 'North', (9, 3))
Element 3: (0, (9, 3), ['F', '', '.', '.'], [(2, 3), (6, 8), (11, 12)], [False, False, False, False], 94, False, [False, False, True, True], 1068, 'West', (8, 3))
Element 4: (0, (8, 3), ['.', '.', '.', ''], [(3, 3), (7, 8), (12, 12)], [False, False, False, False], 92, False, [True, True, True, False], 2097, 'North', (8, 4))
Element 5: (0, (8, 4), ['%', '', '.', '.'], [(4, 3), (8, 8), (13, 12)], [True, False, False, False], 90, False, [False, False, True, True], 2136, 'East', (9, 4))
Element 6: (0, (9, 4), ['', '', '.', '.'], [(5, 3), (9, 8), (13, 13)], [False, False, False, False], 88, False, [False, False, True, True], 2175, 'East', (10, 4))
Element 7: (0, (10, 4), ['', '.', 'F', '.'], [(6, 3), (10, 8), (14, 13)], [False, False, False, False], 86, False, [False, True, False, True], 2214, 'North', (10, 5))
Element 8: (0, (10, 5), ['.', '', '%', '%'], [(7, 3), (10, 7), (15, 13)], [False, False, True, True], 84, False, [True, False, False, False], 3243, 'West', (9, 5))
Element 9: (0, (9, 5), ['.', '', '.', ''], [(7, 2), (9, 7), (16, 13)], [False, False, False, False], 82, False, [True, False, True, False], 3282, 'North', (9, 6))
Element 10: (0, (9, 6), ['.', '', '', '%'], [(8, 2), (10, 7), (17, 13)], [False, False, False, True], 80, False, [True, False, False, False], 3311, 'West', (8, 6))
Element 11: (0, (8, 6), ['%', '.', '%', ''], [(8, 1), (10, 8), (18, 13)], [True, False, True, False], 78, False, [False, True, False, False], 3340, 'South', (8, 5))
Element 12: (0, (8, 5), ['%', '', '', ''], [(9, 1), (9, 8), (18, 12)], [True, False, False, False], 76, False, [False, False, False, False], 3369, 'North', (8, 6))
Element 13: (0, (8, 6), ['%', '', '%', ''], [(9, 2), (9, 7), (18, 11)], [True, False, True, False], 74, False, [False, False, False, False], 3378, 'East', (9, 6))
Element 14: (0, (9, 6), ['', '', '', '%'], [(10, 2), (9, 8), (18, 10)], [False, False, False, True], 72, False, [False, False, False, False], 3387, 'North', (9, 7))
Element 15: (0, (9, 7), ['%', '', '', ''], [(11, 2), (8, 8), (17, 10)], [True, False, False, False], 70, False, [False, False, False, False], 3406, 'East', (10, 7))
Element 16: (0, (10, 7), ['', '%', '', '%'], [(12, 2), (8, 9), (17, 11)], [False, True, False, True], 68, False, [False, False, False, False], 3435, 'North', (10, 8))
Element 17: (0, (10, 8), ['', '', '%', '%'], [(13, 2), (7, 9), (17, 12)], [False, False, True, True], 66, False, [False, False, False, False], 3464, 'West', (9, 8))
Element 18: (0, (9, 8), ['', '', '%', ''], [(14, 2), (6, 9), (16, 12)], [False, False, True, False], 64, False, [False, False, False, False], 3493, 'West', (8, 8))
Element 19: (0, (8, 8), ['', '%', '', ''], [(14, 3), (7, 9), (16, 11)], [False, True, False, False], 62, False, [False, False, False, False], 3512, 'North', (8, 9))
