Element 1: (1, (17, 4), ['.', '.', 'G', '.'], [(18, 11), (17, 5), (18, 7)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (18, 4))
Element 33: (1, (8, 3), ['.', '.', '.', ''], [(6, 13), (9, 7), (16, 3)], [False, False, False, False], 34, False, [True, True, True, False], 4737, 'North', (8, 4))
Element 34: (1, (8, 4), ['%', '', '.', '.'], [(6, 12), (10, 7), (17, 3)], [True, False, False, False], 32, False, [False, False, True, True], 4766, 'East', (9, 4))
Element 35: (1, (9, 4), ['', '', '', ''], [(6, 11), (10, 8), (18, 3)], [False, False, False, False], 30, False, [False, False, False, False], 4795, 'East', (10, 4))
Element 36: (1, (10, 4), ['', '', '', ''], [(5, 11), (9, 8), (18, 4)], [False, False, False, False], 28, False, [False, False, False, False], 4814, 'East', (11, 4))
Element 37: (1, (11, 4), ['', '', '%', ''], [(5, 12), (8, 8), (17, 4)], [False, False, True, False], 26, False, [False, False, False, False], 4833, 'West', (10, 4))
Element 38: (1, (10, 4), ['', '', '', ''], [(5, 13), (8, 9), (17, 5)], [False, False, False, False], 24, False, [False, False, False, False], 4852, 'North', (10, 5))
Element 39: (1, (10, 5), ['', '', '%', '%'], [(4, 13), (7, 9), (17, 4)], [False, False, True, True], 22, False, [False, False, False, False], 4871, 'West', (9, 5))
Element 40: (1, (9, 5), ['.', '', '', ''], [(4, 12), (7, 8), (17, 3)], [False, False, False, False], 20, False, [True, False, False, False], 4890, 'West', (8, 5))
Element 41: (1, (8, 5), ['%', '', '.', ''], [(4, 11), (6, 8), (17, 4)], [True, False, False, False], 18, False, [False, False, True, False], 4919, 'North', (8, 6))
Element 42: (1, (8, 6), ['%', '', '%', ''], [(4, 10), (6, 9), (16, 4)], [True, False, True, False], 16, False, [False, False, False, False], 4948, 'East', (9, 6))
Element 43: (1, (9, 6), ['', '', '', '%'], [(3, 10), (6, 8), (16, 3)], [False, False, False, True], 14, False, [False, False, False, False], 4957, 'North', (9, 7))
Element 44: (1, (9, 7), ['%', '', '', ''], [(2, 10), (5, 8), (16, 4)], [True, False, False, False], 12, False, [False, False, False, False], 4976, 'East', (10, 7))
Element 45: (1, (10, 7), ['', '%', '', '%'], [(2, 11), (4, 8), (15, 4)], [False, True, False, True], 10, False, [False, False, False, False], 5985, 'North', (10, 8))
Element 46: (1, (10, 8), ['', '', '%', '%'], [(1, 11), (5, 8), (14, 4)], [False, False, True, True], 8, False, [False, False, False, False], 6984, 'West', (9, 8))
Element 47: (1, (9, 8), ['', '', '%', ''], [(1, 12), (6, 8), (14, 3)], [False, False, True, False], 6, False, [False, False, False, False], 6993, 'West', (8, 8))
Element 48: (1, (8, 8), ['G', '%', '', ''], [(2, 12), (7, 8), (14, 2)], [False, True, False, False], 4, False, [False, False, False, False], 7002, 'North', (8, 9))
Element 49: (1, (8, 9), ['G', '', '%', '%'], [(3, 12), (7, 9), (14, 1)], [False, False, True, True], 2, False, [False, False, False, False], 7011, 'South', (8, 8))
Element 50: (1, (8, 8), ['', '%', '', ''], [(3, 12), (6, 9), (15, 1)], [False, True, False, False], 0, False, [False, False, False, False], 7010, 'Stop', (8, 8))
Element 51: #0#
