Element 1: (0, (15, 1), ['.', '%', '%', '%'], [(12, 13), (16, 5), (17, 4)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (14, 1))
Element 2: (0, (14, 1), ['.', '%', '.', ''], [(13, 13), (17, 5), (18, 4)], [False, True, False, False], 96, False, [True, False, True, False], 39, 'North', (14, 2))
Element 3: (0, (14, 2), ['.', '', '.', '%'], [(14, 13), (18, 5), (18, 3)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (14, 3))
Element 4: (0, (14, 3), ['.', '', '.', '%'], [(15, 13), (18, 4), (17, 3)], [False, False, False, True], 92, False, [True, False, True, False], 107, 'North', (14, 4))
Element 5: (0, (14, 4), ['.', '', '.', '.'], [(16, 13), (18, 3), (16, 3)], [False, False, False, False], 90, False, [True, False, True, True], 136, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '%', '.', 'G'], [(17, 13), (17, 3), (16, 4)], [False, True, False, False], 88, False, [False, False, True, False], 165, 'North', (15, 5))
Element 7: (0, (15, 5), ['.', '', '.', 'G'], [(18, 13), (17, 4), (16, 5)], [False, False, False, False], 86, False, [True, False, True, False], 184, 'North', (15, 6))
Element 8: (0, (15, 6), ['%', '', '.', 'G'], [(18, 12), (16, 4), (16, 6)], [True, False, False, False], 84, False, [False, False, True, False], 213, 'North', (15, 7))
Element 9: (0, (15, 7), ['.', '', '.', '%'], [(18, 11), (16, 3), (17, 6)], [False, False, False, True], 82, False, [True, False, True, False], 242, 'North', (15, 8))
Element 10: (0, (15, 8), ['.', '', '%', '%'], [(18, 10), (16, 4), (17, 7)], [False, False, True, True], 80, False, [True, False, False, False], 271, 'West', (14, 8))
Element 11: (0, (14, 8), ['.', '.', '%', ''], [(17, 10), (15, 4), (18, 7)], [False, False, True, False], 78, False, [True, True, False, False], 300, 'South', (14, 7))
Element 12: (0, (14, 7), ['%', '%', '', ''], [(17, 11), (15, 5), (17, 7)], [True, True, False, False], 76, False, [False, False, False, False], 319, 'North', (14, 8))
Element 13: (0, (14, 8), ['.', '', '%', ''], [(17, 12), (14, 5), (17, 6)], [False, False, True, False], 74, False, [True, False, False, False], 338, 'West', (13, 8))
