Element 1: (2, (6, 4), ['%', '.', '.', '%'], [(18, 1), (4, 3), (13, 4)], [True, False, False, True], 98, False, [False, True, True, False], 19, 'North', (6, 5))
Element 2: (2, (6, 5), ['.', '', '.', '%'], [(17, 1), (5, 3), (14, 4)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (6, 6))
Element 3: (2, (6, 6), ['.', '', '%', '%'], [(17, 1), (6, 3), (15, 4)], [False, False, True, True], 94, False, [True, False, False, False], 77, 'West', (5, 6))
Element 4: (2, (5, 6), ['.', '.', '%', ''], [(18, 1), (7, 3), (16, 4)], [False, False, True, False], 92, False, [True, True, False, False], 106, 'South', (5, 5))
Element 5: (2, (5, 5), ['.', '%', '', ''], [(17, 1), (8, 3), (17, 4)], [False, True, False, False], 90, False, [True, False, False, False], 1125, 'West', (4, 5))
Element 6: (2, (4, 5), ['.', '.', '.', ''], [(17, 1), (9, 3), (18, 4)], [False, False, False, False], 88, False, [True, True, True, False], 1154, 'North', (4, 6))
Element 7: (2, (4, 6), ['.', '', '%', ''], [(18, 1), (9, 2), (18, 5)], [False, False, True, False], 86, False, [True, False, False, False], 2173, 'West', (3, 6))
Element 8: (2, (3, 6), ['.', '.', '.', ''], [(17, 1), (10, 2), (17, 5)], [False, False, False, False], 84, False, [True, True, True, False], 2202, 'North', (3, 7))
Element 9: (2, (3, 7), ['.', '', '%', '%'], [(17, 1), (11, 2), (17, 6)], [False, False, True, True], 82, False, [True, False, False, False], 2231, 'West', (2, 7))
Element 10: (2, (2, 7), ['.', '.', 'F', ''], [(18, 1), (12, 2), (17, 7)], [False, False, False, False], 80, False, [True, True, False, False], 2260, 'North', (2, 8))
Element 11: (2, (2, 8), ['F', '', '%', '%'], [(17, 1), (13, 2), (18, 7)], [False, False, True, True], 78, False, [False, False, False, False], 3279, 'West', (1, 8))
Element 12: (2, (1, 8), ['%', '.', '%', ''], [(17, 1), (14, 2), (17, 7)], [True, False, True, False], 76, False, [False, True, False, False], 4288, 'South', (1, 7))
Element 13: (2, (1, 7), ['%', '.', '', ''], [(18, 1), (14, 3), (17, 6)], [True, False, False, False], 74, False, [False, True, False, False], 4307, 'South', (1, 6))
Element 14: (2, (1, 6), ['%', '.', '', '.'], [(17, 1), (13, 3), (16, 6)], [True, False, False, False], 72, False, [False, True, False, True], 4336, 'East', (2, 6))
