Element 1: (1, (6, 2), ['.', 'F', '.', '.'], [(6, 5), (15, 7), (16, 11)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 1))
Element 2: (1, (6, 1), ['.', '%', '', '.'], [(6, 4), (15, 8), (17, 11)], [False, True, False, False], 96, False, [True, False, False, True], 1038, 'East', (7, 1))
Element 3: (1, (7, 1), ['', '%', '.', '.'], [(6, 3), (14, 8), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (8, 1))
Element 4: (1, (8, 1), ['', '%', '.', '.'], [(7, 3), (14, 7), (18, 12)], [False, True, False, False], 92, False, [False, False, True, True], 1116, 'East', (9, 1))
Element 5: (1, (9, 1), ['', '%', 'F', '%'], [(8, 3), (14, 8), (18, 13)], [False, True, False, True], 90, False, [False, False, False, False], 2135, 'North', (9, 2))
Element 6: (1, (9, 2), ['.', '', 'G', '.'], [(9, 3), (13, 8), (17, 13)], [False, False, False, False], 88, False, [True, False, False, True], 3164, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', 'G', '.'], [(10, 3), (14, 8), (17, 12)], [False, True, False, False], 86, False, [False, False, False, True], 3193, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', 'G', '.'], [(11, 3), (15, 8), (16, 12)], [False, False, False, False], 84, False, [False, True, False, True], 3222, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '%', '.'], [(11, 4), (15, 7), (16, 13)], [False, False, True, False], 82, False, [False, True, False, True], 3251, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '.', '.', '.'], [(12, 4), (15, 6), (15, 13)], [False, False, False, False], 80, False, [False, True, True, True], 3290, 'East', (14, 2))
Element 11: (1, (14, 2), ['', '.', '.', '%'], [(13, 4), (16, 6), (15, 12)], [False, False, False, True], 78, False, [False, True, True, False], 3329, 'North', (14, 3))
Element 12: (1, (14, 3), ['.', '', 'G', '%'], [(14, 4), (17, 6), (15, 13)], [False, False, False, True], 76, False, [True, False, False, False], 3358, 'West', (13, 3))
