Element 1: (0, (5, 1), ['.', '%', '.', 'F'], [(3, 5), (9, 3), (17, 7)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 1))
Element 2: (0, (6, 1), ['', '%', '.', '.'], [(4, 5), (9, 2), (18, 7)], [False, True, False, False], 96, False, [False, False, True, True], 2019, 'East', (7, 1))
Element 3: (0, (7, 1), ['', '%', '.', '.'], [(5, 5), (10, 2), (17, 7)], [False, True, False, False], 94, False, [False, False, True, True], 2048, 'East', (8, 1))
Element 4: (0, (8, 1), ['', '%', '.', '.'], [(6, 5), (11, 2), (17, 6)], [False, True, False, False], 92, False, [False, False, True, True], 2087, 'East', (9, 1))
Element 5: (0, (9, 1), ['', '%', '', '%'], [(6, 6), (12, 2), (17, 5)], [False, True, False, True], 90, False, [False, False, False, False], 2126, 'North', (9, 2))
Element 6: (0, (9, 2), ['.', '', '', ''], [(5, 6), (13, 2), (18, 5)], [False, False, False, False], 88, False, [True, False, False, False], 2155, 'West', (8, 2))
Element 7: (0, (8, 2), ['.', '', 'F', ''], [(4, 6), (14, 2), (18, 4)], [False, False, False, False], 86, False, [True, False, False, False], 2194, 'North', (8, 3))
Element 8: (0, (8, 3), ['.', '', '.', ''], [(3, 6), (14, 3), (18, 3)], [False, False, False, False], 84, False, [True, False, True, False], 3223, 'North', (8, 4))
Element 9: (0, (8, 4), ['%', '', '.', '.'], [(3, 7), (14, 4), (17, 3)], [True, False, False, False], 82, False, [False, False, True, True], 3262, 'East', (9, 4))
Element 10: (0, (9, 4), ['', '', '.', '.'], [(2, 7), (15, 4), (17, 4)], [False, False, False, False], 80, False, [False, False, True, True], 3301, 'East', (10, 4))
Element 11: (0, (10, 4), ['', '.', 'F', '.'], [(2, 8), (16, 4), (17, 3)], [False, False, False, False], 78, False, [False, True, False, True], 4320, 'North', (10, 5))
Element 12: (0, (10, 5), ['.', '', '%', '%'], [(1, 8), (16, 5), (16, 3)], [False, False, True, True], 76, False, [True, False, False, False], 6339, 'West', (9, 5))
Element 13: (0, (9, 5), ['.', '', '.', ''], [(1, 7), (16, 6), (16, 4)], [False, False, False, False], 74, False, [True, False, True, False], 6368, 'North', (9, 6))
Element 14: (0, (9, 6), ['.', '', '.', '%'], [(1, 6), (15, 6), (16, 5)], [False, False, False, True], 72, False, [True, False, True, False], 6397, 'North', (9, 7))
Element 15: (0, (9, 7), ['%', '', '.', '.'], [(2, 6), (15, 7), (15, 5)], [True, False, False, False], 70, False, [False, False, True, True], 6436, 'East', (10, 7))
Element 16: (0, (10, 7), ['', '%', '.', '%'], [(2, 5), (15, 8), (14, 5)], [False, True, False, True], 68, False, [False, False, True, False], 6475, 'North', (10, 8))
Element 17: (0, (10, 8), ['.', '', '%', '%'], [(2, 4), (14, 8), (13, 5)], [False, False, True, True], 66, False, [True, False, False, False], 6514, 'West', (9, 8))
Element 18: (0, (9, 8), ['.', '', '%', ''], [(3, 4), (14, 7), (13, 6)], [False, False, True, False], 64, False, [True, False, False, False], 6553, 'West', (8, 8))
Element 19: (0, (8, 8), ['.', '%', '.', ''], [(4, 4), (14, 8), (12, 6)], [False, True, False, False], 62, False, [True, False, True, False], 6582, 'North', (8, 9))
Element 20: (0, (8, 9), ['.', '', '%', '%'], [(4, 3), (13, 8), (12, 5)], [False, False, True, True], 60, False, [True, False, False, False], 6621, 'West', (7, 9))
Element 21: (0, (7, 9), ['.', '.', '%', ''], [(5, 3), (14, 8), (12, 4)], [False, False, True, False], 58, False, [True, True, False, False], 6650, 'South', (7, 8))
Element 22: (0, (7, 8), ['.', '%', '', ''], [(6, 3), (15, 8), (13, 4)], [False, True, False, False], 56, False, [True, False, False, False], 6679, 'West', (6, 8))
Element 23: (0, (6, 8), ['.', '%', '.', ''], [(7, 3), (15, 7), (13, 3)], [False, True, False, False], 54, False, [True, False, True, False], 6708, 'North', (6, 9))
Element 24: (0, (6, 9), ['%', '', '%', ''], [(7, 2), (14, 7), (14, 3)], [True, False, True, False], 52, False, [False, False, False, False], 6727, 'South', (6, 8))
Element 25: (0, (6, 8), ['.', '%', '', ''], [(6, 2), (15, 7), (14, 4)], [False, True, False, False], 50, False, [True, False, False, False], 6736, 'West', (5, 8))
Element 26: (0, (5, 8), ['.', '%', '%', ''], [(5, 2), (15, 6), (15, 4)], [False, True, True, False], 48, False, [True, False, False, False], 6755, 'West', (4, 8))
Element 27: (0, (4, 8), ['%', '%', '%', ''], [(4, 2), (15, 5), (14, 4)], [True, True, True, False], 46, False, [False, False, False, False], 6774, 'East', (5, 8))
Element 28: (0, (5, 8), ['', '%', '%', ''], [(4, 1), (14, 5), (14, 3)], [False, True, True, False], 44, False, [False, False, False, False], 6783, 'East', (6, 8))
Element 29: (0, (6, 8), ['', '%', '', ''], [(3, 1), (13, 5), (14, 2)], [False, True, False, False], 42, False, [False, False, False, False], 6792, 'East', (7, 8))
Element 30: (0, (7, 8), ['', '%', '', ''], [(2, 1), (13, 6), (14, 1)], [False, True, False, False], 40, False, [False, False, False, False], 6811, 'North', (7, 9))
Element 31: (0, (7, 9), ['', '', '%', ''], [(2, 2), (12, 6), (15, 1)], [False, False, True, False], 38, False, [False, False, False, False], 6830, 'West', (6, 9))
Element 32: (0, (6, 9), ['%', '', '%', ''], [(2, 3), (11, 6), (14, 1)], [True, False, True, False], 36, False, [False, False, False, False], 6849, 'East', (7, 9))
Element 33: (0, (7, 9), ['', '', '%', ''], [(3, 3), (12, 6), (13, 1)], [False, False, True, False], 34, False, [False, False, False, False], 6868, 'East', (8, 9))
Element 34: (0, (8, 9), ['', '', '%', '%'], [(2, 3), (12, 5), (12, 1)], [False, False, True, True], 32, False, [False, False, False, False], 6877, 'South', (8, 8))
Element 35: (0, (8, 8), ['', '%', '', ''], [(2, 2), (12, 4), (11, 1)], [False, True, False, False], 30, False, [False, False, False, False], 6886, 'West', (7, 8))
Element 36: (0, (7, 8), ['', '%', '', ''], [(1, 2), (11, 4), (11, 2)], [False, True, False, False], 28, False, [False, False, False, False], 6905, 'East', (8, 8))
Element 37: (0, (8, 8), ['', '%', '', ''], [(1, 1), (11, 3), (12, 2)], [False, True, False, False], 26, False, [False, False, False, False], 6924, 'East', (9, 8))
