Element 1: (0, (10, 4), ['.', '.', 'F', '.'], [(1, 13), (4, 4), (17, 3)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 5))
Element 2: (0, (10, 5), ['.', '', '%', '%'], [(1, 12), (4, 5), (18, 3)], [False, False, True, True], 96, False, [True, False, False, False], 1029, 'West', (9, 5))
Element 3: (0, (9, 5), ['.', '.', '.', ''], [(1, 11), (5, 5), (18, 4)], [False, False, False, False], 94, False, [True, True, True, False], 2058, 'North', (9, 6))
Element 4: (0, (9, 6), ['.', '', '.', '%'], [(2, 11), (6, 5), (18, 5)], [False, False, False, True], 92, False, [True, False, True, False], 3087, 'North', (9, 7))
Element 5: (0, (9, 7), ['%', '', '.', '.'], [(2, 12), (6, 6), (17, 5)], [True, False, False, False], 90, False, [False, False, True, True], 3126, 'East', (10, 7))
Element 6: (0, (10, 7), ['', '%', '.', '%'], [(3, 12), (5, 6), (17, 6)], [False, True, False, True], 88, False, [False, False, True, False], 3165, 'North', (10, 8))
Element 7: (0, (10, 8), ['.', '', '%', '%'], [(4, 12), (4, 6), (17, 7)], [False, False, True, True], 86, False, [True, False, False, False], 3204, 'West', (9, 8))
Element 8: (0, (9, 8), ['.', '', '%', ''], [(5, 12), (3, 6), (18, 7)], [False, False, True, False], 84, False, [True, False, False, False], 3243, 'West', (8, 8))
Element 9: (0, (8, 8), ['.', '%', '.', ''], [(6, 12), (3, 7), (17, 7)], [False, True, False, False], 82, False, [True, False, True, False], 3272, 'North', (8, 9))
Element 10: (0, (8, 9), ['.', '', '%', '%'], [(7, 12), (2, 7), (17, 6)], [False, False, True, True], 80, False, [True, False, False, False], 3301, 'West', (7, 9))
Element 11: (0, (7, 9), ['.', '.', '%', ''], [(8, 12), (2, 8), (16, 6)], [False, False, True, False], 78, False, [True, True, False, False], 5320, 'South', (7, 8))
Element 12: (0, (7, 8), ['.', '%', '', ''], [(9, 12), (1, 8), (16, 5)], [False, True, False, False], 76, False, [True, False, False, False], 6349, 'West', (6, 8))
Element 13: (0, (6, 8), ['.', '%', '.', ''], [(10, 12), (1, 7), (16, 4)], [False, True, False, False], 74, False, [True, False, True, False], 6388, 'North', (6, 9))
Element 14: (0, (6, 9), ['%', '', '%', ''], [(11, 12), (1, 6), (17, 4)], [True, False, True, False], 72, False, [False, False, False, False], 6427, 'South', (6, 8))
Element 15: (0, (6, 8), ['.', '%', '', ''], [(12, 12), (2, 6), (16, 4)], [False, True, False, False], 70, False, [True, False, False, False], 6446, 'West', (5, 8))
Element 16: (0, (5, 8), ['.', '%', '%', ''], [(13, 12), (2, 5), (16, 3)], [False, True, True, False], 68, False, [True, False, False, False], 6485, 'West', (4, 8))
Element 17: (0, (4, 8), ['%', '%', '%', ''], [(13, 13), (3, 5), (16, 4)], [True, True, True, False], 66, False, [False, False, False, False], 6514, 'East', (5, 8))
Element 18: (0, (5, 8), ['', '%', '%', ''], [(14, 13), (3, 4), (15, 4)], [False, True, True, False], 64, False, [False, False, False, False], 6543, 'East', (6, 8))
Element 19: (0, (6, 8), ['', '%', '', ''], [(15, 13), (3, 3), (15, 5)], [False, True, False, False], 62, False, [False, False, False, False], 6572, 'East', (7, 8))
Element 20: (0, (7, 8), ['', '%', '', ''], [(16, 13), (4, 3), (15, 6)], [False, True, False, False], 60, False, [False, False, False, False], 6601, 'North', (7, 9))
Element 21: (0, (7, 9), ['', '', '%', ''], [(17, 13), (5, 3), (15, 7)], [False, False, True, False], 58, False, [False, False, False, False], 6630, 'West', (6, 9))
Element 22: (0, (6, 9), ['%', '', '%', ''], [(18, 13), (6, 3), (15, 8)], [True, False, True, False], 56, False, [False, False, False, False], 6659, 'East', (7, 9))
Element 23: (0, (7, 9), ['', '', '%', ''], [(18, 12), (7, 3), (14, 8)], [False, False, True, False], 54, False, [False, False, False, False], 6688, 'East', (8, 9))
Element 24: (0, (8, 9), ['', '', '%', '%'], [(18, 11), (8, 3), (14, 7)], [False, False, True, True], 52, False, [False, False, False, False], 7707, 'South', (8, 8))
Element 25: (0, (8, 8), ['', '%', '', ''], [(18, 10), (9, 3), (14, 8)], [False, True, False, False], 50, False, [False, False, False, False], 7726, 'West', (7, 8))
Element 26: (0, (7, 8), ['', '%', '', ''], [(17, 10), (9, 2), (13, 8)], [False, True, False, False], 48, False, [False, False, False, False], 8745, 'East', (8, 8))
Element 27: (0, (8, 8), ['', '%', '', ''], [(17, 11), (10, 2), (14, 8)], [False, True, False, False], 46, False, [False, False, False, False], 8764, 'East', (9, 8))
