Element 1: (3, (17, 1), ['%', '%', '%', '.'], [(10, 5), (1, 8), (14, 3)], [True, True, True, False], 98, False, [False, False, False, True], 2009, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(9, 5), (2, 8), (14, 4)], [False, True, True, True], 96, False, [False, False, False, False], 3038, 'West', (17, 1))
Element 3: (3, (17, 1), ['%', '%', '%', ''], [(9, 6), (2, 7), (15, 4)], [True, True, True, False], 94, False, [False, False, False, False], 3067, 'Stop', (17, 1))
Element 4: (3, (17, 1), ['%', '%', '%', ''], [(9, 7), (3, 7), (16, 4)], [True, True, True, False], 92, False, [False, False, False, False], 3096, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(10, 7), (3, 6), (17, 4)], [False, True, True, True], 90, False, [False, False, False, False], 3125, 'West', (17, 1))
Element 6: (3, (17, 1), ['%', '%', '%', ''], [(10, 8), (4, 6), (18, 4)], [True, True, True, False], 88, False, [False, False, False, False], 3154, 'Stop', (17, 1))
Element 7: (3, (17, 1), ['%', '%', '%', ''], [(9, 8), (5, 6), (18, 5)], [True, True, True, False], 86, False, [False, False, False, False], 3183, 'East', (18, 1))
Element 8: (3, (18, 1), ['', '%', '%', '%'], [(8, 8), (6, 6), (17, 5)], [False, True, True, True], 84, False, [False, False, False, False], 3212, 'West', (17, 1))
Element 9: (3, (17, 1), ['%', '%', '%', ''], [(8, 9), (6, 5), (17, 6)], [True, True, True, False], 82, False, [False, False, False, False], 3241, 'Stop', (17, 1))
Element 10: (3, (17, 1), ['%', '%', '%', ''], [(7, 9), (6, 4), (17, 7)], [True, True, True, False], 80, False, [False, False, False, False], 3270, 'East', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(7, 8), (6, 3), (18, 7)], [False, True, True, True], 78, False, [False, False, False, False], 3299, 'West', (17, 1))
Element 12: (3, (17, 1), ['%', '%', '%', ''], [(6, 8), (7, 3), (17, 7)], [True, True, True, False], 76, False, [False, False, False, False], 3318, 'Stop', (17, 1))
Element 13: (3, (17, 1), ['%', '%', '%', ''], [(6, 9), (8, 3), (17, 6)], [True, True, True, False], 74, False, [False, False, False, False], 4327, 'East', (18, 1))
Element 14: (3, (18, 1), ['', '%', '%', '%'], [(6, 8), (9, 3), (16, 6)], [False, True, True, True], 72, False, [False, False, False, False], 4346, 'West', (17, 1))
Element 15: (3, (17, 1), ['%', '%', '%', ''], [(5, 8), (9, 2), (16, 5)], [True, True, True, False], 70, False, [False, False, False, False], 5365, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['%', '%', '%', ''], [(4, 8), (10, 2), (15, 5)], [True, True, True, False], 68, False, [False, False, False, False], 5394, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(5, 8), (11, 2), (15, 6)], [False, True, True, True], 66, False, [False, False, False, False], 5413, 'West', (17, 1))
Element 18: (3, (17, 1), ['%', '%', '%', ''], [(6, 8), (12, 2), (15, 7)], [True, True, True, False], 64, False, [False, False, False, False], 5432, 'Stop', (17, 1))
Element 19: (3, (17, 1), ['%', '%', '%', ''], [(7, 8), (13, 2), (15, 8)], [True, True, True, False], 62, False, [False, False, False, False], 5451, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(7, 9), (13, 3), (14, 8)], [False, True, True, True], 60, False, [False, False, False, False], 5470, 'West', (17, 1))
Element 21: (3, (17, 1), ['%', '%', '%', ''], [(6, 9), (13, 4), (14, 7)], [True, True, True, False], 58, False, [False, False, False, False], 5489, 'Stop', (17, 1))
Element 22: (3, (17, 1), ['%', '%', '%', ''], [(7, 9), (13, 5), (14, 8)], [True, True, True, False], 56, False, [False, False, False, False], 5498, 'East', (18, 1))
Element 23: (3, (18, 1), ['', '%', '%', '%'], [(8, 9), (14, 5), (13, 8)], [False, True, True, True], 54, False, [False, False, False, False], 5517, 'West', (17, 1))
Element 24: (3, (17, 1), ['%', '%', '%', ''], [(8, 8), (15, 5), (14, 8)], [True, True, True, False], 52, False, [False, False, False, False], 5516, 'Stop', (17, 1))
Element 25: (3, (17, 1), ['%', '%', '%', ''], [(7, 8), (16, 5), (15, 8)], [True, True, True, False], 50, False, [False, False, False, False], 5515, 'East', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(8, 8), (17, 5), (15, 7)], [False, True, True, True], 48, False, [False, False, False, False], 5514, 'West', (17, 1))
Element 27: (3, (17, 1), ['%', '%', '%', ''], [(9, 8), (18, 5), (14, 7)], [True, True, True, False], 46, False, [False, False, False, False], 5513, 'Stop', (17, 1))
Element 28: (3, (17, 1), ['%', '%', '%', ''], [(10, 8), (18, 4), (15, 7)], [True, True, True, False], 44, False, [False, False, False, False], 5512, 'East', (18, 1))
Element 29: (3, (18, 1), ['', '%', '%', '%'], [(10, 7), (18, 3), (15, 6)], [False, True, True, True], 42, False, [False, False, False, False], 5521, 'West', (17, 1))
Element 30: (3, (17, 1), ['%', '%', '%', ''], [(9, 7), (17, 3), (15, 5)], [True, True, True, False], 40, False, [False, False, False, False], 5530, 'Stop', (17, 1))
Element 31: (3, (17, 1), ['%', '%', '%', ''], [(9, 8), (16, 3), (14, 5)], [True, True, True, False], 38, False, [False, False, False, False], 5539, 'East', (18, 1))
Element 32: (3, (18, 1), ['', '%', '%', '%'], [(9, 7), (16, 4), (13, 5)], [False, True, True, True], 36, False, [False, False, False, False], 5538, 'West', (17, 1))
Element 33: (3, (17, 1), ['%', '%', '%', ''], [(9, 6), (17, 4), (13, 6)], [True, True, True, False], 34, False, [False, False, False, False], 5547, 'Stop', (17, 1))
Element 34: (3, (17, 1), ['%', '%', '%', ''], [(8, 6), (16, 4), (12, 6)], [True, True, True, False], 32, False, [False, False, False, False], 5566, 'East', (18, 1))
Element 35: (3, (18, 1), ['', '%', '%', '%'], [(8, 5), (15, 4), (12, 5)], [False, True, True, True], 30, False, [False, False, False, False], 5585, 'West', (17, 1))
Element 36: (3, (17, 1), ['%', '%', '%', ''], [(8, 4), (14, 4), (12, 4)], [True, True, True, False], 28, False, [False, False, False, False], 5604, 'Stop', (17, 1))
Element 37: (3, (17, 1), ['%', '%', '%', ''], [(9, 4), (14, 3), (11, 4)], [True, True, True, False], 26, False, [False, False, False, False], 5623, 'East', (18, 1))
Element 38: (3, (18, 1), ['', '%', '%', '%'], [(9, 3), (14, 2), (11, 3)], [False, True, True, True], 24, False, [False, False, False, False], 5632, 'West', (17, 1))
Element 39: (3, (17, 1), ['%', '%', '%', ''], [(10, 3), (14, 1), (11, 2)], [True, True, True, False], 22, False, [False, False, False, False], 5651, 'Stop', (17, 1))
Element 40: (3, (17, 1), ['%', '%', '%', ''], [(11, 3), (15, 1), (11, 1)], [True, True, True, False], 20, False, [False, False, False, False], 5670, 'East', (18, 1))
Element 41: (3, (18, 1), ['', '%', '%', '%'], [(11, 4), (14, 1), (12, 1)], [False, True, True, True], 18, False, [False, False, False, False], 5679, 'West', (17, 1))
Element 42: (3, (17, 1), ['%', '%', '%', ''], [(12, 4), (13, 1), (12, 2)], [True, True, True, False], 16, False, [False, False, False, False], 5688, 'Stop', (17, 1))
Element 43: (3, (17, 1), ['%', '%', '%', ''], [(13, 4), (12, 1), (13, 2)], [True, True, True, False], 14, False, [False, False, False, False], 5687, 'East', (18, 1))
Element 44: (3, (18, 1), ['', '%', '%', '%'], [(14, 4), (11, 1), (13, 3)], [False, True, True, True], 12, False, [False, False, False, False], 5686, 'West', (17, 1))
Element 45: (3, (17, 1), ['%', '%', '%', ''], [(15, 4), (12, 1), (13, 4)], [True, True, True, False], 10, False, [False, False, False, False], 5685, 'Stop', (17, 1))
Element 46: (3, (17, 1), ['%', '%', '%', ''], [(16, 4), (13, 1), (13, 3)], [True, True, True, False], 8, False, [False, False, False, False], 5684, 'East', (18, 1))
Element 47: (3, (18, 1), ['', '%', '%', '%'], [(17, 4), (14, 1), (13, 2)], [False, True, True, True], 6, False, [False, False, False, False], 5683, 'West', (17, 1))
Element 48: (3, (17, 1), ['%', '%', '%', ''], [(18, 4), (14, 2), (13, 1)], [True, True, True, False], 4, False, [False, False, False, False], 5682, 'Stop', (17, 1))
Element 49: (3, (17, 1), ['%', '%', '%', ''], [(18, 5), (14, 3), (14, 1)], [True, True, True, False], 2, False, [False, False, False, False], 5681, 'East', (18, 1))
Element 50: (3, (18, 1), ['', '%', '%', '%'], [(18, 5), (14, 3), (14, 1)], [False, True, True, True], 0, False, [False, False, False, False], 5680, 'Stop', (18, 1))
Element 51: #0#
