Element 1: (0, (4, 10), ['.', '%', '.', '%'], [(5, 13), (11, 3), (18, 11)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (4, 11))
Element 2: (0, (4, 11), ['%', '', '.', '.'], [(6, 13), (11, 4), (18, 12)], [True, False, False, False], 96, False, [False, False, True, True], 39, 'East', (5, 11))
Element 3: (0, (5, 11), ['', '%', '.', '.'], [(7, 13), (12, 4), (18, 13)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (6, 11))
Element 4: (0, (6, 11), ['', '%', '.', '%'], [(7, 12), (13, 4), (17, 13)], [False, True, False, True], 92, False, [False, False, True, False], 117, 'North', (6, 12))
Element 5: (0, (6, 12), ['.', '', '', ''], [(8, 12), (14, 4), (17, 12)], [False, False, False, False], 90, False, [True, False, False, False], 1146, 'West', (5, 12))
Element 6: (0, (5, 12), ['.', '', '', ''], [(9, 12), (15, 4), (17, 11)], [False, False, False, False], 88, False, [True, False, False, False], 1185, 'West', (4, 12))
Element 7: (0, (4, 12), ['.', '', '.', ''], [(10, 12), (16, 4), (17, 10)], [False, False, False, False], 86, False, [True, False, True, False], 1224, 'North', (4, 13))
Element 8: (0, (4, 13), ['.', '', '%', ''], [(11, 12), (17, 4), (18, 10)], [False, False, True, False], 84, False, [True, False, False, False], 1263, 'West', (3, 13))
Element 9: (0, (3, 13), ['%', '.', '%', ''], [(12, 12), (18, 4), (17, 10)], [True, False, True, False], 82, False, [False, True, False, False], 1292, 'South', (3, 12))
Element 10: (0, (3, 12), ['.', '%', '', ''], [(13, 12), (18, 5), (17, 9)], [False, True, False, False], 80, False, [True, False, False, False], 1331, 'West', (2, 12))
Element 11: (0, (2, 12), ['.', 'F', '%', ''], [(13, 13), (17, 5), (16, 9)], [False, False, True, False], 78, False, [True, False, False, False], 1370, 'South', (2, 11))
Element 12: (0, (2, 11), ['F', '.', '', '%'], [(14, 13), (17, 6), (16, 10)], [False, False, False, True], 76, False, [False, True, False, False], 2399, 'West', (1, 11))
Element 13: (0, (1, 11), ['%', '.', '.', ''], [(15, 13), (17, 7), (16, 11)], [True, False, False, False], 74, False, [False, True, True, False], 3428, 'North', (1, 12))
Element 14: (0, (1, 12), ['%', '', '.', ''], [(16, 13), (18, 7), (16, 12)], [True, False, False, False], 72, False, [False, False, True, False], 3467, 'North', (1, 13))
Element 15: (0, (1, 13), ['%', '', '%', '%'], [(17, 13), (17, 7), (15, 12)], [True, False, True, True], 70, False, [False, False, False, False], 3486, 'South', (1, 12))
Element 16: (0, (1, 12), ['%', '', '', ''], [(18, 13), (17, 6), (15, 13)], [True, False, False, False], 68, False, [False, False, False, False], 3485, 'South', (1, 11))
Element 17: (0, (1, 11), ['%', '.', '', ''], [(18, 12), (16, 6), (16, 13)], [True, False, False, False], 66, False, [False, True, False, False], 3494, 'South', (1, 10))
Element 18: (0, (1, 10), ['%', '%', '', '.'], [(18, 11), (16, 5), (15, 13)], [True, True, False, False], 64, False, [False, False, False, True], 3513, 'East', (2, 10))
Element 19: (0, (2, 10), ['', '%', '', '.'], [(18, 10), (15, 5), (14, 13)], [False, True, False, False], 62, False, [False, False, False, True], 3532, 'East', (3, 10))
Element 20: (0, (3, 10), ['', '%', '%', ''], [(17, 10), (15, 6), (13, 13)], [False, True, True, False], 60, False, [False, False, False, False], 3551, 'West', (2, 10))
Element 21: (0, (2, 10), ['', '%', '', ''], [(17, 11), (15, 7), (12, 13)], [False, True, False, False], 58, False, [False, False, False, False], 3570, 'West', (1, 10))
Element 22: (0, (1, 10), ['%', '%', '', ''], [(17, 12), (15, 8), (12, 12)], [True, True, False, False], 56, False, [False, False, False, False], 3579, 'North', (1, 11))
Element 23: (0, (1, 11), ['%', '', '', ''], [(16, 12), (14, 8), (12, 11)], [True, False, False, False], 54, False, [False, False, False, False], 3598, 'East', (2, 11))
Element 24: (0, (2, 11), ['', '', '', '%'], [(16, 11), (14, 7), (13, 11)], [False, False, False, True], 52, False, [False, False, False, False], 3617, 'South', (2, 10))
Element 25: (0, (2, 10), ['', '%', '', ''], [(16, 10), (14, 8), (13, 12)], [False, True, False, False], 50, False, [False, False, False, False], 3616, 'North', (2, 11))
Element 26: (0, (2, 11), ['', '', '', '%'], [(16, 9), (13, 8), (13, 11)], [False, False, False, True], 48, False, [False, False, False, False], 3625, 'North', (2, 12))
Element 27: (0, (2, 12), ['', '', '%', ''], [(17, 9), (14, 8), (12, 11)], [False, False, True, False], 46, False, [False, False, False, False], 3624, 'West', (1, 12))
Element 28: (0, (1, 12), ['%', '', '', ''], [(16, 9), (15, 8), (12, 12)], [True, False, False, False], 44, False, [False, False, False, False], 3623, 'East', (2, 12))
Element 29: (0, (2, 12), ['', '', '%', ''], [(16, 10), (15, 7), (13, 12)], [False, False, True, False], 42, False, [False, False, False, False], 3622, 'East', (3, 12))
Element 30: (0, (3, 12), ['', '%', '', ''], [(16, 11), (14, 7), (12, 12)], [False, True, False, False], 40, False, [False, False, False, False], 3621, 'North', (3, 13))
Element 31: (0, (3, 13), ['%', '', '%', ''], [(16, 12), (15, 7), (11, 12)], [True, False, True, False], 38, False, [False, False, False, False], 3620, 'East', (4, 13))
Element 32: (0, (4, 13), ['', '', '%', ''], [(15, 12), (15, 6), (10, 12)], [False, False, True, False], 36, False, [False, False, False, False], 3619, 'East', (5, 13))
Element 33: (0, (5, 13), ['', '', '%', ''], [(16, 12), (15, 5), (10, 13)], [False, False, True, False], 34, False, [False, False, False, False], 3628, 'East', (6, 13))
Element 34: (0, (6, 13), ['', '', '%', ''], [(17, 12), (14, 5), (9, 13)], [False, False, True, False], 32, False, [False, False, False, False], 3647, 'East', (7, 13))
Element 35: (0, (7, 13), ['', '', '%', '%'], [(17, 11), (13, 5), (9, 12)], [False, False, True, True], 30, False, [False, False, False, False], 3656, 'South', (7, 12))
Element 36: (0, (7, 12), ['', '%', '', 'G'], [(16, 11), (13, 6), (8, 12)], [False, True, False, False], 28, False, [False, False, False, False], 3665, 'North', (7, 13))
Element 37: (0, (7, 13), ['', 'G', '%', '%'], [(17, 11), (12, 6), (7, 12)], [False, False, True, True], 26, False, [False, False, False, False], 3674, 'West', (6, 13))
Element 38: (0, (6, 13), ['', '', '%', 'G'], [(17, 10), (12, 5), (7, 13)], [False, False, True, False], 24, False, [False, False, False, False], 3683, 'West', (5, 13))
Element 39: (0, (5, 13), ['', '', '%', 'G'], [(17, 9), (12, 6), (6, 13)], [False, False, True, False], 22, False, [False, False, False, False], 3682, 'West', (4, 13))
Element 40: (0, (4, 13), ['', '', '%', ''], [(17, 10), (11, 6), (6, 12)], [False, False, True, False], 20, False, [False, False, False, False], 3691, 'South', (4, 12))
Element 41: (0, (4, 12), ['', '', '', ''], [(16, 10), (12, 6), (6, 11)], [False, False, False, False], 18, False, [False, False, False, False], 3690, 'West', (3, 12))
Element 42: (0, (3, 12), ['', '%', '', ''], [(17, 10), (13, 6), (5, 11)], [False, True, False, False], 16, False, [False, False, False, False], 3689, 'East', (4, 12))
Element 43: (0, (4, 12), ['', '', '', 'G'], [(18, 10), (13, 5), (5, 12)], [False, False, False, False], 14, False, [False, False, False, False], 3688, 'West', (3, 12))
Element 44: (0, (3, 12), ['', '%', '', ''], [(18, 11), (12, 5), (5, 13)], [False, True, False, False], 12, False, [False, False, False, False], 3687, 'West', (2, 12))
Element 45: (0, (2, 12), ['', '', '%', ''], [(17, 11), (13, 5), (4, 13)], [False, False, True, False], 10, False, [False, False, False, False], 3686, 'East', (3, 12))
Element 46: (0, (3, 12), ['', '%', '', 'G'], [(18, 11), (14, 5), (4, 12)], [False, True, False, False], 8, False, [False, False, False, False], 3685, 'East', (4, 12))
Element 47: (0, (4, 12), ['', 'G', '', ''], [(18, 12), (15, 5), (4, 11)], [False, False, False, False], 6, False, [False, False, False, False], 3684, 'East', (5, 12))
