Element 1: (1, (6, 4), ['%', '.', '.', '%'], [(8, 3), (9, 7), (13, 3)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (6, 5))
Element 2: (1, (6, 5), ['.', '', '.', '%'], [(9, 3), (10, 7), (14, 3)], [False, False, False, True], 96, False, [True, False, True, False], 1038, 'North', (6, 6))
Element 3: (1, (6, 6), ['.', '', '%', '%'], [(9, 2), (10, 8), (14, 4)], [False, False, True, True], 94, False, [True, False, False, False], 2067, 'West', (5, 6))
Element 4: (1, (5, 6), ['.', '.', '%', ''], [(10, 2), (9, 8), (15, 4)], [False, False, True, False], 92, False, [True, True, False, False], 2106, 'South', (5, 5))
Element 5: (1, (5, 5), ['.', '%', '', ''], [(11, 2), (8, 8), (16, 4)], [False, True, False, False], 90, False, [True, False, False, False], 2145, 'West', (4, 5))
Element 6: (1, (4, 5), ['.', '.', '.', ''], [(12, 2), (8, 9), (17, 4)], [False, False, False, False], 88, False, [True, True, True, False], 2184, 'North', (4, 6))
Element 7: (1, (4, 6), ['.', '', '%', ''], [(13, 2), (7, 9), (18, 4)], [False, False, True, False], 86, False, [True, False, False, False], 2223, 'West', (3, 6))
Element 8: (1, (3, 6), ['.', '.', '.', ''], [(14, 2), (7, 8), (18, 5)], [False, False, False, False], 84, False, [True, True, True, False], 2262, 'North', (3, 7))
Element 9: (1, (3, 7), ['.', '', '%', '%'], [(14, 1), (6, 8), (17, 5)], [False, False, True, True], 82, False, [True, False, False, False], 2301, 'West', (2, 7))
Element 10: (1, (2, 7), ['.', '.', 'F', ''], [(15, 1), (6, 9), (17, 6)], [False, False, False, False], 80, False, [True, True, False, False], 2340, 'North', (2, 8))
Element 11: (1, (2, 8), ['F', '', '%', '%'], [(14, 1), (6, 8), (17, 7)], [False, False, True, True], 78, False, [False, False, False, False], 3349, 'West', (1, 8))
Element 12: (1, (1, 8), ['%', '.', '%', ''], [(13, 1), (5, 8), (18, 7)], [True, False, True, False], 76, False, [False, True, False, False], 4378, 'South', (1, 7))
Element 13: (1, (1, 7), ['%', '.', '', ''], [(12, 1), (4, 8), (17, 7)], [True, False, False, False], 74, False, [False, True, False, False], 4407, 'South', (1, 6))
Element 14: (1, (1, 6), ['%', '.', '', '.'], [(11, 1), (5, 8), (17, 6)], [True, False, False, False], 72, False, [False, True, False, True], 4426, 'East', (2, 6))
Element 15: (1, (2, 6), ['', '.', '', ''], [(12, 1), (6, 8), (16, 6)], [False, False, False, False], 70, False, [False, True, False, False], 4445, 'South', (2, 5))
Element 16: (1, (2, 5), ['.', '.', '', '.'], [(13, 1), (7, 8), (16, 5)], [False, False, False, False], 68, False, [True, True, False, True], 4464, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '.', '', ''], [(14, 1), (7, 9), (15, 5)], [False, False, False, False], 66, False, [False, True, False, False], 4483, 'South', (3, 4))
Element 18: (1, (3, 4), ['.', '.', '', '.'], [(14, 2), (6, 9), (15, 6)], [False, False, False, False], 64, False, [True, True, False, True], 4502, 'East', (4, 4))
Element 19: (1, (4, 4), ['', '.', '', '%'], [(14, 3), (7, 9), (15, 7)], [False, False, False, True], 62, False, [False, True, False, False], 4521, 'South', (4, 3))
Element 20: (1, (4, 3), ['.', '.', '', '.'], [(14, 4), (8, 9), (15, 8)], [False, False, False, False], 60, False, [True, True, False, True], 4540, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '.', '%', '.'], [(14, 5), (8, 8), (14, 8)], [False, False, True, False], 58, False, [False, True, False, True], 4569, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '.', '', ''], [(13, 5), (7, 8), (14, 7)], [False, False, False, False], 56, False, [False, True, False, False], 4598, 'South', (6, 2))
Element 23: (1, (6, 2), ['.', 'F', '', '.'], [(13, 6), (8, 8), (14, 8)], [False, False, False, False], 54, False, [True, False, False, True], 4617, 'South', (6, 1))
