Element 1: (2, (6, 6), ['.', '.', '%', '%'], [(6, 12), (4, 11), (13, 8)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (6, 5))
Element 2: (2, (6, 5), ['.', '.', '', '%'], [(7, 12), (5, 11), (14, 8)], [False, False, False, True], 96, False, [True, True, False, False], 58, 'South', (6, 4))
Element 3: (2, (6, 4), ['%', '.', '', '%'], [(8, 12), (5, 12), (15, 8)], [True, False, False, True], 94, False, [False, True, False, False], 1087, 'South', (6, 3))
Element 4: (2, (6, 3), ['.', '.', '', '.'], [(9, 12), (5, 13), (15, 7)], [False, False, False, False], 92, False, [True, True, False, True], 1126, 'East', (7, 3))
Element 5: (2, (7, 3), ['', '.', '%', 'F'], [(10, 12), (6, 13), (15, 6)], [False, False, True, False], 90, False, [False, True, False, False], 1165, 'East', (8, 3))
Element 6: (2, (8, 3), ['', '.', '.', '.'], [(11, 12), (7, 13), (16, 6)], [False, False, False, False], 88, False, [False, True, True, True], 2194, 'East', (9, 3))
Element 7: (2, (9, 3), ['', 'F', '.', '.'], [(12, 12), (7, 12), (17, 6)], [False, False, False, False], 86, False, [False, False, True, True], 2223, 'South', (9, 2))
Element 8: (2, (9, 2), ['.', '.', '', '.'], [(13, 12), (8, 12), (17, 7)], [False, False, False, False], 84, False, [True, True, False, True], 3242, 'East', (10, 2))
Element 9: (2, (10, 2), ['', '%', '.', '.'], [(13, 13), (9, 12), (18, 7)], [False, True, False, False], 82, False, [False, False, True, True], 3271, 'East', (11, 2))
Element 10: (2, (11, 2), ['', '.', '.', '.'], [(14, 13), (9, 13), (17, 7)], [False, False, False, False], 80, False, [False, True, True, True], 3300, 'East', (12, 2))
Element 11: (2, (12, 2), ['', '.', '%', '.'], [(15, 13), (10, 13), (17, 6)], [False, False, True, False], 78, False, [False, True, False, True], 3329, 'East', (13, 2))
Element 12: (2, (13, 2), ['', '.', '.', '.'], [(16, 13), (10, 12), (17, 5)], [False, False, False, False], 76, False, [False, True, True, True], 3358, 'East', (14, 2))
Element 13: (2, (14, 2), ['', '.', '.', '%'], [(17, 13), (11, 12), (18, 5)], [False, False, False, True], 74, False, [False, True, True, False], 3387, 'North', (14, 3))
Element 14: (2, (14, 3), ['.', '', '.', '%'], [(18, 13), (12, 12), (18, 4)], [False, False, False, True], 72, False, [True, False, True, False], 3416, 'North', (14, 4))
Element 15: (2, (14, 4), ['.', '', '.', '.'], [(18, 12), (12, 13), (18, 3)], [False, False, False, False], 70, False, [True, False, True, True], 3455, 'East', (15, 4))
Element 16: (2, (15, 4), ['', '%', '.', '.'], [(18, 11), (13, 13), (17, 3)], [False, True, False, False], 68, False, [False, False, True, True], 3484, 'East', (16, 4))
Element 17: (2, (16, 4), ['', '.', '.', 'G'], [(18, 10), (14, 13), (17, 4)], [False, False, False, False], 66, False, [False, True, True, False], 3513, 'North', (16, 5))
Element 18: (2, (16, 5), ['.', 'G', '', ''], [(17, 10), (15, 13), (16, 4)], [False, False, False, False], 64, False, [True, False, False, False], 3532, 'West', (15, 5))
Element 19: (2, (15, 5), ['.', '', '', ''], [(17, 11), (15, 12), (16, 3)], [False, False, False, False], 62, False, [True, False, False, False], 3571, 'West', (14, 5))
Element 20: (2, (14, 5), ['.', '', '%', ''], [(17, 12), (16, 12), (16, 4)], [False, False, True, False], 60, False, [True, False, False, False], 3600, 'West', (13, 5))
Element 21: (2, (13, 5), ['.', '.', '.', ''], [(17, 11), (16, 11), (16, 5)], [False, False, False, False], 58, False, [True, True, True, False], 3619, 'North', (13, 6))
Element 22: (2, (13, 6), ['.', '', '%', '%'], [(17, 10), (16, 10), (15, 5)], [False, False, True, True], 56, False, [True, False, False, False], 3638, 'West', (12, 6))
Element 23: (2, (12, 6), ['.', '.', '%', ''], [(17, 11), (16, 9), (15, 4)], [False, False, True, False], 54, False, [True, True, False, False], 3657, 'South', (12, 5))
Element 24: (2, (12, 5), ['%', '.', '', ''], [(17, 10), (17, 9), (14, 4)], [True, False, False, False], 52, False, [False, True, False, False], 3676, 'South', (12, 4))
Element 25: (2, (12, 4), ['.', '%', '', 'G'], [(16, 10), (17, 10), (13, 4)], [False, True, False, False], 50, False, [True, False, False, False], 3695, 'West', (11, 4))
Element 26: (2, (11, 4), ['.', '.', '%', ''], [(16, 11), (18, 10), (13, 3)], [False, False, True, False], 48, False, [True, True, False, False], 3714, 'South', (11, 3))
Element 27: (2, (11, 3), ['.', '', '', '%'], [(16, 12), (18, 11), (14, 3)], [False, False, False, True], 46, False, [True, False, False, False], 3723, 'West', (10, 3))
Element 28: (2, (10, 3), ['', '', '.', ''], [(15, 12), (18, 12), (14, 2)], [False, False, False, False], 44, False, [False, False, True, False], 3732, 'North', (10, 4))
Element 29: (2, (10, 4), ['.', '', 'F', ''], [(16, 12), (18, 13), (14, 1)], [False, False, False, False], 42, False, [True, False, False, False], 3751, 'North', (10, 5))
Element 30: (2, (10, 5), ['.', '', '%', '%'], [(16, 11), (17, 13), (15, 1)], [False, False, True, True], 40, False, [True, False, False, False], 4760, 'West', (9, 5))
Element 31: (2, (9, 5), ['.', '.', '.', ''], [(16, 10), (17, 12), (14, 1)], [False, False, False, False], 38, False, [True, True, True, False], 4769, 'North', (9, 6))
Element 32: (2, (9, 6), ['.', '', '.', '%'], [(16, 9), (17, 11), (13, 1)], [False, False, False, True], 36, False, [True, False, True, False], 4788, 'North', (9, 7))
Element 33: (2, (9, 7), ['%', '', '.', '.'], [(17, 9), (17, 12), (12, 1)], [True, False, False, False], 34, False, [False, False, True, True], 4807, 'East', (10, 7))
Element 34: (2, (10, 7), ['', '%', '.', '%'], [(16, 9), (17, 13), (11, 1)], [False, True, False, True], 32, False, [False, False, True, False], 4826, 'North', (10, 8))
Element 35: (2, (10, 8), ['.', '', '%', '%'], [(16, 10), (16, 13), (11, 2)], [False, False, True, True], 30, False, [True, False, False, False], 4835, 'West', (9, 8))
Element 36: (2, (9, 8), ['.', '', '%', ''], [(17, 10), (17, 13), (12, 2)], [False, False, True, False], 28, False, [True, False, False, False], 4844, 'West', (8, 8))
Element 37: (2, (8, 8), ['.', '%', '.', ''], [(16, 10), (18, 13), (13, 2)], [False, True, False, False], 26, False, [True, False, True, False], 4853, 'North', (8, 9))
Element 38: (2, (8, 9), ['.', '', '%', '%'], [(17, 10), (18, 12), (12, 2)], [False, False, True, True], 24, False, [True, False, False, False], 4862, 'West', (7, 9))
Element 39: (2, (7, 9), ['.', '.', '%', ''], [(18, 10), (17, 12), (11, 2)], [False, False, True, False], 22, False, [True, True, False, False], 4871, 'South', (7, 8))
Element 40: (2, (7, 8), ['.', '%', '', ''], [(18, 11), (18, 12), (11, 3)], [False, True, False, False], 20, False, [True, False, False, False], 4880, 'West', (6, 8))
Element 41: (2, (6, 8), ['.', '%', '.', ''], [(17, 11), (18, 11), (11, 4)], [False, True, False, False], 18, False, [True, False, True, False], 4889, 'North', (6, 9))
Element 42: (2, (6, 9), ['%', '', '%', ''], [(16, 11), (17, 11), (12, 4)], [True, False, True, False], 16, False, [False, False, False, False], 4898, 'South', (6, 8))
Element 43: (2, (6, 8), ['.', '%', '', ''], [(16, 12), (18, 11), (12, 5)], [False, True, False, False], 14, False, [True, False, False, False], 4897, 'West', (5, 8))
Element 44: (2, (5, 8), ['.', '%', '%', ''], [(17, 12), (18, 10), (13, 5)], [False, True, True, False], 12, False, [True, False, False, False], 4906, 'West', (4, 8))
Element 45: (2, (4, 8), ['%', '%', '%', ''], [(18, 12), (17, 10), (14, 5)], [True, True, True, False], 10, False, [False, False, False, False], 4915, 'East', (5, 8))
Element 46: (2, (5, 8), ['', '%', '%', ''], [(18, 13), (17, 11), (13, 5)], [False, True, True, False], 8, False, [False, False, False, False], 4914, 'East', (6, 8))
Element 47: (2, (6, 8), ['', '%', '', ''], [(17, 13), (17, 10), (13, 6)], [False, True, False, False], 6, False, [False, False, False, False], 4913, 'East', (7, 8))
Element 48: (2, (7, 8), ['', '%', '', ''], [(17, 12), (17, 9), (12, 6)], [False, True, False, False], 4, False, [False, False, False, False], 4912, 'North', (7, 9))
Element 49: (2, (7, 9), ['', '', '%', ''], [(17, 13), (16, 9), (11, 6)], [False, False, True, False], 2, False, [False, False, False, False], 4921, 'West', (6, 9))
Element 50: (2, (6, 9), ['%', '', '%', ''], [(17, 13), (16, 9), (12, 6)], [True, False, True, False], 0, False, [False, False, False, False], 4920, 'Stop', (6, 9))
Element 51: #0#
