Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(10, 8), (14, 4), (16, 3)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(9, 8), (15, 4), (17, 3)], [False, False, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(9, 7), (16, 4), (18, 3)], [True, False, True, False], 94, False, [False, True, False, False], 2067, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(9, 6), (17, 4), (18, 4)], [True, False, False, False], 92, False, [False, True, False, False], 2106, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(9, 5), (17, 5), (18, 5)], [True, False, False, False], 90, False, [False, True, False, True], 2145, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(10, 5), (17, 6), (17, 5)], [False, False, False, False], 88, False, [False, True, False, True], 3164, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(10, 4), (17, 7), (16, 5)], [False, False, False, False], 86, False, [False, True, True, True], 3203, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(11, 4), (18, 7), (16, 6)], [False, False, True, False], 84, False, [False, True, False, True], 3242, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(12, 4), (17, 7), (15, 6)], [False, False, True, False], 82, False, [False, True, False, True], 3271, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(13, 4), (17, 6), (15, 7)], [False, False, True, True], 80, False, [False, True, False, False], 3300, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(13, 5), (16, 6), (15, 8)], [False, False, False, True], 78, False, [True, True, False, False], 3329, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(14, 5), (16, 5), (14, 8)], [True, False, False, True], 76, False, [False, True, False, False], 3358, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(14, 4), (15, 5), (14, 7)], [False, False, False, False], 74, False, [True, True, False, True], 3387, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '.', '%', 'F'], [(14, 3), (15, 6), (14, 8)], [False, False, True, False], 72, False, [False, True, False, False], 3406, 'East', (8, 3))
Element 15: (1, (8, 3), ['', '.', '.', '.'], [(14, 2), (15, 7), (13, 8)], [False, False, False, False], 70, False, [False, True, True, True], 4425, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '.', '.'], [(14, 1), (15, 8), (14, 8)], [False, False, False, False], 68, False, [False, False, True, True], 4444, 'South', (9, 2))
Element 17: (1, (9, 2), ['.', '.', '', '.'], [(15, 1), (15, 7), (15, 8)], [False, False, False, False], 66, False, [True, True, False, True], 5453, 'East', (10, 2))
Element 18: (1, (10, 2), ['', '%', '.', '.'], [(14, 1), (14, 7), (15, 7)], [False, True, False, False], 64, False, [False, False, True, True], 5462, 'East', (11, 2))
Element 19: (1, (11, 2), ['', '.', '.', '.'], [(13, 1), (14, 8), (14, 7)], [False, False, False, False], 62, False, [False, True, True, True], 5481, 'East', (12, 2))
Element 20: (1, (12, 2), ['', '.', '%', 'G'], [(13, 2), (13, 8), (15, 7)], [False, False, True, False], 60, False, [False, True, False, False], 5500, 'South', (12, 1))
Element 21: (1, (12, 1), ['.', '%', '', ''], [(13, 3), (14, 8), (15, 6)], [False, True, False, False], 58, False, [True, False, False, False], 5519, 'West', (11, 1))
Element 22: (1, (11, 1), ['%', '%', '', ''], [(13, 2), (14, 7), (15, 5)], [True, True, False, False], 56, False, [False, False, False, False], 5528, 'East', (12, 1))
Element 23: (1, (12, 1), ['', '%', 'G', ''], [(12, 2), (15, 7), (15, 4)], [False, True, False, False], 54, False, [False, False, False, False], 5527, 'East', (13, 1))
Element 24: (1, (13, 1), ['G', '%', '', ''], [(12, 1), (15, 6), (16, 4)], [False, True, False, False], 52, False, [False, False, False, False], 5526, 'East', (14, 1))
Element 25: (1, (14, 1), ['', '%', '', ''], [(11, 1), (15, 5), (17, 4)], [False, True, False, False], 50, False, [False, False, False, False], 5525, 'East', (15, 1))
Element 26: (1, (15, 1), ['', '%', '%', '%'], [(11, 2), (14, 5), (16, 4)], [False, True, True, True], 48, False, [False, False, False, False], 5524, 'West', (14, 1))
Element 27: (1, (14, 1), ['', '%', '', ''], [(11, 3), (13, 5), (15, 4)], [False, True, False, False], 46, False, [False, False, False, False], 5533, 'North', (14, 2))
Element 28: (1, (14, 2), ['', '', '', '%'], [(10, 3), (13, 6), (14, 4)], [False, False, False, True], 44, False, [False, False, False, False], 5552, 'North', (14, 3))
Element 29: (1, (14, 3), ['', '', '', '%'], [(10, 2), (12, 6), (14, 5)], [False, False, False, True], 42, False, [False, False, False, False], 5561, 'North', (14, 4))
Element 30: (1, (14, 4), ['', '', '', ''], [(9, 2), (12, 5), (13, 5)], [False, False, False, False], 40, False, [False, False, False, False], 5570, 'East', (15, 4))
Element 31: (1, (15, 4), ['', '%', '', ''], [(9, 1), (12, 4), (13, 6)], [False, True, False, False], 38, False, [False, False, False, False], 5579, 'East', (16, 4))
