Element 1: (2, (9, 13), ['%', '.', '%', '.'], [(15, 5), (10, 8), (14, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (10, 13))
Element 2: (2, (10, 13), ['', '.', '%', '%'], [(16, 5), (10, 7), (14, 4)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (10, 12))
Element 3: (2, (10, 12), ['.', '%', '', '.'], [(17, 5), (9, 7), (15, 4)], [False, True, False, False], 94, False, [True, False, False, True], 97, 'East', (11, 12))
Element 4: (2, (11, 12), ['', '%', '%', '.'], [(18, 5), (9, 6), (16, 4)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (12, 12))
Element 5: (2, (12, 12), ['', '.', '.', '.'], [(18, 4), (9, 5), (17, 4)], [False, False, False, False], 90, False, [False, True, True, True], 175, 'East', (13, 12))
Element 6: (2, (13, 12), ['', '.', '.', '%'], [(18, 3), (10, 5), (17, 3)], [False, False, False, True], 88, False, [False, True, True, False], 1204, 'North', (13, 13))
Element 7: (2, (13, 13), ['.', '', '%', '.'], [(17, 3), (10, 4), (16, 3)], [False, False, True, False], 86, False, [True, False, False, True], 1233, 'East', (14, 13))
Element 8: (2, (14, 13), ['', '%', '%', '.'], [(17, 4), (11, 4), (16, 4)], [False, True, True, False], 84, False, [False, False, False, True], 1252, 'East', (15, 13))
Element 9: (2, (15, 13), ['', '.', '%', '.'], [(16, 4), (12, 4), (15, 4)], [False, False, True, False], 82, False, [False, True, False, True], 1271, 'East', (16, 13))
Element 10: (2, (16, 13), ['', '.', '%', '.'], [(16, 3), (13, 4), (15, 5)], [False, False, True, False], 80, False, [False, True, False, True], 1290, 'East', (17, 13))
Element 11: (2, (17, 13), ['', '.', '%', '.'], [(16, 4), (13, 5), (15, 6)], [False, False, True, False], 78, False, [False, True, False, True], 1319, 'East', (18, 13))
Element 12: (2, (18, 13), ['', '.', '%', '%'], [(15, 4), (13, 6), (16, 6)], [False, False, True, True], 76, False, [False, True, False, False], 1348, 'South', (18, 12))
Element 13: (2, (18, 12), ['.', '.', '', '%'], [(14, 4), (12, 6), (17, 6)], [False, False, False, True], 74, False, [True, True, False, False], 1377, 'South', (18, 11))
Element 14: (2, (18, 11), ['.', '.', '', '%'], [(14, 3), (12, 5), (17, 7)], [False, False, False, True], 72, False, [True, True, False, False], 1406, 'South', (18, 10))
Element 15: (2, (18, 10), ['.', '%', '', '%'], [(14, 2), (12, 6), (18, 7)], [False, True, False, True], 70, False, [True, False, False, False], 1435, 'West', (17, 10))
Element 16: (2, (17, 10), ['.', '.', '.', ''], [(14, 1), (11, 6), (17, 7)], [False, False, False, False], 68, False, [True, True, True, False], 1464, 'North', (17, 11))
Element 17: (2, (17, 11), ['.', '', '.', ''], [(15, 1), (12, 6), (17, 6)], [False, False, False, False], 66, False, [True, False, True, False], 1483, 'North', (17, 12))
Element 18: (2, (17, 12), ['.', '', '', ''], [(14, 1), (13, 6), (17, 5)], [False, False, False, False], 64, False, [True, False, False, False], 1492, 'West', (16, 12))
Element 19: (2, (16, 12), ['.', '.', '', ''], [(13, 1), (13, 5), (18, 5)], [False, False, False, False], 62, False, [True, True, False, False], 1511, 'South', (16, 11))
Element 20: (2, (16, 11), ['%', '.', '', ''], [(13, 2), (12, 5), (18, 4)], [True, False, False, False], 60, False, [False, True, False, False], 1530, 'South', (16, 10))
Element 21: (2, (16, 10), ['%', '.', '', ''], [(13, 3), (13, 5), (18, 3)], [True, False, False, False], 58, False, [False, True, False, False], 1549, 'South', (16, 9))
Element 22: (2, (16, 9), ['%', '%', '', '.'], [(13, 4), (14, 5), (18, 4)], [True, True, False, False], 56, False, [False, False, False, True], 1558, 'East', (17, 9))
Element 23: (2, (17, 9), ['', '%', '', '%'], [(13, 5), (15, 5), (18, 5)], [False, True, False, True], 54, False, [False, False, False, False], 1567, 'West', (16, 9))
Element 24: (2, (16, 9), ['%', '%', '', ''], [(13, 6), (16, 5), (17, 5)], [True, True, False, False], 52, False, [False, False, False, False], 1566, 'North', (16, 10))
Element 25: (2, (16, 10), ['%', '', '', ''], [(12, 6), (17, 5), (17, 4)], [True, False, False, False], 50, False, [False, False, False, False], 1565, 'North', (16, 11))
Element 26: (2, (16, 11), ['%', '', '', ''], [(12, 5), (18, 5), (16, 4)], [True, False, False, False], 48, False, [False, False, False, False], 1564, 'North', (16, 12))
Element 27: (2, (16, 12), ['.', '', '', ''], [(12, 4), (18, 4), (16, 5)], [False, False, False, False], 46, False, [True, False, False, False], 1563, 'West', (15, 12))
Element 28: (2, (15, 12), ['%', '%', '', ''], [(11, 4), (18, 3), (16, 6)], [True, True, False, False], 44, False, [False, False, False, False], 1572, 'East', (16, 12))
Element 29: (2, (16, 12), ['', '', '', ''], [(11, 3), (17, 3), (16, 5)], [False, False, False, False], 42, False, [False, False, False, False], 1581, 'East', (17, 12))
Element 30: (2, (17, 12), ['', '', '', ''], [(11, 2), (17, 4), (16, 6)], [False, False, False, False], 40, False, [False, False, False, False], 1590, 'South', (17, 11))
Element 31: (2, (17, 11), ['', '', '', ''], [(12, 2), (16, 4), (15, 6)], [False, False, False, False], 38, False, [False, False, False, False], 1599, 'West', (16, 11))
Element 32: (2, (16, 11), ['%', '', '', ''], [(12, 1), (16, 3), (15, 7)], [True, False, False, False], 36, False, [False, False, False, False], 1618, 'East', (17, 11))
Element 33: (2, (17, 11), ['', '', '', ''], [(11, 1), (16, 4), (15, 8)], [False, False, False, False], 34, False, [False, False, False, False], 1637, 'South', (17, 10))
Element 34: (2, (17, 10), ['', '', '', ''], [(12, 1), (15, 4), (14, 8)], [False, False, False, False], 32, False, [False, False, False, False], 1646, 'South', (17, 9))
Element 35: (2, (17, 9), ['', '%', '', '%'], [(12, 2), (14, 4), (14, 7)], [False, True, False, True], 30, False, [False, False, False, False], 1655, 'North', (17, 10))
Element 36: (2, (17, 10), ['', '', '', ''], [(11, 2), (14, 3), (14, 8)], [False, False, False, False], 28, False, [False, False, False, False], 1654, 'West', (16, 10))
