Element 1: (2, (2, 4), ['.', 'G', '.', '.'], [(2, 8), (2, 3), (17, 3)], [False, False, False, False], 98, False, [True, False, True, True], 1009, 'East', (3, 4))
Element 16: (2, (1, 6), ['%', '', '', ''], [(4, 3), (14, 4), (16, 3)], [True, False, False, False], 68, False, [False, False, False, False], 4414, 'East', (2, 6))
Element 17: (2, (2, 6), ['', '', '', ''], [(4, 2), (15, 4), (16, 4)], [False, False, False, False], 66, False, [False, False, False, False], 4433, 'South', (2, 5))
Element 18: (2, (2, 5), ['', '', '', ''], [(5, 2), (15, 5), (16, 3)], [False, False, False, False], 64, False, [False, False, False, False], 4452, 'East', (3, 5))
Element 19: (2, (3, 5), ['', '', '', ''], [(6, 2), (15, 6), (16, 4)], [False, False, False, False], 62, False, [False, False, False, False], 4471, 'West', (2, 5))
Element 20: (2, (2, 5), ['', '', '', ''], [(6, 1), (15, 7), (16, 5)], [False, False, False, False], 60, False, [False, False, False, False], 5480, 'West', (1, 5))
Element 21: (2, (1, 5), ['%', '', '', ''], [(7, 1), (15, 8), (15, 5)], [True, False, False, False], 58, False, [False, False, False, False], 5499, 'South', (1, 4))
Element 22: (2, (1, 4), ['%', '%', '', ''], [(8, 1), (14, 8), (14, 5)], [True, True, False, False], 56, False, [False, False, False, False], 5528, 'North', (1, 5))
Element 23: (2, (1, 5), ['%', '', '', ''], [(9, 1), (14, 7), (13, 5)], [True, False, False, False], 54, False, [False, False, False, False], 5557, 'East', (2, 5))
Element 24: (2, (2, 5), ['', '', '', ''], [(9, 2), (14, 8), (13, 6)], [False, False, False, False], 52, False, [False, False, False, False], 5566, 'North', (2, 6))
Element 25: (2, (2, 6), ['', '', '', ''], [(8, 2), (13, 8), (12, 6)], [False, False, False, False], 50, False, [False, False, False, False], 5595, 'West', (1, 6))
Element 26: (2, (1, 6), ['%', '', '', ''], [(7, 2), (14, 8), (12, 5)], [True, False, False, False], 48, False, [False, False, False, False], 5614, 'South', (1, 5))
Element 27: (2, (1, 5), ['%', '', '', ''], [(7, 3), (15, 8), (12, 4)], [True, False, False, False], 46, False, [False, False, False, False], 5623, 'North', (1, 6))
Element 28: (2, (1, 6), ['%', '', '', ''], [(8, 3), (15, 7), (13, 4)], [True, False, False, False], 44, False, [False, False, False, False], 5632, 'North', (1, 7))
Element 29: (2, (1, 7), ['%', '', '', ''], [(8, 4), (14, 7), (13, 3)], [True, False, False, False], 42, False, [False, False, False, False], 5651, 'North', (1, 8))
Element 30: (2, (1, 8), ['%', '', '%', ''], [(9, 4), (15, 7), (14, 3)], [True, False, True, False], 40, False, [False, False, False, False], 5660, 'East', (2, 8))
Element 31: (2, (2, 8), ['', '', '%', '%'], [(10, 4), (15, 6), (14, 4)], [False, False, True, True], 38, False, [False, False, False, False], 5669, 'South', (2, 7))
Element 32: (2, (2, 7), ['', '', '', ''], [(10, 5), (16, 6), (15, 4)], [False, False, False, False], 36, False, [False, False, False, False], 6668, 'South', (2, 6))
Element 33: (2, (2, 6), ['', '', '', ''], [(9, 5), (17, 6), (14, 4)], [False, False, False, False], 34, False, [False, False, False, False], 6677, 'North', (2, 7))
Element 34: (2, (2, 7), ['', '', '', ''], [(9, 6), (17, 7), (14, 3)], [False, False, False, False], 32, False, [False, False, False, False], 6686, 'West', (1, 7))
Element 35: (2, (1, 7), ['%', '', '', ''], [(9, 7), (18, 7), (14, 2)], [True, False, False, False], 30, False, [False, False, False, False], 6695, 'East', (2, 7))
Element 36: (2, (2, 7), ['', '', '', ''], [(10, 7), (17, 7), (14, 1)], [False, False, False, False], 28, False, [False, False, False, False], 6714, 'East', (3, 7))
Element 37: (2, (3, 7), ['', '', '%', '%'], [(10, 8), (17, 6), (15, 1)], [False, False, True, True], 26, False, [False, False, False, False], 6733, 'South', (3, 6))
Element 38: (2, (3, 6), ['', '', '', ''], [(9, 8), (17, 5), (14, 1)], [False, False, False, False], 24, False, [False, False, False, False], 6742, 'South', (3, 5))
Element 39: (2, (3, 5), ['', '', '', ''], [(8, 8), (18, 5), (13, 1)], [False, False, False, False], 22, False, [False, False, False, False], 6761, 'North', (3, 6))
Element 40: (2, (3, 6), ['', '', '', ''], [(8, 9), (18, 4), (12, 1)], [False, False, False, False], 20, False, [False, False, False, False], 6780, 'West', (2, 6))
Element 41: (2, (2, 6), ['', '', '', ''], [(7, 9), (18, 3), (11, 1)], [False, False, False, False], 18, False, [False, False, False, False], 6799, 'East', (3, 6))
Element 42: (2, (3, 6), ['', '', '', ''], [(7, 8), (17, 3), (11, 2)], [False, False, False, False], 16, False, [False, False, False, False], 6808, 'East', (4, 6))
Element 43: (2, (4, 6), ['', '', '%', ''], [(6, 8), (17, 4), (11, 3)], [False, False, True, False], 14, False, [False, False, False, False], 6827, 'East', (5, 6))
Element 44: (2, (5, 6), ['', '', '%', ''], [(6, 9), (16, 4), (11, 4)], [False, False, True, False], 12, False, [False, False, False, False], 6846, 'East', (6, 6))
Element 45: (2, (6, 6), ['', '', '%', '%'], [(6, 8), (16, 5), (10, 4)], [False, False, True, True], 10, False, [False, False, False, False], 6845, 'South', (6, 5))
Element 46: (2, (6, 5), ['', '.', '', '%'], [(5, 8), (16, 4), (10, 3)], [False, False, False, True], 8, False, [False, True, False, False], 6864, 'South', (6, 4))
Element 47: (2, (6, 4), ['%', '', '', '%'], [(4, 8), (16, 3), (10, 2)], [True, False, False, True], 6, False, [False, False, False, False], 6883, 'South', (6, 3))
Element 48: (2, (6, 3), ['', '', '', ''], [(5, 8), (16, 4), (9, 2)], [False, False, False, False], 4, False, [False, False, False, False], 6882, 'East', (7, 3))
Element 49: (2, (7, 3), ['', '', '%', ''], [(6, 8), (17, 4), (9, 3)], [False, False, True, False], 2, False, [False, False, False, False], 6881, 'East', (8, 3))
Element 50: (2, (8, 3), ['', '', '', ''], [(6, 8), (17, 4), (9, 4)], [False, False, False, False], 0, False, [False, False, False, False], 6880, 'Stop', (8, 3))
Element 51: #0#
