Element 1: (2, (17, 1), ['%', '%', '%', '.'], [(10, 4), (16, 4), (18, 3)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (18, 1))
Element 2: (2, (18, 1), ['', '%', '%', '%'], [(10, 5), (17, 4), (18, 4)], [False, True, True, True], 96, False, [False, False, False, False], 1048, 'West', (17, 1))
Element 3: (2, (17, 1), ['%', '%', '%', ''], [(9, 5), (17, 5), (18, 5)], [True, True, True, False], 94, False, [False, False, False, False], 1077, 'Stop', (17, 1))
Element 4: (2, (17, 1), ['%', '%', '%', ''], [(9, 6), (17, 6), (18, 4)], [True, True, True, False], 92, False, [False, False, False, False], 1096, 'East', (18, 1))
Element 5: (2, (18, 1), ['', '%', '%', '%'], [(9, 7), (17, 7), (18, 3)], [False, True, True, True], 90, False, [False, False, False, False], 1115, 'West', (17, 1))
Element 6: (2, (17, 1), ['%', '%', '%', ''], [(10, 7), (18, 7), (17, 3)], [True, True, True, False], 88, False, [False, False, False, False], 1144, 'Stop', (17, 1))
Element 7: (2, (17, 1), ['%', '%', '%', ''], [(10, 8), (17, 7), (16, 3)], [True, True, True, False], 86, False, [False, False, False, False], 1163, 'East', (18, 1))
Element 8: (2, (18, 1), ['', '%', '%', '%'], [(9, 8), (17, 6), (16, 4)], [False, True, True, True], 84, False, [False, False, False, False], 1172, 'West', (17, 1))
Element 9: (2, (17, 1), ['%', '%', '%', ''], [(8, 8), (16, 6), (16, 5)], [True, True, True, False], 82, False, [False, False, False, False], 1201, 'Stop', (17, 1))
Element 10: (2, (17, 1), ['%', '%', '%', ''], [(8, 9), (15, 6), (15, 5)], [True, True, True, False], 80, False, [False, False, False, False], 1230, 'East', (18, 1))
Element 11: (2, (18, 1), ['', '%', '%', '%'], [(7, 9), (15, 7), (14, 5)], [False, True, True, True], 78, False, [False, False, False, False], 1259, 'West', (17, 1))
Element 12: (2, (17, 1), ['%', '%', '%', ''], [(7, 8), (15, 8), (14, 4)], [True, True, True, False], 76, False, [False, False, False, False], 1288, 'Stop', (17, 1))
Element 13: (2, (17, 1), ['%', '%', '%', ''], [(6, 8), (14, 8), (14, 3)], [True, True, True, False], 74, False, [False, False, False, False], 1317, 'East', (18, 1))
Element 14: (2, (18, 1), ['', '%', '%', '%'], [(6, 9), (14, 7), (14, 2)], [False, True, True, True], 72, False, [False, False, False, False], 1346, 'West', (17, 1))
Element 15: (2, (17, 1), ['%', '%', '%', ''], [(6, 8), (14, 8), (14, 1)], [True, True, True, False], 70, False, [False, False, False, False], 1355, 'Stop', (17, 1))
Element 16: (2, (17, 1), ['%', '%', '%', ''], [(5, 8), (13, 8), (15, 1)], [True, True, True, False], 68, False, [False, False, False, False], 1384, 'East', (18, 1))
Element 17: (2, (18, 1), ['', '%', '%', '%'], [(4, 8), (14, 8), (14, 1)], [False, True, True, True], 66, False, [False, False, False, False], 1393, 'West', (17, 1))
