Element 1: (3, (8, 5), ['%', '.', '.', '.'], [(18, 13), (5, 1), (9, 2)], [True, False, False, False], 98, False, [False, True, True, True], 1019, 'East', (9, 5))
Element 2: (3, (9, 5), ['', '.', '.', 'F'], [(17, 13), (6, 1), (10, 2)], [False, False, False, False], 96, False, [False, True, True, False], 2048, 'East', (10, 5))
Element 3: (3, (10, 5), ['', '.', '%', '%'], [(17, 12), (7, 1), (11, 2)], [False, False, True, True], 94, False, [False, True, False, False], 3077, 'South', (10, 4))
Element 4: (3, (10, 4), ['.', '.', '', '.'], [(17, 11), (8, 1), (12, 2)], [False, False, False, False], 92, False, [True, True, False, True], 3116, 'East', (11, 4))
Element 5: (3, (11, 4), ['', '.', '%', '.'], [(18, 11), (9, 1), (13, 2)], [False, False, True, False], 90, False, [False, True, False, True], 3155, 'East', (12, 4))
Element 6: (3, (12, 4), ['', '%', '.', '.'], [(18, 10), (9, 2), (14, 2)], [False, True, False, False], 88, False, [False, False, True, True], 3184, 'East', (13, 4))
Element 7: (3, (13, 4), ['', '.', '.', '.'], [(17, 10), (9, 3), (14, 3)], [False, False, False, False], 86, False, [False, True, True, True], 3223, 'East', (14, 4))
Element 8: (3, (14, 4), ['', '', '.', '.'], [(17, 9), (8, 3), (13, 3)], [False, False, False, False], 84, False, [False, False, True, True], 4252, 'East', (15, 4))
Element 9: (3, (15, 4), ['', '%', '.', '.'], [(16, 9), (8, 4), (13, 4)], [False, True, False, False], 82, False, [False, False, True, True], 4281, 'East', (16, 4))
Element 10: (3, (16, 4), ['', '.', '.', '.'], [(16, 10), (9, 4), (13, 5)], [False, False, False, False], 80, False, [False, True, True, True], 4320, 'East', (17, 4))
Element 11: (3, (17, 4), ['', '.', '.', '.'], [(16, 11), (10, 4), (14, 5)], [False, False, False, False], 78, False, [False, True, True, True], 4349, 'East', (18, 4))
Element 12: (3, (18, 4), ['', '.', '.', '%'], [(16, 12), (10, 3), (15, 5)], [False, False, False, True], 76, False, [False, True, True, False], 4388, 'North', (18, 5))
Element 13: (3, (18, 5), ['.', '', '%', '%'], [(16, 13), (11, 3), (16, 5)], [False, False, True, True], 74, False, [True, False, False, False], 4427, 'West', (17, 5))
Element 14: (3, (17, 5), ['', '', '.', ''], [(15, 13), (11, 4), (16, 6)], [False, False, False, False], 72, False, [False, False, True, False], 4456, 'North', (17, 6))
Element 15: (3, (17, 6), ['', '', '.', '%'], [(15, 12), (12, 4), (15, 6)], [False, False, False, True], 70, False, [False, False, True, False], 4485, 'North', (17, 7))
Element 16: (3, (17, 7), ['%', '', '%', '.'], [(15, 13), (12, 5), (15, 7)], [True, False, True, False], 68, False, [False, False, False, True], 4514, 'East', (18, 7))
Element 17: (3, (18, 7), ['', '%', '%', '%'], [(14, 13), (12, 6), (15, 8)], [False, True, True, True], 66, False, [False, False, False, False], 4553, 'West', (17, 7))
Element 18: (3, (17, 7), ['%', '', '%', ''], [(13, 13), (13, 6), (14, 8)], [True, False, True, False], 64, False, [False, False, False, False], 4582, 'South', (17, 6))
Element 19: (3, (17, 6), ['', '', '', '%'], [(13, 12), (13, 5), (14, 7)], [False, False, False, True], 62, False, [False, False, False, False], 4601, 'West', (16, 6))
Element 20: (3, (16, 6), ['', '', '%', ''], [(13, 11), (14, 5), (14, 8)], [False, False, True, False], 60, False, [False, False, False, False], 4610, 'South', (16, 5))
Element 21: (3, (16, 5), ['G', '', '', ''], [(12, 11), (15, 5), (13, 8)], [False, False, False, False], 58, False, [False, False, False, False], 4629, 'North', (16, 6))
Element 22: (3, (16, 6), ['', 'G', '%', ''], [(12, 12), (16, 5), (14, 8)], [False, False, True, False], 56, False, [False, False, False, False], 4638, 'West', (15, 6))
Element 23: (3, (15, 6), ['%', '', '', ''], [(12, 13), (17, 5), (15, 8)], [True, False, False, False], 54, False, [False, False, False, False], 4647, 'North', (15, 7))
Element 24: (3, (15, 7), ['', '', '', '%'], [(12, 12), (18, 5), (14, 8)], [False, False, False, True], 52, False, [False, False, False, False], 4646, 'North', (15, 8))
Element 25: (3, (15, 8), ['', '', '%', '%'], [(11, 12), (18, 4), (14, 7)], [False, False, True, True], 50, False, [False, False, False, False], 4655, 'West', (14, 8))
Element 26: (3, (14, 8), ['', '', '%', ''], [(10, 12), (18, 3), (15, 7)], [False, False, True, False], 48, False, [False, False, False, False], 4674, 'South', (14, 7))
Element 27: (3, (14, 7), ['%', '%', '', ''], [(10, 13), (17, 3), (15, 6)], [True, True, False, False], 46, False, [False, False, False, False], 4693, 'North', (14, 8))
Element 28: (3, (14, 8), ['', '', '%', ''], [(9, 13), (16, 3), (16, 6)], [False, False, True, False], 44, False, [False, False, False, False], 4712, 'West', (13, 8))
Element 29: (3, (13, 8), ['%', '%', '%', ''], [(9, 12), (16, 4), (16, 5)], [True, True, True, False], 42, False, [False, False, False, False], 4721, 'East', (14, 8))
Element 30: (3, (14, 8), ['', '', '%', ''], [(8, 12), (17, 4), (16, 4)], [False, False, True, False], 40, False, [False, False, False, False], 5720, 'East', (15, 8))
Element 31: (3, (15, 8), ['', '', '%', '%'], [(7, 12), (17, 3), (17, 4)], [False, False, True, True], 38, False, [False, False, False, False], 5729, 'South', (15, 7))
Element 32: (3, (15, 7), ['', '', '', '%'], [(7, 13), (17, 4), (18, 4)], [False, False, False, True], 36, False, [False, False, False, False], 5738, 'West', (14, 7))
Element 33: (3, (14, 7), ['%', '%', '', ''], [(6, 13), (16, 4), (18, 5)], [True, True, False, False], 34, False, [False, False, False, False], 5747, 'East', (15, 7))
Element 34: (3, (15, 7), ['', '', '', '%'], [(6, 12), (16, 3), (17, 5)], [False, False, False, True], 32, False, [False, False, False, False], 5756, 'South', (15, 6))
Element 35: (3, (15, 6), ['%', '', '', ''], [(6, 11), (17, 3), (17, 6)], [True, False, False, False], 30, False, [False, False, False, False], 5765, 'South', (15, 5))
Element 36: (3, (15, 5), ['', '', '', ''], [(5, 11), (17, 4), (17, 7)], [False, False, False, False], 28, False, [False, False, False, False], 5774, 'West', (14, 5))
Element 37: (3, (14, 5), ['', '', '%', ''], [(5, 12), (17, 3), (18, 7)], [False, False, True, False], 26, False, [False, False, False, False], 5783, 'West', (13, 5))
Element 38: (3, (13, 5), ['', '', '', ''], [(5, 13), (18, 3), (17, 7)], [False, False, False, False], 24, False, [False, False, False, False], 5792, 'North', (13, 6))
Element 39: (3, (13, 6), ['', '', '%', '%'], [(4, 13), (18, 4), (17, 6)], [False, False, True, True], 22, False, [False, False, False, False], 5801, 'West', (12, 6))
Element 40: (3, (12, 6), ['.', '', '%', ''], [(4, 12), (17, 4), (17, 5)], [False, False, True, False], 20, False, [True, False, False, False], 5810, 'West', (11, 6))
Element 41: (3, (11, 6), ['%', '%', '%', ''], [(4, 11), (18, 4), (18, 5)], [True, True, True, False], 18, False, [False, False, False, False], 5829, 'East', (12, 6))
Element 42: (3, (12, 6), ['', '', '%', ''], [(4, 10), (17, 4), (18, 4)], [False, False, True, False], 16, False, [False, False, False, False], 5838, 'South', (12, 5))
Element 43: (3, (12, 5), ['%', '', '', ''], [(3, 10), (17, 5), (18, 3)], [True, False, False, False], 14, False, [False, False, False, False], 5847, 'North', (12, 6))
Element 44: (3, (12, 6), ['', '', '%', ''], [(2, 10), (17, 6), (17, 3)], [False, False, True, False], 12, False, [False, False, False, False], 5856, 'East', (13, 6))
Element 45: (3, (13, 6), ['', '', '%', '%'], [(2, 11), (17, 7), (16, 3)], [False, False, True, True], 10, False, [False, False, False, False], 6855, 'South', (13, 5))
Element 46: (3, (13, 5), ['', '', '', ''], [(1, 11), (18, 7), (17, 3)], [False, False, False, False], 8, False, [False, False, False, False], 7854, 'West', (12, 5))
Element 47: (3, (12, 5), ['%', '', '', ''], [(1, 12), (17, 7), (18, 3)], [True, False, False, False], 6, False, [False, False, False, False], 7863, 'East', (13, 5))
Element 48: (3, (13, 5), ['', '', '', ''], [(2, 12), (17, 6), (18, 4)], [False, False, False, False], 4, False, [False, False, False, False], 7872, 'East', (14, 5))
Element 49: (3, (14, 5), ['', '', '%', ''], [(3, 12), (16, 6), (17, 4)], [False, False, True, False], 2, False, [False, False, False, False], 7881, 'East', (15, 5))
Element 50: (3, (15, 5), ['', '', '', ''], [(3, 12), (16, 6), (17, 4)], [False, False, False, False], 0, False, [False, False, False, False], 7880, 'Stop', (15, 5))
Element 51: #0#
