Element 1: (2, (2, 5), ['.', '.', 'G', '.'], [(12, 4), (2, 6), (15, 7)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (3, 5))
Element 2: (2, (3, 5), ['', '.', 'G', '.'], [(13, 4), (3, 6), (15, 8)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (4, 5))
Element 3: (2, (4, 5), ['', '.', 'G', '.'], [(14, 4), (4, 6), (14, 8)], [False, False, False, False], 94, False, [False, True, False, True], 97, 'East', (5, 5))
Element 4: (2, (5, 5), ['', '%', 'G', '.'], [(15, 4), (5, 6), (14, 7)], [False, True, False, False], 92, False, [False, False, False, True], 136, 'East', (6, 5))
Element 5: (2, (6, 5), ['', '.', 'G', '%'], [(16, 4), (6, 6), (14, 8)], [False, False, False, True], 90, False, [False, True, False, False], 165, 'South', (6, 4))
Element 6: (2, (6, 4), ['%', '.', 'G', '%'], [(17, 4), (6, 5), (13, 8)], [True, False, False, True], 88, False, [False, True, False, False], 194, 'South', (6, 3))
Element 7: (2, (6, 3), ['.', '.', 'G', '.'], [(18, 4), (6, 4), (14, 8)], [False, False, False, False], 86, False, [True, True, False, True], 213, 'East', (7, 3))
Element 8: (2, (7, 3), ['G', '.', '%', 'F'], [(18, 5), (6, 3), (15, 8)], [False, False, True, False], 84, False, [False, True, False, False], 232, 'East', (8, 3))
Element 9: (2, (8, 3), ['', '.', '.', '.'], [(17, 5), (6, 2), (15, 7)], [False, False, False, False], 82, False, [False, True, True, True], 1251, 'East', (9, 3))
Element 10: (2, (9, 3), ['', 'F', '.', '.'], [(17, 6), (6, 1), (15, 6)], [False, False, False, False], 80, False, [False, False, True, True], 2280, 'South', (9, 2))
Element 11: (2, (9, 2), ['.', '.', '', '.'], [(17, 7), (7, 1), (16, 6)], [False, False, False, False], 78, False, [True, True, False, True], 3309, 'East', (10, 2))
Element 12: (2, (10, 2), ['', '%', '.', '.'], [(18, 7), (8, 1), (16, 5)], [False, True, False, False], 76, False, [False, False, True, True], 3348, 'East', (11, 2))
Element 13: (2, (11, 2), ['', '.', '.', '.'], [(17, 7), (9, 1), (15, 5)], [False, False, False, False], 74, False, [False, True, True, True], 3377, 'East', (12, 2))
Element 14: (2, (12, 2), ['', '.', '%', '.'], [(17, 6), (9, 2), (14, 5)], [False, False, True, False], 72, False, [False, True, False, True], 3396, 'East', (13, 2))
Element 15: (2, (13, 2), ['', '.', '.', '.'], [(17, 5), (8, 2), (13, 5)], [False, False, False, False], 70, False, [False, True, True, True], 3425, 'East', (14, 2))
Element 16: (2, (14, 2), ['', '.', '.', '%'], [(16, 5), (7, 2), (13, 6)], [False, False, False, True], 68, False, [False, True, True, False], 3454, 'North', (14, 3))
Element 17: (2, (14, 3), ['.', '', '', '%'], [(16, 6), (7, 3), (12, 6)], [False, False, False, True], 66, False, [True, False, False, False], 3473, 'West', (13, 3))
Element 18: (2, (13, 3), ['%', '', '', ''], [(15, 6), (8, 3), (12, 5)], [True, False, False, False], 64, False, [False, False, False, False], 3492, 'North', (13, 4))
Element 19: (2, (13, 4), ['G', '', '', ''], [(15, 7), (8, 4), (12, 4)], [False, False, False, False], 62, False, [False, False, False, False], 3501, 'East', (14, 4))
Element 20: (2, (14, 4), ['G', '', '', ''], [(15, 8), (9, 4), (13, 4)], [False, False, False, False], 60, False, [False, False, False, False], 3510, 'East', (15, 4))
Element 21: (2, (15, 4), ['G', '%', '', ''], [(14, 8), (10, 4), (14, 4)], [False, True, False, False], 58, False, [False, False, False, False], 3519, 'East', (16, 4))
Element 22: (2, (16, 4), ['G', '.', '', ''], [(14, 7), (10, 5), (15, 4)], [False, False, False, False], 56, False, [False, True, False, False], 4518, 'South', (16, 3))
Element 23: (2, (16, 3), ['%', '%', 'G', '.'], [(14, 8), (9, 5), (16, 4)], [True, True, False, False], 54, False, [False, False, False, True], 4537, 'East', (17, 3))
Element 24: (2, (17, 3), ['', '%', 'G', '.'], [(13, 8), (9, 6), (17, 4)], [False, True, False, False], 52, False, [False, False, False, True], 4556, 'East', (18, 3))
Element 25: (2, (18, 3), ['', '%', 'G', '%'], [(14, 8), (9, 7), (18, 4)], [False, True, False, True], 50, False, [False, False, False, False], 4575, 'West', (17, 3))
Element 26: (2, (17, 3), ['', '%', '', ''], [(15, 8), (10, 7), (18, 5)], [False, True, False, False], 48, False, [False, False, False, False], 4584, 'West', (16, 3))
Element 27: (2, (16, 3), ['%', '%', '', ''], [(15, 7), (10, 8), (17, 5)], [True, True, False, False], 46, False, [False, False, False, False], 4593, 'North', (16, 4))
Element 28: (2, (16, 4), ['', '', '', ''], [(14, 7), (9, 8), (17, 6)], [False, False, False, False], 44, False, [False, False, False, False], 4602, 'East', (17, 4))
Element 29: (2, (17, 4), ['', '', '', ''], [(15, 7), (8, 8), (17, 7)], [False, False, False, False], 42, False, [False, False, False, False], 4611, 'East', (18, 4))
Element 30: (2, (18, 4), ['', '', '', '%'], [(15, 6), (8, 9), (18, 7)], [False, False, False, True], 40, False, [False, False, False, False], 4620, 'North', (18, 5))
Element 31: (2, (18, 5), ['', '', '%', '%'], [(15, 5), (7, 9), (17, 7)], [False, False, True, True], 38, False, [False, False, False, False], 4629, 'West', (17, 5))
Element 32: (2, (17, 5), ['', '', 'G', ''], [(14, 5), (7, 8), (17, 6)], [False, False, False, False], 36, False, [False, False, False, False], 4638, 'West', (16, 5))
Element 33: (2, (16, 5), ['', '', '', 'G'], [(13, 5), (6, 8), (17, 5)], [False, False, False, False], 34, False, [False, False, False, False], 4647, 'North', (16, 6))
Element 34: (2, (16, 6), ['', '', '%', ''], [(13, 6), (6, 9), (18, 5)], [False, False, True, False], 32, False, [False, False, False, False], 4656, 'East', (17, 6))
Element 35: (2, (17, 6), ['', '', '', '%'], [(12, 6), (6, 8), (18, 4)], [False, False, False, True], 30, False, [False, False, False, False], 4655, 'North', (17, 7))
Element 36: (2, (17, 7), ['%', '', '%', ''], [(11, 6), (5, 8), (18, 3)], [True, False, True, False], 28, False, [False, False, False, False], 4674, 'East', (18, 7))
Element 37: (2, (18, 7), ['', '%', '%', '%'], [(12, 6), (4, 8), (17, 3)], [False, True, True, True], 26, False, [False, False, False, False], 4683, 'West', (17, 7))
Element 38: (2, (17, 7), ['%', '', '%', ''], [(12, 5), (5, 8), (16, 3)], [True, False, True, False], 24, False, [False, False, False, False], 4682, 'South', (17, 6))
Element 39: (2, (17, 6), ['', '', '', '%'], [(12, 6), (6, 8), (17, 3)], [False, False, False, True], 22, False, [False, False, False, False], 4681, 'West', (16, 6))
Element 40: (2, (16, 6), ['', '', '%', ''], [(13, 6), (7, 8), (18, 3)], [False, False, True, False], 20, False, [False, False, False, False], 4680, 'West', (15, 6))
Element 41: (2, (15, 6), ['%', '', '', ''], [(13, 5), (7, 9), (18, 4)], [True, False, False, False], 18, False, [False, False, False, False], 4679, 'North', (15, 7))
Element 42: (2, (15, 7), ['', '', '', '%'], [(12, 5), (6, 9), (17, 4)], [False, False, False, True], 16, False, [False, False, False, False], 4678, 'North', (15, 8))
Element 43: (2, (15, 8), ['', '', '%', '%'], [(13, 5), (7, 9), (17, 5)], [False, False, True, True], 14, False, [False, False, False, False], 4677, 'West', (14, 8))
Element 44: (2, (14, 8), ['', '', '%', ''], [(14, 5), (8, 9), (17, 4)], [False, False, True, False], 12, False, [False, False, False, False], 4676, 'South', (14, 7))
Element 45: (2, (14, 7), ['%', '%', '', ''], [(15, 5), (8, 8), (17, 3)], [True, True, False, False], 10, False, [False, False, False, False], 4675, 'North', (14, 8))
Element 46: (2, (14, 8), ['', '', '%', ''], [(15, 6), (7, 8), (17, 4)], [False, False, True, False], 8, False, [False, False, False, False], 4674, 'West', (13, 8))
Element 47: (2, (13, 8), ['%', '%', '%', ''], [(16, 6), (8, 8), (16, 4)], [True, True, True, False], 6, False, [False, False, False, False], 4673, 'East', (14, 8))
Element 48: (2, (14, 8), ['', '', '%', ''], [(16, 5), (9, 8), (16, 3)], [False, False, True, False], 4, False, [False, False, False, False], 4672, 'East', (15, 8))
Element 49: (2, (15, 8), ['', '', '%', '%'], [(15, 5), (10, 8), (16, 4)], [False, False, True, True], 2, False, [False, False, False, False], 4671, 'South', (15, 7))
Element 50: (2, (15, 7), ['', '', '', '%'], [(15, 5), (10, 8), (15, 4)], [False, False, False, True], 0, False, [False, False, False, False], 4670, 'Stop', (15, 7))
Element 51: #0#
