Element 1: (1, (6, 2), ['.', 'F', '.', '.'], [(17, 7), (6, 6), (14, 13)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 1))
Element 35: (1, (17, 5), ['', '', '', ''], [(12, 6), (14, 8), (18, 11)], [False, False, False, False], 30, False, [False, False, False, False], 3565, 'North', (17, 6))
Element 36: (1, (17, 6), ['', '', '', '%'], [(12, 5), (14, 7), (18, 12)], [False, False, False, True], 28, False, [False, False, False, False], 3574, 'North', (17, 7))
Element 37: (1, (17, 7), ['%', '', '%', ''], [(12, 4), (14, 8), (17, 12)], [True, False, True, False], 26, False, [False, False, False, False], 3573, 'East', (18, 7))
Element 38: (1, (18, 7), ['', '%', '%', '%'], [(13, 4), (13, 8), (18, 12)], [False, True, True, True], 24, False, [False, False, False, False], 3572, 'West', (17, 7))
Element 39: (1, (17, 7), ['%', '', '%', ''], [(13, 3), (14, 8), (18, 13)], [True, False, True, False], 22, False, [False, False, False, False], 3581, 'South', (17, 6))
Element 40: (1, (17, 6), ['', '', '', '%'], [(14, 3), (15, 8), (17, 13)], [False, False, False, True], 20, False, [False, False, False, False], 3580, 'West', (16, 6))
Element 41: (1, (16, 6), ['', '', '%', ''], [(14, 2), (15, 7), (17, 12)], [False, False, True, False], 18, False, [False, False, False, False], 3579, 'West', (15, 6))
Element 42: (1, (15, 6), ['%', '', '', ''], [(14, 1), (14, 7), (17, 13)], [True, False, False, False], 16, False, [False, False, False, False], 3588, 'North', (15, 7))
Element 43: (1, (15, 7), ['', '', '', '%'], [(15, 1), (14, 8), (16, 13)], [False, False, False, True], 14, False, [False, False, False, False], 3597, 'North', (15, 8))
Element 44: (1, (15, 8), ['', '', '%', '%'], [(14, 1), (14, 7), (16, 12)], [False, False, True, True], 12, False, [False, False, False, False], 3596, 'West', (14, 8))
Element 45: (1, (14, 8), ['', 'G', '%', ''], [(13, 1), (14, 7), (16, 13)], [False, False, True, False], 10, False, [False, False, False, False], 3605, 'West', (13, 8))
Element 46: (1, (13, 8), ['%', '%', '%', ''], [(12, 1), (14, 7), (15, 13)], [True, True, True, False], 8, False, [False, False, False, False], 3614, 'East', (14, 8))
Element 47: (1, (14, 8), ['', 'G', '%', ''], [(11, 1), (14, 7), (15, 12)], [False, False, True, False], 6, False, [False, False, False, False], 3623, 'East', (15, 8))
Element 48: (1, (15, 8), ['', '', '%', '%'], [(11, 2), (14, 7), (15, 13)], [False, False, True, True], 4, False, [False, False, False, False], 3622, 'South', (15, 7))
Element 49: (1, (15, 7), ['G', '', '', '%'], [(12, 2), (14, 7), (14, 13)], [False, False, False, True], 2, False, [False, False, False, False], 3621, 'South', (15, 6))
Element 50: (1, (15, 6), ['%', '', '', ''], [(12, 2), (14, 7), (13, 13)], [True, False, False, False], 0, False, [False, False, False, False], 3630, 'Stop', (15, 6))
Element 51: #0#
