Element 1: (3, (17, 9), ['.', '%', '.', '%'], [(14, 8), (5, 13), (9, 10)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (17, 10))
Element 2: (3, (17, 10), ['.', '', '.', '.'], [(15, 8), (6, 13), (10, 10)], [False, False, False, False], 96, False, [True, False, True, True], 58, 'East', (18, 10))
Element 3: (3, (18, 10), ['', '%', '.', '%'], [(15, 7), (7, 13), (10, 10)], [False, True, False, True], 94, False, [False, False, True, False], 87, 'North', (18, 11))
Element 4: (3, (18, 11), ['.', '', '.', '%'], [(15, 6), (7, 12), (9, 10)], [False, False, False, True], 92, False, [True, False, True, False], 116, 'North', (18, 12))
Element 5: (3, (18, 12), ['.', '', '.', '%'], [(16, 6), (8, 12), (10, 10)], [False, False, False, True], 90, False, [True, False, True, False], 1135, 'North', (18, 13))
Element 6: (3, (18, 13), ['.', '', '%', '%'], [(17, 6), (9, 12), (10, 10)], [False, False, True, True], 88, False, [True, False, False, False], 1164, 'West', (17, 13))
Element 7: (3, (17, 13), ['.', '.', '%', ''], [(17, 7), (10, 12), (9, 10)], [False, False, True, False], 86, False, [True, True, False, False], 1193, 'South', (17, 12))
Element 8: (3, (17, 12), ['.', '.', '', ''], [(18, 7), (11, 12), (10, 10)], [False, False, False, False], 84, False, [True, True, False, False], 1222, 'South', (17, 11))
Element 9: (3, (17, 11), ['.', '', '', ''], [(17, 7), (12, 12), (10, 10)], [False, False, False, False], 82, False, [True, False, False, False], 1241, 'West', (16, 11))
Element 10: (3, (16, 11), ['%', '.', '.', ''], [(17, 6), (13, 12), (9, 10)], [True, False, False, False], 80, False, [False, True, True, False], 1260, 'North', (16, 12))
Element 11: (3, (16, 12), ['.', '', '.', ''], [(17, 5), (13, 13), (10, 10)], [False, False, False, False], 78, False, [True, False, True, False], 1289, 'North', (16, 13))
Element 12: (3, (16, 13), ['.', '', '%', ''], [(18, 5), (14, 13), (10, 10)], [False, False, True, False], 76, False, [True, False, False, False], 1318, 'West', (15, 13))
