Element 1: (1, (10, 2), ['F', '%', '.', '.'], [(6, 3), (12, 5), (14, 4)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (9, 2))
Element 2: (1, (9, 2), ['.', '.', '.', ''], [(7, 3), (13, 5), (15, 4)], [False, False, False, False], 96, False, [True, True, True, False], 1038, 'North', (9, 3))
Element 3: (1, (9, 3), ['G', '', '.', '.'], [(8, 3), (14, 5), (16, 4)], [False, False, False, False], 94, False, [False, False, True, True], 2067, 'East', (10, 3))
Element 4: (1, (10, 3), ['', '', '.', '.'], [(8, 4), (15, 5), (17, 4)], [False, False, False, False], 92, False, [False, False, True, True], 2106, 'East', (11, 3))
Element 5: (1, (11, 3), ['', '.', '.', '%'], [(9, 4), (16, 5), (18, 4)], [False, False, False, True], 90, False, [False, True, True, False], 2145, 'North', (11, 4))
Element 6: (1, (11, 4), ['G', '', '%', '.'], [(10, 4), (17, 5), (18, 5)], [False, False, True, False], 88, False, [False, False, False, True], 2184, 'East', (12, 4))
Element 7: (1, (12, 4), ['', '%', '', '.'], [(10, 5), (17, 6), (17, 5)], [False, True, False, False], 86, False, [False, False, False, True], 3203, 'East', (13, 4))
Element 8: (1, (13, 4), ['', '.', '', ''], [(9, 5), (17, 7), (17, 6)], [False, False, False, False], 84, False, [False, True, False, False], 3232, 'South', (13, 3))
Element 9: (1, (13, 3), ['%', '.', '', '.'], [(9, 6), (18, 7), (16, 6)], [True, False, False, False], 82, False, [False, True, False, True], 3271, 'East', (14, 3))
Element 10: (1, (14, 3), ['', '.', '', '%'], [(9, 7), (17, 7), (15, 6)], [False, False, False, True], 80, False, [False, True, False, False], 3300, 'South', (14, 2))
Element 11: (1, (14, 2), ['.', '.', '', '%'], [(10, 7), (17, 6), (15, 7)], [False, False, False, True], 78, False, [True, True, False, False], 3329, 'South', (14, 1))
Element 12: (1, (14, 1), ['.', '%', '', '.'], [(10, 8), (16, 6), (15, 8)], [False, True, False, False], 76, False, [True, False, False, True], 3358, 'East', (15, 1))
Element 13: (1, (15, 1), ['', '%', '%', '%'], [(9, 8), (15, 6), (14, 8)], [False, True, True, True], 74, False, [False, False, False, False], 3387, 'West', (14, 1))
Element 14: (1, (14, 1), ['.', '%', '', ''], [(8, 8), (15, 7), (14, 7)], [False, True, False, False], 72, False, [True, False, False, False], 3406, 'West', (13, 1))
Element 15: (1, (13, 1), ['.', '%', '.', ''], [(8, 9), (15, 8), (14, 8)], [False, True, False, False], 70, False, [True, False, True, False], 3425, 'North', (13, 2))
Element 16: (1, (13, 2), ['.', '', '', ''], [(7, 9), (15, 7), (13, 8)], [False, False, False, False], 68, False, [True, False, False, False], 3454, 'West', (12, 2))
Element 17: (1, (12, 2), ['.', '.', '%', ''], [(7, 8), (15, 6), (14, 8)], [False, False, True, False], 66, False, [True, True, False, False], 3473, 'South', (12, 1))
Element 18: (1, (12, 1), ['.', '%', '', ''], [(6, 8), (16, 6), (15, 8)], [False, True, False, False], 64, False, [True, False, False, False], 3492, 'West', (11, 1))
Element 19: (1, (11, 1), ['%', '%', '.', ''], [(6, 9), (17, 6), (15, 7)], [True, True, False, False], 62, False, [False, False, True, False], 3511, 'North', (11, 2))
Element 20: (1, (11, 2), ['', '', '', ''], [(6, 8), (17, 5), (14, 7)], [False, False, False, False], 60, False, [False, False, False, False], 3520, 'South', (11, 1))
Element 21: (1, (11, 1), ['%', '%', '', ''], [(5, 8), (17, 4), (15, 7)], [True, True, False, False], 58, False, [False, False, False, False], 3529, 'East', (12, 1))
