Element 1: (3, (7, 1), ['F', '%', '.', '.'], [(6, 5), (5, 5), (5, 6)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (6, 1))
Element 2: (3, (6, 1), ['.', '%', '.', ''], [(6, 6), (6, 5), (5, 5)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (6, 2))
Element 3: (3, (6, 2), ['.', '', '.', '.'], [(5, 6), (6, 6), (6, 5)], [False, False, False, False], 94, False, [True, False, True, True], 1047, 'East', (7, 2))
Element 4: (3, (7, 2), ['', '', '.', '.'], [(5, 5), (5, 6), (6, 6)], [False, False, False, False], 92, False, [False, False, True, True], 1056, 'East', (8, 2))
Element 5: (3, (8, 2), ['', '.', 'F', 'F'], [(4, 5), (4, 6), (6, 5)], [False, False, False, False], 90, False, [False, True, False, False], 1065, 'East', (9, 2))
Element 6: (3, (9, 2), ['', '.', '.', '.'], [(4, 4), (3, 6), (6, 4)], [False, False, False, False], 88, False, [False, True, True, True], 2084, 'East', (10, 2))
Element 7: (3, (10, 2), ['', '%', '.', '.'], [(4, 3), (3, 7), (6, 3)], [False, True, False, False], 86, False, [False, False, True, True], 2123, 'East', (11, 2))
Element 8: (3, (11, 2), ['', '.', '.', '.'], [(5, 3), (2, 7), (7, 3)], [False, False, False, False], 84, False, [False, True, True, True], 2162, 'East', (12, 2))
Element 9: (3, (12, 2), ['', '.', '%', '.'], [(5, 2), (2, 8), (8, 3)], [False, False, True, False], 82, False, [False, True, False, True], 4181, 'East', (13, 2))
Element 10: (3, (13, 2), ['', '.', '.', '.'], [(5, 1), (1, 8), (9, 3)], [False, False, False, False], 80, False, [False, True, True, True], 5210, 'East', (14, 2))
Element 11: (3, (14, 2), ['', '.', '.', '%'], [(4, 1), (1, 7), (10, 3)], [False, False, False, True], 78, False, [False, True, True, False], 5249, 'North', (14, 3))
Element 12: (3, (14, 3), ['.', '', '.', '%'], [(4, 2), (1, 6), (11, 3)], [False, False, False, True], 76, False, [True, False, True, False], 5288, 'North', (14, 4))
Element 13: (3, (14, 4), ['.', '', '.', '.'], [(4, 1), (2, 6), (11, 4)], [False, False, False, False], 74, False, [True, False, True, True], 5317, 'East', (15, 4))
Element 14: (3, (15, 4), ['', '%', '.', '.'], [(3, 1), (2, 5), (12, 4)], [False, True, False, False], 72, False, [False, False, True, True], 5356, 'East', (16, 4))
Element 15: (3, (16, 4), ['', '.', '.', '.'], [(2, 1), (3, 5), (13, 4)], [False, False, False, False], 70, False, [False, True, True, True], 5395, 'East', (17, 4))
Element 16: (3, (17, 4), ['', '.', '.', '.'], [(2, 2), (3, 4), (13, 5)], [False, False, False, False], 68, False, [False, True, True, True], 5434, 'East', (18, 4))
