Element 1: (1, (5, 1), ['.', '%', '.', 'F'], [(17, 5), (10, 4), (17, 4)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 1))
Element 28: (1, (13, 8), ['%', '%', '%', 'G'], [(9, 4), (9, 8), (14, 8)], [True, True, True, False], 44, False, [False, False, False, False], 4552, 'Stop', (13, 8))
Element 29: (1, (13, 8), ['%', '%', '%', ''], [(10, 4), (10, 8), (14, 7)], [True, True, True, False], 42, False, [False, False, False, False], 4551, 'East', (14, 8))
Element 30: (1, (14, 8), ['', '', '%', ''], [(10, 5), (10, 7), (15, 7)], [False, False, True, False], 40, False, [False, False, False, False], 4550, 'West', (13, 8))
Element 31: (1, (13, 8), ['%', '%', '%', ''], [(9, 5), (9, 7), (15, 8)], [True, True, True, False], 38, False, [False, False, False, False], 4549, 'Stop', (13, 8))
Element 32: (1, (13, 8), ['%', '%', '%', ''], [(8, 5), (9, 8), (15, 7)], [True, True, True, False], 36, False, [False, False, False, False], 4558, 'Stop', (13, 8))
Element 33: (1, (13, 8), ['%', '%', '%', ''], [(8, 6), (9, 7), (14, 7)], [True, True, True, False], 34, False, [False, False, False, False], 4567, 'Stop', (13, 8))
Element 34: (1, (13, 8), ['%', '%', '%', ''], [(8, 5), (9, 6), (15, 7)], [True, True, True, False], 32, False, [False, False, False, False], 4566, 'Stop', (13, 8))
Element 35: (1, (13, 8), ['%', '%', '%', ''], [(9, 5), (8, 6), (15, 6)], [True, True, True, False], 30, False, [False, False, False, False], 4565, 'Stop', (13, 8))
Element 36: (1, (13, 8), ['%', '%', '%', ''], [(9, 6), (8, 5), (15, 5)], [True, True, True, False], 28, False, [False, False, False, False], 4564, 'East', (14, 8))
Element 37: (1, (14, 8), ['', '', '%', ''], [(9, 7), (8, 4), (14, 5)], [False, False, True, False], 26, False, [False, False, False, False], 4563, 'West', (13, 8))
Element 38: (1, (13, 8), ['%', '%', '%', ''], [(10, 7), (9, 4), (14, 4)], [True, True, True, False], 24, False, [False, False, False, False], 4562, 'East', (14, 8))
Element 39: (1, (14, 8), ['', '', '%', ''], [(10, 8), (9, 3), (14, 3)], [False, False, True, False], 22, False, [False, False, False, False], 4561, 'South', (14, 7))
Element 40: (1, (14, 7), ['%', '%', '', ''], [(9, 8), (10, 3), (14, 2)], [True, True, False, False], 20, False, [False, False, False, False], 4560, 'Stop', (14, 7))
Element 41: (1, (14, 7), ['%', '%', '', ''], [(8, 8), (11, 3), (14, 1)], [True, True, False, False], 18, False, [False, False, False, False], 4569, 'Stop', (14, 7))
Element 42: (1, (14, 7), ['%', '%', '', ''], [(8, 9), (11, 4), (15, 1)], [True, True, False, False], 16, False, [False, False, False, False], 4578, 'Stop', (14, 7))
Element 43: (1, (14, 7), ['%', '%', '', ''], [(7, 9), (12, 4), (14, 1)], [True, True, False, False], 14, False, [False, False, False, False], 4577, 'Stop', (14, 7))
Element 44: (1, (14, 7), ['%', '%', '', ''], [(7, 8), (13, 4), (13, 1)], [True, True, False, False], 12, False, [False, False, False, False], 4586, 'Stop', (14, 7))
Element 45: (1, (14, 7), ['%', '%', '', ''], [(6, 8), (14, 4), (12, 1)], [True, True, False, False], 10, False, [False, False, False, False], 4595, 'Stop', (14, 7))
Element 46: (1, (14, 7), ['%', '%', '', ''], [(6, 9), (15, 4), (11, 1)], [True, True, False, False], 8, False, [False, False, False, False], 4604, 'Stop', (14, 7))
Element 47: (1, (14, 7), ['%', '%', '', ''], [(6, 8), (16, 4), (11, 2)], [True, True, False, False], 6, False, [False, False, False, False], 4603, 'Stop', (14, 7))
Element 48: (1, (14, 7), ['%', '%', '', ''], [(5, 8), (17, 4), (12, 2)], [True, True, False, False], 4, False, [False, False, False, False], 4602, 'Stop', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(4, 8), (18, 4), (13, 2)], [True, True, False, False], 2, False, [False, False, False, False], 4601, 'Stop', (14, 7))
Element 50: (1, (14, 7), ['%', '%', '', ''], [(4, 8), (18, 5), (13, 3)], [True, True, False, False], 0, False, [False, False, False, False], 4600, 'Stop', (14, 7))
Element 51: #0#
