Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(8, 12), (5, 8), (17, 11)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(9, 12), (6, 8), (18, 11)], [False, False, True, True], 96, False, [True, False, False, False], 2038, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(10, 12), (7, 8), (18, 12)], [False, False, False, False], 94, False, [True, True, True, False], 2077, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(11, 12), (8, 8), (18, 13)], [False, False, False, True], 92, False, [True, False, True, False], 2116, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', 'G', '.'], [(12, 12), (9, 8), (17, 13)], [True, False, False, False], 90, False, [False, False, False, True], 2155, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', 'G', '%'], [(13, 12), (10, 8), (17, 12)], [False, True, False, True], 88, False, [False, False, False, False], 2194, 'West', (9, 7))
Element 7: (2, (9, 7), ['%', '', '', 'G'], [(13, 13), (10, 7), (16, 12)], [True, False, False, False], 86, False, [False, False, False, False], 2213, 'South', (9, 6))
Element 8: (2, (9, 6), ['.', '', 'G', '%'], [(14, 13), (9, 7), (16, 13)], [False, False, False, True], 84, False, [True, False, False, False], 2232, 'West', (8, 6))
Element 9: (2, (8, 6), ['%', '.', '%', 'G'], [(13, 13), (9, 6), (15, 13)], [True, False, True, False], 82, False, [False, True, False, False], 2251, 'South', (8, 5))
Element 10: (2, (8, 5), ['%', '.', '', 'G'], [(12, 13), (9, 5), (15, 12)], [True, False, False, False], 80, False, [False, True, False, False], 2280, 'South', (8, 4))
Element 11: (2, (8, 4), ['%', 'F', '', 'G'], [(13, 13), (9, 4), (15, 13)], [True, False, False, False], 78, False, [False, False, False, False], 2299, 'South', (8, 3))
Element 12: (2, (8, 3), ['.', '.', '', 'G'], [(13, 12), (9, 3), (14, 13)], [False, False, False, False], 76, False, [True, True, False, False], 3308, 'South', (8, 2))
Element 13: (2, (8, 2), ['.', '.', '', 'G'], [(13, 11), (9, 2), (13, 13)], [False, False, False, False], 74, False, [True, True, False, False], 4327, 'South', (8, 1))
Element 14: (2, (8, 1), ['.', '%', '', '.'], [(12, 11), (10, 2), (13, 12)], [False, True, False, False], 72, False, [True, False, False, True], 4356, 'East', (9, 1))
Element 15: (2, (9, 1), ['', '%', '', '%'], [(12, 12), (11, 2), (13, 11)], [False, True, False, True], 70, False, [False, False, False, False], 4375, 'North', (9, 2))
Element 16: (2, (9, 2), ['', '', '', ''], [(13, 12), (12, 2), (12, 11)], [False, False, False, False], 68, False, [False, False, False, False], 4384, 'East', (10, 2))
Element 17: (2, (10, 2), ['', '%', '.', ''], [(13, 11), (13, 2), (12, 12)], [False, True, False, False], 66, False, [False, False, True, False], 4393, 'North', (10, 3))
Element 18: (2, (10, 3), ['', '', '', '.'], [(12, 11), (14, 2), (12, 13)], [False, False, False, False], 64, False, [False, False, False, True], 4412, 'East', (11, 3))
Element 19: (2, (11, 3), ['', '', '.', '%'], [(13, 11), (14, 3), (12, 12)], [False, False, False, True], 62, False, [False, False, True, False], 4431, 'North', (11, 4))
Element 20: (2, (11, 4), ['', '', '%', '.'], [(12, 11), (14, 4), (11, 12)], [False, False, True, False], 60, False, [False, False, False, True], 4450, 'East', (12, 4))
Element 21: (2, (12, 4), ['', '%', '.', '.'], [(12, 12), (15, 4), (10, 12)], [False, True, False, False], 58, False, [False, False, True, True], 4469, 'East', (13, 4))
Element 22: (2, (13, 4), ['', '.', '.', ''], [(11, 12), (16, 4), (10, 13)], [False, False, False, False], 56, False, [False, True, True, False], 4498, 'North', (13, 5))
Element 23: (2, (13, 5), ['.', '', '.', '.'], [(10, 12), (17, 4), (9, 13)], [False, False, False, False], 54, False, [True, False, True, True], 4527, 'East', (14, 5))
Element 24: (2, (14, 5), ['', '', '%', '.'], [(10, 13), (18, 4), (9, 12)], [False, False, True, False], 52, False, [False, False, False, True], 4546, 'East', (15, 5))
Element 25: (2, (15, 5), ['', '', '.', '.'], [(9, 13), (18, 5), (8, 12)], [False, False, False, False], 50, False, [False, False, True, True], 4565, 'East', (16, 5))
Element 26: (2, (16, 5), ['', '', '.', 'G'], [(10, 13), (17, 5), (7, 12)], [False, False, False, False], 48, False, [False, False, True, False], 4584, 'North', (16, 6))
