Element 1: (3, (17, 1), ['%', '%', '%', '.'], [(15, 5), (4, 6), (15, 4)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(16, 5), (5, 6), (16, 4)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 1))
Element 3: (3, (17, 1), ['%', '%', '%', ''], [(17, 5), (6, 6), (17, 4)], [True, True, True, False], 94, False, [False, False, False, False], 97, 'Stop', (17, 1))
Element 4: (3, (17, 1), ['%', '%', '%', ''], [(18, 5), (6, 5), (18, 4)], [True, True, True, False], 92, False, [False, False, False, False], 126, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(17, 5), (6, 4), (18, 3)], [False, True, True, True], 90, False, [False, False, False, False], 145, 'West', (17, 1))
Element 6: (3, (17, 1), ['%', '%', '%', ''], [(17, 6), (6, 3), (17, 3)], [True, True, True, False], 88, False, [False, False, False, False], 174, 'Stop', (17, 1))
Element 7: (3, (17, 1), ['%', '%', '%', ''], [(17, 7), (7, 3), (16, 3)], [True, True, True, False], 86, False, [False, False, False, False], 203, 'East', (18, 1))
Element 8: (3, (18, 1), ['', '%', '%', '%'], [(18, 7), (8, 3), (17, 3)], [False, True, True, True], 84, False, [False, False, False, False], 1212, 'West', (17, 1))
Element 9: (3, (17, 1), ['%', '%', '%', ''], [(17, 7), (9, 3), (18, 3)], [True, True, True, False], 82, False, [False, False, False, False], 1221, 'Stop', (17, 1))
Element 10: (3, (17, 1), ['%', '%', '%', ''], [(17, 6), (9, 2), (18, 4)], [True, True, True, False], 80, False, [False, False, False, False], 2220, 'East', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(16, 6), (10, 2), (18, 5)], [False, True, True, True], 78, False, [False, False, False, False], 2239, 'West', (17, 1))
Element 12: (3, (17, 1), ['%', '%', '%', ''], [(15, 6), (11, 2), (17, 5)], [True, True, True, False], 76, False, [False, False, False, False], 2258, 'Stop', (17, 1))
Element 13: (3, (17, 1), ['%', '%', '%', ''], [(15, 7), (12, 2), (17, 6)], [True, True, True, False], 74, False, [False, False, False, False], 2277, 'East', (18, 1))
Element 14: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (13, 2), (17, 7)], [False, True, True, True], 72, False, [False, False, False, False], 2296, 'West', (17, 1))
Element 15: (3, (17, 1), ['%', '%', '%', ''], [(14, 8), (14, 2), (18, 7)], [True, True, True, False], 70, False, [False, False, False, False], 2315, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (14, 3), (17, 7)], [True, True, True, False], 68, False, [False, False, False, False], 2334, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (13, 3), (17, 6)], [False, True, True, True], 66, False, [False, False, False, False], 2343, 'West', (17, 1))
Element 18: (3, (17, 1), ['%', '%', '%', ''], [(13, 8), (13, 4), (16, 6)], [True, True, True, False], 64, False, [False, False, False, False], 2362, 'Stop', (17, 1))
Element 19: (3, (17, 1), ['%', '%', '%', ''], [(14, 8), (13, 5), (16, 5)], [True, True, True, False], 62, False, [False, False, False, False], 2371, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (13, 6), (15, 5)], [False, True, True, True], 60, False, [False, False, False, False], 2380, 'West', (17, 1))
Element 21: (3, (17, 1), ['%', '%', '%', ''], [(15, 7), (12, 6), (15, 6)], [True, True, True, False], 58, False, [False, False, False, False], 2389, 'Stop', (17, 1))
Element 22: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (12, 5), (15, 7)], [True, True, True, False], 56, False, [False, False, False, False], 2398, 'East', (18, 1))
Element 23: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (12, 4), (15, 8)], [False, True, True, True], 54, False, [False, False, False, False], 2407, 'West', (17, 1))
Element 24: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (11, 4), (14, 8)], [True, True, True, False], 52, False, [False, False, False, False], 2416, 'Stop', (17, 1))
Element 25: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (11, 3), (13, 8)], [True, True, True, False], 50, False, [False, False, False, False], 2425, 'East', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(14, 7), (10, 3), (14, 8)], [False, True, True, True], 48, False, [False, False, False, False], 2434, 'West', (17, 1))
Element 27: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (10, 4), (15, 8)], [True, True, True, False], 46, False, [False, False, False, False], 2443, 'Stop', (17, 1))
Element 28: (3, (17, 1), ['%', '%', '%', ''], [(14, 7), (10, 5), (15, 7)], [True, True, True, False], 44, False, [False, False, False, False], 3442, 'East', (18, 1))
