Element 1: (3, (4, 10), ['.', '%', '.', '%'], [(1, 11), (3, 5), (4, 6)], [False, True, False, True], 98, False, [True, False, True, False], 1019, 'North', (4, 11))
Element 2: (3, (4, 11), ['%', '', '.', '.'], [(2, 11), (4, 5), (5, 6)], [True, False, False, False], 96, False, [False, False, True, True], 2048, 'East', (5, 11))
Element 3: (3, (5, 11), ['', '%', '.', '.'], [(2, 12), (5, 5), (6, 6)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (6, 11))
Element 4: (3, (6, 11), ['', '%', '.', '%'], [(3, 12), (6, 5), (5, 6)], [False, True, False, True], 92, False, [False, False, True, False], 2116, 'North', (6, 12))
Element 5: (3, (6, 12), ['.', '', '.', '.'], [(4, 12), (6, 4), (4, 6)], [False, False, False, False], 90, False, [True, False, True, True], 2145, 'East', (7, 12))
Element 6: (3, (7, 12), ['', '%', '.', 'F'], [(5, 12), (6, 3), (3, 6)], [False, True, False, False], 88, False, [False, False, True, False], 2174, 'East', (8, 12))
Element 7: (3, (8, 12), ['', '%', '%', '.'], [(5, 13), (7, 3), (3, 7)], [False, True, True, False], 86, False, [False, False, False, True], 3203, 'East', (9, 12))
Element 8: (3, (9, 12), ['', '%', '.', '.'], [(6, 13), (8, 3), (2, 7)], [False, True, False, False], 84, False, [False, False, True, True], 4232, 'East', (10, 12))
Element 9: (3, (10, 12), ['', '%', '.', '.'], [(7, 13), (9, 3), (2, 8)], [False, True, False, False], 82, False, [False, False, True, True], 5261, 'East', (11, 12))
Element 10: (3, (11, 12), ['', '%', '%', '.'], [(7, 12), (9, 2), (1, 8)], [False, True, True, False], 80, False, [False, False, False, True], 7270, 'East', (12, 12))
Element 11: (3, (12, 12), ['', '.', '.', '.'], [(8, 12), (10, 2), (1, 7)], [False, False, False, False], 78, False, [False, True, True, True], 7299, 'East', (13, 12))
Element 12: (3, (13, 12), ['', '.', '.', '%'], [(9, 12), (11, 2), (1, 6)], [False, False, False, True], 76, False, [False, True, True, False], 7328, 'North', (13, 13))
Element 13: (3, (13, 13), ['.', '', '%', '.'], [(9, 13), (12, 2), (2, 6)], [False, False, True, False], 74, False, [True, False, False, True], 7367, 'East', (14, 13))
Element 14: (3, (14, 13), ['', '%', '%', '.'], [(10, 13), (13, 2), (2, 5)], [False, True, True, False], 72, False, [False, False, False, True], 7396, 'East', (15, 13))
Element 15: (3, (15, 13), ['', '.', '%', '.'], [(10, 12), (14, 2), (2, 4)], [False, False, True, False], 70, False, [False, True, False, True], 7425, 'East', (16, 13))
Element 16: (3, (16, 13), ['', '.', '%', '.'], [(11, 12), (14, 3), (3, 4)], [False, False, True, False], 68, False, [False, True, False, True], 7454, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '.', '%', '.'], [(12, 12), (14, 4), (4, 4)], [False, False, True, False], 66, False, [False, True, False, True], 7483, 'East', (18, 13))
Element 18: (3, (18, 13), ['', '.', '%', '%'], [(12, 13), (15, 4), (4, 3)], [False, False, True, True], 64, False, [False, True, False, False], 7522, 'South', (18, 12))
Element 19: (3, (18, 12), ['.', '.', '', '%'], [(13, 13), (16, 4), (5, 3)], [False, False, False, True], 62, False, [True, True, False, False], 7551, 'South', (18, 11))
Element 20: (3, (18, 11), ['.', '.', '', '%'], [(14, 13), (17, 4), (5, 2)], [False, False, False, True], 60, False, [True, True, False, False], 7580, 'South', (18, 10))
Element 21: (3, (18, 10), ['.', '%', '', '%'], [(15, 13), (18, 4), (6, 2)], [False, True, False, True], 58, False, [True, False, False, False], 7609, 'West', (17, 10))
Element 22: (3, (17, 10), ['.', '.', '.', ''], [(15, 12), (18, 5), (6, 1)], [False, False, False, False], 56, False, [True, True, True, False], 8638, 'North', (17, 11))
Element 23: (3, (17, 11), ['.', '', '.', ''], [(16, 12), (17, 5), (7, 1)], [False, False, False, False], 54, False, [True, False, True, False], 8677, 'North', (17, 12))
Element 24: (3, (17, 12), ['', '', '', ''], [(16, 11), (17, 6), (8, 1)], [False, False, False, False], 52, False, [False, False, False, False], 8716, 'West', (16, 12))
Element 25: (3, (16, 12), ['', '', '', ''], [(16, 10), (17, 7), (9, 1)], [False, False, False, False], 50, False, [False, False, False, False], 8745, 'South', (16, 11))
Element 26: (3, (16, 11), ['%', '', '', ''], [(16, 9), (18, 7), (9, 2)], [True, False, False, False], 48, False, [False, False, False, False], 8764, 'South', (16, 10))
Element 27: (3, (16, 10), ['%', '', '', ''], [(17, 9), (17, 7), (8, 2)], [True, False, False, False], 46, False, [False, False, False, False], 8783, 'South', (16, 9))
Element 28: (3, (16, 9), ['%', '%', '', ''], [(17, 10), (17, 6), (7, 2)], [True, True, False, False], 44, False, [False, False, False, False], 8792, 'East', (17, 9))
Element 29: (3, (17, 9), ['', '%', '', '%'], [(18, 10), (16, 6), (7, 3)], [False, True, False, True], 42, False, [False, False, False, False], 8801, 'West', (16, 9))
Element 30: (3, (16, 9), ['%', '%', '', ''], [(18, 11), (16, 5), (8, 3)], [True, True, False, False], 40, False, [False, False, False, False], 8810, 'North', (16, 10))
Element 31: (3, (16, 10), ['%', '', '', ''], [(18, 12), (15, 5), (8, 4)], [True, False, False, False], 38, False, [False, False, False, False], 8829, 'North', (16, 11))
Element 32: (3, (16, 11), ['%', '', '', ''], [(18, 13), (15, 6), (9, 4)], [True, False, False, False], 36, False, [False, False, False, False], 8848, 'North', (16, 12))
Element 33: (3, (16, 12), ['', '', '', ''], [(17, 13), (15, 7), (10, 4)], [False, False, False, False], 34, False, [False, False, False, False], 8867, 'West', (15, 12))
Element 34: #1#
