Element 1: (0, (2, 7), ['.', '.', 'F', '.'], [(4, 10), (7, 3), (17, 6)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (2, 8))
Element 2: (0, (2, 8), ['F', '', '%', '%'], [(4, 11), (8, 3), (17, 7)], [False, False, True, True], 96, False, [False, False, False, False], 2019, 'West', (1, 8))
Element 3: (0, (1, 8), ['%', '.', '%', ''], [(5, 11), (9, 3), (18, 7)], [True, False, True, False], 94, False, [False, True, False, False], 3048, 'South', (1, 7))
Element 4: (0, (1, 7), ['%', '.', '', ''], [(6, 11), (9, 2), (17, 7)], [True, False, False, False], 92, False, [False, True, False, False], 4067, 'South', (1, 6))
Element 5: (0, (1, 6), ['%', '.', '', '.'], [(6, 12), (10, 2), (17, 6)], [True, False, False, False], 90, False, [False, True, False, True], 4096, 'East', (2, 6))
Element 6: (0, (2, 6), ['', '.', '', '.'], [(7, 12), (11, 2), (17, 5)], [False, False, False, False], 88, False, [False, True, False, True], 4135, 'East', (3, 6))
Element 7: (0, (3, 6), ['', '.', '.', '.'], [(8, 12), (12, 2), (18, 5)], [False, False, False, False], 86, False, [False, True, True, True], 5164, 'East', (4, 6))
Element 8: (0, (4, 6), ['', '.', '%', '.'], [(9, 12), (13, 2), (18, 4)], [False, False, True, False], 84, False, [False, True, False, True], 5203, 'East', (5, 6))
Element 9: (0, (5, 6), ['', '.', '%', '.'], [(10, 12), (14, 2), (18, 3)], [False, False, True, False], 82, False, [False, True, False, True], 5242, 'East', (6, 6))
Element 10: (0, (6, 6), ['', '.', '%', '%'], [(11, 12), (14, 3), (17, 3)], [False, False, True, True], 80, False, [False, True, False, False], 5281, 'South', (6, 5))
Element 11: (0, (6, 5), ['.', '.', '', '%'], [(12, 12), (14, 4), (17, 4)], [False, False, False, True], 78, False, [True, True, False, False], 5320, 'South', (6, 4))
Element 12: (0, (6, 4), ['%', '.', '', '%'], [(13, 12), (15, 4), (16, 4)], [True, False, False, True], 76, False, [False, True, False, False], 5359, 'South', (6, 3))
Element 13: (0, (6, 3), ['.', '.', '', ''], [(13, 13), (15, 5), (16, 5)], [False, False, False, False], 74, False, [True, True, False, False], 5398, 'South', (6, 2))
Element 14: (0, (6, 2), ['.', 'F', '', '.'], [(14, 13), (15, 6), (16, 6)], [False, False, False, False], 72, False, [True, False, False, True], 5437, 'South', (6, 1))
Element 15: (0, (6, 1), ['.', '%', '', '.'], [(15, 13), (15, 7), (15, 6)], [False, True, False, False], 70, False, [True, False, False, True], 6456, 'East', (7, 1))
Element 16: (0, (7, 1), ['', '%', '.', '.'], [(16, 13), (15, 8), (15, 7)], [False, True, False, False], 68, False, [False, False, True, True], 6485, 'East', (8, 1))
Element 17: (0, (8, 1), ['', '%', '.', '.'], [(17, 13), (14, 8), (14, 7)], [False, True, False, False], 66, False, [False, False, True, True], 6524, 'East', (9, 1))
Element 18: (0, (9, 1), ['', '%', '', '%'], [(18, 13), (13, 8), (14, 8)], [False, True, False, True], 64, False, [False, False, False, False], 6553, 'North', (9, 2))
Element 19: (0, (9, 2), ['.', '', '', ''], [(18, 12), (13, 8), (15, 8)], [False, False, False, False], 62, False, [True, False, False, False], 6562, 'West', (8, 2))
Element 20: (0, (8, 2), ['.', '', '', ''], [(18, 11), (14, 8), (15, 7)], [False, False, False, False], 60, False, [True, False, False, False], 6581, 'West', (7, 2))
Element 21: (0, (7, 2), ['', '', '', ''], [(18, 10), (13, 8), (14, 7)], [False, False, False, False], 58, False, [False, False, False, False], 6600, 'North', (7, 3))
Element 22: (0, (7, 3), ['', '', '%', ''], [(17, 10), (14, 8), (15, 7)], [False, False, True, False], 56, False, [False, False, False, False], 6609, 'East', (8, 3))
Element 23: (0, (8, 3), ['', '', '.', ''], [(17, 11), (13, 8), (15, 8)], [False, False, False, False], 54, False, [False, False, True, False], 6618, 'North', (8, 4))
