Element 1: (1, (7, 1), ['F', '%', '.', '.'], [(9, 5), (12, 2), (18, 3)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (6, 1))
Element 2: (1, (6, 1), ['.', '%', '.', ''], [(10, 5), (13, 2), (18, 4)], [False, True, False, False], 96, False, [True, False, True, False], 2028, 'North', (6, 2))
Element 3: (1, (6, 2), ['.', '', '.', '.'], [(10, 4), (14, 2), (18, 5)], [False, False, False, False], 94, False, [True, False, True, True], 2067, 'East', (7, 2))
Element 4: (1, (7, 2), ['', '', '.', '.'], [(11, 4), (14, 3), (17, 5)], [False, False, False, False], 92, False, [False, False, True, True], 2106, 'East', (8, 2))
Element 5: (1, (8, 2), ['', '.', 'F', 'F'], [(12, 4), (14, 4), (17, 6)], [False, False, False, False], 90, False, [False, True, False, False], 2145, 'East', (9, 2))
Element 6: (1, (9, 2), ['', '.', '.', '.'], [(13, 4), (15, 4), (17, 7)], [False, False, False, False], 88, False, [False, True, True, True], 3174, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(13, 5), (16, 4), (18, 7)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', ''], [(14, 5), (17, 4), (17, 7)], [False, False, False, False], 84, False, [False, True, True, False], 3242, 'North', (11, 3))
Element 9: (1, (11, 3), ['.', '', '', '%'], [(15, 5), (17, 3), (17, 6)], [False, False, False, True], 82, False, [True, False, False, False], 3271, 'West', (10, 3))
Element 10: (1, (10, 3), ['.', '', '', ''], [(16, 5), (16, 3), (16, 6)], [False, False, False, False], 80, False, [True, False, False, False], 3310, 'West', (9, 3))
Element 11: (1, (9, 3), ['F', '', '.', ''], [(17, 5), (17, 3), (15, 6)], [False, False, False, False], 78, False, [False, False, True, False], 3329, 'West', (8, 3))
Element 12: (1, (8, 3), ['.', '', '.', ''], [(18, 5), (18, 3), (15, 7)], [False, False, False, False], 76, False, [True, False, True, False], 4338, 'North', (8, 4))
Element 13: (1, (8, 4), ['%', '', '', '.'], [(17, 5), (18, 4), (15, 8)], [True, False, False, False], 74, False, [False, False, False, True], 4357, 'East', (9, 4))
Element 14: (1, (9, 4), ['', '', '', ''], [(17, 6), (18, 5), (14, 8)], [False, False, False, False], 72, False, [False, False, False, False], 4376, 'East', (10, 4))
Element 15: (1, (10, 4), ['', '', '', ''], [(17, 7), (17, 5), (14, 7)], [False, False, False, False], 70, False, [False, False, False, False], 4385, 'East', (11, 4))
Element 16: (1, (11, 4), ['', '', '%', ''], [(18, 7), (17, 6), (14, 8)], [False, False, True, False], 68, False, [False, False, False, False], 4384, 'East', (12, 4))
Element 17: (1, (12, 4), ['', '%', '.', ''], [(18, 7), (17, 7), (13, 8)], [False, True, False, False], 66, False, [False, False, True, False], 4393, 'North', (12, 5))
Element 18: (1, (12, 5), ['%', '', '.', ''], [(17, 7), (17, 6), (14, 8)], [True, False, False, False], 64, False, [False, False, True, False], 4402, 'North', (12, 6))
Element 19: (1, (12, 6), ['.', '', '%', '.'], [(17, 6), (16, 6), (15, 8)], [False, False, True, False], 62, False, [True, False, False, True], 4411, 'East', (13, 6))
Element 20: (1, (13, 6), ['', '', '%', '%'], [(17, 6), (16, 5), (15, 7)], [False, False, True, True], 60, False, [False, False, False, False], 4420, 'South', (13, 5))
Element 21: (1, (13, 5), ['', '', '', ''], [(17, 5), (15, 5), (14, 7)], [False, False, False, False], 58, False, [False, False, False, False], 4419, 'East', (14, 5))
Element 22: (1, (14, 5), ['', '', '%', ''], [(17, 4), (15, 6), (15, 7)], [False, False, True, False], 56, False, [False, False, False, False], 4418, 'East', (15, 5))
Element 23: (1, (15, 5), ['', '', 'G', ''], [(18, 4), (16, 6), (15, 6)], [False, False, False, False], 54, False, [False, False, False, False], 4417, 'East', (16, 5))
Element 24: (1, (16, 5), ['G', '', '', ''], [(18, 3), (17, 6), (15, 5)], [False, False, False, False], 52, False, [False, False, False, False], 4416, 'East', (17, 5))
Element 25: (1, (17, 5), ['G', '', '', ''], [(17, 3), (16, 6), (16, 5)], [False, False, False, False], 50, False, [False, False, False, False], 4415, 'East', (18, 5))
Element 26: (1, (18, 5), ['', '', '%', '%'], [(16, 3), (15, 6), (16, 4)], [False, False, True, True], 48, False, [False, False, False, False], 4414, 'South', (18, 4))
Element 27: (1, (18, 4), ['G', '', '', '%'], [(16, 4), (16, 6), (17, 4)], [False, False, False, True], 46, False, [False, False, False, False], 4413, 'South', (18, 3))
Element 28: (1, (18, 3), ['G', '%', '', '%'], [(15, 4), (17, 6), (17, 3)], [False, True, False, True], 44, False, [False, False, False, False], 4412, 'North', (18, 4))
Element 29: (1, (18, 4), ['', '', '', '%'], [(14, 4), (17, 5), (16, 3)], [False, False, False, True], 42, False, [False, False, False, False], 4411, 'North', (18, 5))
Element 30: (1, (18, 5), ['', '', '%', '%'], [(14, 3), (16, 5), (17, 3)], [False, False, True, True], 40, False, [False, False, False, False], 4410, 'West', (17, 5))
Element 31: (1, (17, 5), ['', 'G', '', ''], [(13, 3), (15, 5), (17, 4)], [False, False, False, False], 38, False, [False, False, False, False], 4419, 'North', (17, 6))
Element 32: (1, (17, 6), ['', '', '', '%'], [(13, 2), (16, 5), (16, 4)], [False, False, False, True], 36, False, [False, False, False, False], 4418, 'North', (17, 7))
Element 33: (1, (17, 7), ['%', '', '%', ''], [(13, 1), (16, 4), (15, 4)], [True, False, True, False], 34, False, [False, False, False, False], 4427, 'East', (18, 7))
