Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(9, 2), (3, 6), (17, 11)], [False, False, True, False], 98, False, [True, False, False, True], 999, 'South', (2, 11))
Element 2: (1, (2, 11), ['F', '.', '', '%'], [(10, 2), (4, 6), (18, 11)], [False, False, False, True], 96, False, [False, True, False, False], 2028, 'West', (1, 11))
Element 3: (1, (1, 11), ['%', '.', '.', ''], [(11, 2), (5, 6), (18, 12)], [True, False, False, False], 94, False, [False, True, True, False], 3057, 'North', (1, 12))
Element 4: (1, (1, 12), ['%', '', '.', ''], [(12, 2), (6, 6), (18, 13)], [True, False, False, False], 92, False, [False, False, True, False], 3096, 'North', (1, 13))
Element 5: (1, (1, 13), ['%', '', '%', '%'], [(13, 2), (6, 5), (17, 13)], [True, False, True, True], 90, False, [False, False, False, False], 3135, 'South', (1, 12))
Element 6: (1, (1, 12), ['%', '', '', ''], [(14, 2), (6, 4), (17, 12)], [True, False, False, False], 88, False, [False, False, False, False], 3164, 'South', (1, 11))
Element 7: (1, (1, 11), ['%', '.', '', ''], [(14, 3), (6, 3), (16, 12)], [True, False, False, False], 86, False, [False, True, False, False], 3193, 'South', (1, 10))
Element 8: (1, (1, 10), ['%', '%', '', '.'], [(14, 4), (7, 3), (16, 13)], [True, True, False, False], 84, False, [False, False, False, True], 3232, 'East', (2, 10))
Element 9: (1, (2, 10), ['', '%', '', '.'], [(15, 4), (8, 3), (15, 13)], [False, True, False, False], 82, False, [False, False, False, True], 4261, 'East', (3, 10))
Element 10: (1, (3, 10), ['', '%', '%', '.'], [(16, 4), (8, 4), (15, 12)], [False, True, True, False], 80, False, [False, False, False, True], 4300, 'East', (4, 10))
Element 11: (1, (4, 10), ['', '%', '.', '%'], [(17, 4), (9, 4), (15, 13)], [False, True, False, True], 78, False, [False, False, True, False], 4329, 'North', (4, 11))
Element 12: (1, (4, 11), ['%', '', '.', '.'], [(18, 4), (10, 4), (14, 13)], [True, False, False, False], 76, False, [False, False, True, True], 4368, 'East', (5, 11))
Element 13: (1, (5, 11), ['', '%', '.', '.'], [(18, 5), (10, 5), (13, 13)], [False, True, False, False], 74, False, [False, False, True, True], 5397, 'East', (6, 11))
Element 14: (1, (6, 11), ['', '%', '.', '%'], [(17, 5), (9, 5), (13, 12)], [False, True, False, True], 72, False, [False, False, True, False], 5436, 'North', (6, 12))
Element 15: (1, (6, 12), ['.', '', '.', '.'], [(17, 6), (9, 6), (13, 11)], [False, False, False, False], 70, False, [True, False, True, True], 5475, 'East', (7, 12))
Element 16: (1, (7, 12), ['', '%', '.', 'F'], [(17, 7), (9, 7), (12, 11)], [False, True, False, False], 68, False, [False, False, True, False], 5514, 'East', (8, 12))
Element 17: (1, (8, 12), ['', '%', '%', '.'], [(18, 7), (10, 7), (12, 12)], [False, True, True, False], 66, False, [False, False, False, True], 6543, 'East', (9, 12))
Element 18: (1, (9, 12), ['', '%', '.', '.'], [(17, 7), (10, 8), (12, 13)], [False, True, False, False], 64, False, [False, False, True, True], 6572, 'East', (10, 12))
Element 19: (1, (10, 12), ['', '%', '.', '.'], [(17, 6), (9, 8), (12, 12)], [False, True, False, False], 62, False, [False, False, True, True], 6591, 'East', (11, 12))
Element 20: (1, (11, 12), ['', '%', '%', ''], [(16, 6), (8, 8), (12, 11)], [False, True, True, False], 60, False, [False, False, False, False], 6620, 'East', (12, 12))
Element 21: (1, (12, 12), ['', '', '', ''], [(16, 5), (8, 9), (13, 11)], [False, False, False, False], 58, False, [False, False, False, False], 6639, 'East', (13, 12))
Element 22: (1, (13, 12), ['', '', '', '%'], [(15, 5), (7, 9), (12, 11)], [False, False, False, True], 56, False, [False, False, False, False], 6658, 'North', (13, 13))
Element 23: (1, (13, 13), ['', '', '%', ''], [(15, 6), (7, 8), (13, 11)], [False, False, True, False], 54, False, [False, False, False, False], 6677, 'East', (14, 13))
Element 24: (1, (14, 13), ['', '%', '%', ''], [(15, 7), (6, 8), (13, 12)], [False, True, True, False], 52, False, [False, False, False, False], 6696, 'East', (15, 13))
Element 25: (1, (15, 13), ['', '', '%', ''], [(15, 8), (6, 9), (12, 12)], [False, False, True, False], 50, False, [False, False, False, False], 6715, 'East', (16, 13))
Element 26: (1, (16, 13), ['', '', '%', ''], [(14, 8), (6, 8), (13, 12)], [False, False, True, False], 48, False, [False, False, False, False], 6724, 'East', (17, 13))
Element 27: (1, (17, 13), ['', '', '%', ''], [(14, 7), (5, 8), (13, 13)], [False, False, True, False], 46, False, [False, False, False, False], 6743, 'East', (18, 13))
Element 28: (1, (18, 13), ['', '', '%', '%'], [(14, 8), (4, 8), (12, 13)], [False, False, True, True], 44, False, [False, False, False, False], 6752, 'South', (18, 12))
Element 29: (1, (18, 12), ['', '', '', '%'], [(13, 8), (5, 8), (13, 13)], [False, False, False, True], 42, False, [False, False, False, False], 6761, 'South', (18, 11))
Element 30: (1, (18, 11), ['', '.', '', '%'], [(14, 8), (6, 8), (14, 13)], [False, False, False, True], 40, False, [False, True, False, False], 6760, 'South', (18, 10))
Element 31: (1, (18, 10), ['.', '%', '', '%'], [(15, 8), (7, 8), (15, 13)], [False, True, False, True], 38, False, [True, False, False, False], 6769, 'West', (17, 10))
Element 32: (1, (17, 10), ['.', '.', '', ''], [(15, 7), (7, 9), (16, 13)], [False, False, False, False], 36, False, [True, True, False, False], 6778, 'South', (17, 9))
Element 33: (1, (17, 9), ['.', '%', '', '%'], [(14, 7), (6, 9), (16, 12)], [False, True, False, True], 34, False, [True, False, False, False], 6787, 'West', (16, 9))
