Element 1: (1, (1, 4), ['%', '%', '.', '.'], [(4, 10), (8, 2), (16, 4)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 4))
Element 2: (1, (2, 4), ['', '.', '.', '.'], [(4, 11), (9, 2), (17, 4)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (3, 4))
Element 3: (1, (3, 4), ['', '.', '.', '.'], [(5, 11), (10, 2), (18, 4)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (4, 4))
Element 4: (1, (4, 4), ['', '.', '.', '%'], [(6, 11), (11, 2), (18, 5)], [False, False, False, True], 92, False, [False, True, True, False], 1116, 'North', (4, 5))
Element 5: (1, (4, 5), ['.', '', '.', '.'], [(6, 12), (12, 2), (17, 5)], [False, False, False, False], 90, False, [True, False, True, True], 1155, 'East', (5, 5))
Element 6: (1, (5, 5), ['', '%', '.', '.'], [(7, 12), (13, 2), (17, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (6, 5))
Element 7: (1, (6, 5), ['', '.', '.', '%'], [(8, 12), (14, 2), (17, 7)], [False, False, False, True], 86, False, [False, True, True, False], 2223, 'North', (6, 6))
Element 8: (1, (6, 6), ['.', '', '%', '%'], [(9, 12), (14, 3), (18, 7)], [False, False, True, True], 84, False, [True, False, False, False], 2262, 'West', (5, 6))
Element 9: (1, (5, 6), ['.', '', '%', ''], [(10, 12), (14, 4), (17, 7)], [False, False, True, False], 82, False, [True, False, False, False], 2291, 'West', (4, 6))
Element 10: (1, (4, 6), ['.', '', '%', ''], [(11, 12), (15, 4), (17, 6)], [False, False, True, False], 80, False, [True, False, False, False], 2320, 'West', (3, 6))
Element 11: (1, (3, 6), ['.', '.', '.', ''], [(12, 12), (15, 5), (16, 6)], [False, False, False, False], 78, False, [True, True, True, False], 2359, 'North', (3, 7))
Element 12: (1, (3, 7), ['.', '', '%', '%'], [(13, 12), (16, 5), (15, 6)], [False, False, True, True], 76, False, [True, False, False, False], 2398, 'West', (2, 7))
Element 13: (1, (2, 7), ['.', '.', 'F', ''], [(13, 13), (17, 5), (15, 7)], [False, False, False, False], 74, False, [True, True, False, False], 2427, 'North', (2, 8))
Element 14: (1, (2, 8), ['F', '', '%', '%'], [(14, 13), (18, 5), (15, 8)], [False, False, True, True], 72, False, [False, False, False, False], 3446, 'West', (1, 8))
Element 15: (1, (1, 8), ['%', '.', '%', ''], [(15, 13), (18, 4), (14, 8)], [True, False, True, False], 70, False, [False, True, False, False], 4465, 'South', (1, 7))
Element 16: (1, (1, 7), ['%', '.', '', ''], [(16, 13), (18, 3), (14, 7)], [True, False, False, False], 68, False, [False, True, False, False], 4504, 'South', (1, 6))
Element 17: (1, (1, 6), ['%', '.', '', '.'], [(17, 13), (17, 3), (14, 8)], [True, False, False, False], 66, False, [False, True, False, True], 4533, 'East', (2, 6))
