Element 1: (3, (13, 8), ['%', '%', '%', '.'], [(6, 6), (6, 4), (14, 4)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (14, 8))
Element 2: (3, (14, 8), ['', '.', '%', '.'], [(6, 5), (6, 3), (15, 4)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (15, 8))
Element 3: (3, (15, 8), ['', '.', '%', '%'], [(5, 5), (7, 3), (16, 4)], [False, False, True, True], 94, False, [False, True, False, False], 97, 'South', (15, 7))
Element 4: (3, (15, 7), ['.', '.', '', '%'], [(4, 5), (8, 3), (17, 4)], [False, False, False, True], 92, False, [True, True, False, False], 1126, 'South', (15, 6))
Element 5: (3, (15, 6), ['%', '.', '', '.'], [(4, 6), (9, 3), (18, 4)], [True, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (16, 6))
Element 6: (3, (16, 6), ['', '.', '%', '.'], [(3, 6), (9, 2), (18, 5)], [False, False, True, False], 88, False, [False, True, False, True], 2194, 'East', (17, 6))
Element 7: (3, (17, 6), ['', 'G', '.', '%'], [(3, 7), (10, 2), (17, 5)], [False, False, False, True], 86, False, [False, False, True, False], 2233, 'North', (17, 7))
Element 8: (3, (17, 7), ['%', '', '%', '.'], [(2, 7), (11, 2), (16, 5)], [True, False, True, False], 84, False, [False, False, False, True], 2272, 'East', (18, 7))
Element 9: (3, (18, 7), ['', '%', '%', '%'], [(2, 8), (12, 2), (15, 5)], [False, True, True, True], 82, False, [False, False, False, False], 3301, 'West', (17, 7))
Element 10: (3, (17, 7), ['%', '', '%', ''], [(1, 8), (13, 2), (14, 5)], [True, False, True, False], 80, False, [False, False, False, False], 4320, 'South', (17, 6))
Element 11: (3, (17, 6), ['', '', '', '%'], [(1, 7), (14, 2), (13, 5)], [False, False, False, True], 78, False, [False, False, False, False], 4349, 'West', (16, 6))
Element 12: (3, (16, 6), ['', '', '%', ''], [(1, 6), (14, 3), (13, 6)], [False, False, True, False], 76, False, [False, False, False, False], 4378, 'South', (16, 5))
Element 13: (3, (16, 5), ['', '', '', ''], [(2, 6), (13, 3), (12, 6)], [False, False, False, False], 74, False, [False, False, False, False], 4407, 'East', (17, 5))
Element 14: (3, (17, 5), ['', '', '', ''], [(2, 5), (13, 4), (12, 5)], [False, False, False, False], 72, False, [False, False, False, False], 4426, 'East', (18, 5))
Element 15: (3, (18, 5), ['', '', '%', '%'], [(3, 5), (12, 4), (12, 6)], [False, False, True, True], 70, False, [False, False, False, False], 4445, 'South', (18, 4))
Element 16: (3, (18, 4), ['', '.', '', '%'], [(3, 4), (11, 4), (11, 6)], [False, False, False, True], 68, False, [False, True, False, False], 4474, 'South', (18, 3))
Element 17: (3, (18, 3), ['.', '%', '', '%'], [(4, 4), (11, 3), (12, 6)], [False, True, False, True], 66, False, [True, False, False, False], 4503, 'West', (17, 3))
Element 18: (3, (17, 3), ['.', '%', '', ''], [(4, 3), (10, 3), (13, 6)], [False, True, False, False], 64, False, [True, False, False, False], 4532, 'West', (16, 3))
