Element 1: (3, (17, 5), ['.', 'G', '.', '.'], [(8, 8), (13, 2), (17, 4)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (18, 5))
Element 41: (3, (15, 7), ['', '', '', '%'], [(17, 5), (18, 3), (10, 3)], [False, False, False, True], 18, False, [False, False, False, False], 1439, 'South', (15, 6))
Element 42: (3, (15, 6), ['%', '', '', ''], [(17, 4), (18, 4), (10, 2)], [True, False, False, False], 16, False, [False, False, False, False], 1448, 'South', (15, 5))
Element 43: (3, (15, 5), ['', '', '', ''], [(17, 5), (17, 4), (9, 2)], [False, False, False, False], 14, False, [False, False, False, False], 2447, 'West', (14, 5))
Element 44: (3, (14, 5), ['', '', '%', ''], [(16, 5), (18, 4), (9, 3)], [False, False, True, False], 12, False, [False, False, False, False], 2456, 'South', (14, 4))
Element 45: (3, (14, 4), ['', '', '', ''], [(16, 4), (18, 5), (8, 3)], [False, False, False, False], 10, False, [False, False, False, False], 3455, 'South', (14, 3))
Element 46: (3, (14, 3), ['', '', '', '%'], [(16, 3), (17, 5), (8, 4)], [False, False, False, True], 8, False, [False, False, False, False], 3464, 'South', (14, 2))
Element 47: (3, (14, 2), ['', '', '', '%'], [(16, 4), (17, 4), (9, 4)], [False, False, False, True], 6, False, [False, False, False, False], 3473, 'South', (14, 1))
Element 48: (3, (14, 1), ['', '%', '', ''], [(15, 4), (17, 5), (10, 4)], [False, True, False, False], 4, False, [False, False, False, False], 3472, 'East', (15, 1))
Element 49: (3, (15, 1), ['', '%', '%', '%'], [(14, 4), (17, 6), (11, 4)], [False, True, True, True], 2, False, [False, False, False, False], 3471, 'West', (14, 1))
Element 50: (3, (14, 1), ['', '%', '', ''], [(14, 4), (17, 6), (11, 4)], [False, True, False, False], 0, False, [False, False, False, False], 3470, 'Stop', (14, 1))
Element 51: #0#
