Element 1: (3, (17, 5), ['', '.', '.', '.'], [(16, 6), (5, 11), (15, 8)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (18, 5))
Element 2: (3, (18, 5), ['', '.', '%', '%'], [(17, 6), (6, 11), (15, 7)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (18, 4))
Element 3: (3, (18, 4), ['.', '.', '', '%'], [(17, 7), (6, 12), (15, 6)], [False, False, False, True], 94, False, [True, True, False, False], 107, 'South', (18, 3))
Element 4: (3, (18, 3), ['.', '%', '', '%'], [(18, 7), (7, 12), (15, 5)], [False, True, False, True], 92, False, [True, False, False, False], 146, 'West', (17, 3))
Element 5: (3, (17, 3), ['.', '%', '.', ''], [(17, 7), (8, 12), (15, 4)], [False, True, False, False], 90, False, [True, False, True, False], 1165, 'North', (17, 4))
Element 6: (3, (17, 4), ['G', '', '', ''], [(17, 6), (9, 12), (16, 4)], [False, False, False, False], 88, False, [False, False, False, False], 1194, 'South', (17, 3))
Element 7: (3, (17, 3), ['G', '%', '', ''], [(17, 5), (10, 12), (16, 3)], [False, True, False, False], 86, False, [False, False, False, False], 1213, 'North', (17, 4))
Element 8: (3, (17, 4), ['', 'G', '', ''], [(18, 5), (11, 12), (17, 3)], [False, False, False, False], 84, False, [False, False, False, False], 1222, 'West', (16, 4))
Element 9: (3, (16, 4), ['', '', '', ''], [(18, 4), (12, 12), (18, 3)], [False, False, False, False], 82, False, [False, False, False, False], 1231, 'North', (16, 5))
Element 10: (3, (16, 5), ['', '', '', ''], [(17, 4), (13, 12), (18, 4)], [False, False, False, False], 80, False, [False, False, False, False], 1240, 'North', (16, 6))
Element 11: (3, (16, 6), ['', '', '%', ''], [(17, 3), (13, 13), (18, 5)], [False, False, True, False], 78, False, [False, False, False, False], 1249, 'East', (17, 6))
Element 12: (3, (17, 6), ['', 'G', '', '%'], [(18, 3), (14, 13), (17, 5)], [False, False, False, True], 76, False, [False, False, False, False], 1258, 'North', (17, 7))
Element 13: (3, (17, 7), ['%', 'G', '%', ''], [(17, 3), (15, 13), (17, 6)], [True, False, True, False], 74, False, [False, False, False, False], 1267, 'East', (18, 7))
Element 14: (3, (18, 7), ['G', '%', '%', '%'], [(16, 3), (16, 13), (17, 7)], [False, True, True, True], 72, False, [False, False, False, False], 1276, 'Stop', (18, 7))
Element 15: (3, (18, 7), ['', '%', '%', '%'], [(16, 4), (17, 13), (17, 6)], [False, True, True, True], 70, False, [False, False, False, False], 1285, 'West', (17, 7))
Element 16: (3, (17, 7), ['%', '', '%', ''], [(15, 4), (18, 13), (16, 6)], [True, False, True, False], 68, False, [False, False, False, False], 1294, 'South', (17, 6))
Element 17: (3, (17, 6), ['', '', '', '%'], [(14, 4), (18, 12), (16, 5)], [False, False, False, True], 66, False, [False, False, False, False], 1313, 'West', (16, 6))
Element 18: (3, (16, 6), ['', '', '%', ''], [(14, 5), (18, 11), (15, 5)], [False, False, True, False], 64, False, [False, False, False, False], 1332, 'Stop', (16, 6))
Element 19: (3, (16, 6), ['G', '', '%', ''], [(13, 5), (18, 10), (15, 6)], [False, False, True, False], 62, False, [False, False, False, False], 1351, 'South', (16, 5))
Element 20: (3, (16, 5), ['G', '', '', ''], [(13, 6), (17, 10), (15, 5)], [False, False, False, False], 60, False, [False, False, False, False], 1370, 'South', (16, 4))
Element 21: (3, (16, 4), ['G', '', '', ''], [(12, 6), (17, 11), (15, 4)], [False, False, False, False], 58, False, [False, False, False, False], 1389, 'North', (16, 5))
Element 22: (3, (16, 5), ['G', '', '', ''], [(12, 5), (17, 12), (15, 5)], [False, False, False, False], 56, False, [False, False, False, False], 1408, 'South', (16, 4))
Element 23: (3, (16, 4), ['', '', 'G', ''], [(12, 4), (16, 12), (16, 5)], [False, False, False, False], 54, False, [False, False, False, False], 1427, 'South', (16, 3))
Element 24: (3, (16, 3), ['%', '%', '', ''], [(13, 4), (16, 11), (17, 5)], [True, True, False, False], 52, False, [False, False, False, False], 1446, 'North', (16, 4))
Element 25: (3, (16, 4), ['', '', '', ''], [(13, 3), (16, 10), (18, 5)], [False, False, False, False], 50, False, [False, False, False, False], 1465, 'West', (15, 4))
Element 26: (3, (15, 4), ['', '%', '', ''], [(14, 3), (16, 9), (18, 4)], [False, True, False, False], 48, False, [False, False, False, False], 1484, 'North', (15, 5))
Element 27: (3, (15, 5), ['', '', '', ''], [(14, 2), (17, 9), (17, 4)], [False, False, False, False], 46, False, [False, False, False, False], 1503, 'North', (15, 6))
Element 28: (3, (15, 6), ['%', '', '', ''], [(14, 1), (16, 9), (18, 4)], [True, False, False, False], 44, False, [False, False, False, False], 1512, 'North', (15, 7))
Element 29: (3, (15, 7), ['.', '', '', '%'], [(15, 1), (16, 10), (18, 3)], [False, False, False, True], 42, False, [True, False, False, False], 1521, 'West', (14, 7))
Element 30: (3, (14, 7), ['%', '%', '', ''], [(14, 1), (16, 11), (17, 3)], [True, True, False, False], 40, False, [False, False, False, False], 1530, 'North', (14, 8))
Element 31: (3, (14, 8), ['.', '', '%', ''], [(13, 1), (16, 12), (17, 4)], [False, False, True, False], 38, False, [True, False, False, False], 1539, 'West', (13, 8))
Element 32: (3, (13, 8), ['%', '%', '%', ''], [(13, 2), (15, 12), (17, 3)], [True, True, True, False], 36, False, [False, False, False, False], 1568, 'East', (14, 8))
Element 33: (3, (14, 8), ['', '', '%', ''], [(12, 2), (16, 12), (16, 3)], [False, False, True, False], 34, False, [False, False, False, False], 1577, 'East', (15, 8))
Element 34: (3, (15, 8), ['', '', '%', '%'], [(12, 1), (17, 12), (16, 4)], [False, False, True, True], 32, False, [False, False, False, False], 1586, 'West', (14, 8))
Element 35: (3, (14, 8), ['', '', '%', ''], [(11, 1), (17, 11), (17, 4)], [False, False, True, False], 30, False, [False, False, False, False], 1595, 'South', (14, 7))
Element 36: (3, (14, 7), ['%', '%', '', ''], [(11, 2), (16, 11), (16, 4)], [True, True, False, False], 28, False, [False, False, False, False], 1604, 'East', (15, 7))
Element 37: (3, (15, 7), ['', '', '', '%'], [(11, 3), (17, 11), (16, 5)], [False, False, False, True], 26, False, [False, False, False, False], 1613, 'North', (15, 8))
Element 38: (3, (15, 8), ['', '', '%', '%'], [(11, 4), (17, 10), (16, 4)], [False, False, True, True], 24, False, [False, False, False, False], 1622, 'South', (15, 7))
Element 39: (3, (15, 7), ['', '', '', '%'], [(10, 4), (17, 9), (15, 4)], [False, False, False, True], 22, False, [False, False, False, False], 1631, 'South', (15, 6))
Element 40: (3, (15, 6), ['%', '', '', ''], [(10, 5), (17, 10), (14, 4)], [True, False, False, False], 20, False, [False, False, False, False], 2630, 'South', (15, 5))
Element 41: (3, (15, 5), ['G', '', '', ''], [(9, 5), (16, 10), (14, 5)], [False, False, False, False], 18, False, [False, False, False, False], 2639, 'South', (15, 4))
Element 42: (3, (15, 4), ['', '%', '', ''], [(9, 6), (17, 10), (13, 5)], [False, True, False, False], 16, False, [False, False, False, False], 2648, 'North', (15, 5))
Element 43: (3, (15, 5), ['', '', '', ''], [(9, 7), (18, 10), (13, 6)], [False, False, False, False], 14, False, [False, False, False, False], 2657, 'South', (15, 4))
Element 44: (3, (15, 4), ['', '%', '', ''], [(10, 7), (18, 11), (12, 6)], [False, True, False, False], 12, False, [False, False, False, False], 2666, 'West', (14, 4))
Element 45: (3, (14, 4), ['', '', '', ''], [(10, 8), (17, 11), (11, 6)], [False, False, False, False], 10, False, [False, False, False, False], 2685, 'North', (14, 5))
Element 46: (3, (14, 5), ['', '', '%', ''], [(9, 8), (18, 11), (12, 6)], [False, False, True, False], 8, False, [False, False, False, False], 2694, 'West', (13, 5))
Element 47: (3, (13, 5), ['G', '', '', ''], [(8, 8), (18, 12), (12, 5)], [False, False, False, False], 6, False, [False, False, False, False], 2703, 'North', (13, 6))
Element 48: (3, (13, 6), ['', '', '%', '%'], [(8, 9), (17, 12), (12, 4)], [False, False, True, True], 4, False, [False, False, False, False], 2712, 'West', (12, 6))
Element 49: (3, (12, 6), ['', '', '%', ''], [(7, 9), (18, 12), (13, 4)], [False, False, True, False], 2, False, [False, False, False, False], 2721, 'South', (12, 5))
Element 50: (3, (12, 5), ['%', '', '', ''], [(7, 9), (18, 12), (13, 4)], [True, False, False, False], 0, False, [False, False, False, False], 2720, 'Stop', (12, 5))
Element 51: #0#
