Element 1: (1, (9, 4), ['.', '.', '.', '.'], [(17, 7), (10, 13), (17, 6)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (10, 4))
Element 2: (1, (10, 4), ['', '.', 'F', '.'], [(17, 6), (10, 12), (17, 5)], [False, False, False, False], 96, False, [False, True, False, True], 38, 'North', (10, 5))
Element 3: (1, (10, 5), ['.', '', '%', '%'], [(16, 6), (11, 12), (18, 5)], [False, False, True, True], 94, False, [True, False, False, False], 1067, 'West', (9, 5))
Element 4: (1, (9, 5), ['.', '', '.', ''], [(16, 5), (12, 12), (18, 4)], [False, False, False, False], 92, False, [True, False, True, False], 1106, 'North', (9, 6))
Element 5: (1, (9, 6), ['.', '', '.', '%'], [(16, 4), (13, 12), (18, 3)], [False, False, False, True], 90, False, [True, False, True, False], 1145, 'North', (9, 7))
Element 6: (1, (9, 7), ['%', '', '.', '.'], [(17, 4), (13, 13), (17, 3)], [True, False, False, False], 88, False, [False, False, True, True], 1184, 'East', (10, 7))
Element 7: (1, (10, 7), ['', '%', '.', '%'], [(18, 4), (14, 13), (16, 3)], [False, True, False, True], 86, False, [False, False, True, False], 1213, 'North', (10, 8))
Element 8: (1, (10, 8), ['.', '', '%', '%'], [(18, 5), (15, 13), (16, 4)], [False, False, True, True], 84, False, [True, False, False, False], 1232, 'West', (9, 8))
Element 9: (1, (9, 8), ['.', '', '%', ''], [(17, 5), (16, 13), (15, 4)], [False, False, True, False], 82, False, [True, False, False, False], 1261, 'West', (8, 8))
Element 10: (1, (8, 8), ['.', '%', '.', ''], [(18, 5), (17, 13), (15, 5)], [False, True, False, False], 80, False, [True, False, True, False], 1290, 'North', (8, 9))
Element 11: (1, (8, 9), ['.', '', '%', '%'], [(18, 4), (18, 13), (15, 6)], [False, False, True, True], 78, False, [True, False, False, False], 1319, 'West', (7, 9))
