Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(6, 1), (5, 2), (11, 2)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(6, 2), (5, 3), (12, 2)], [False, False, True, True], 96, False, [True, False, False, False], 2038, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(7, 2), (6, 3), (13, 2)], [False, False, False, False], 94, False, [True, True, True, False], 2077, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(8, 2), (7, 3), (14, 2)], [False, False, False, True], 92, False, [True, False, True, False], 2116, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '.', '.'], [(9, 2), (8, 3), (14, 3)], [True, False, False, False], 90, False, [False, False, True, True], 4135, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '.', '%'], [(10, 2), (9, 3), (14, 4)], [False, True, False, True], 88, False, [False, False, True, False], 4174, 'North', (10, 8))
Element 7: (2, (10, 8), ['.', '', '%', '%'], [(10, 3), (9, 4), (15, 4)], [False, False, True, True], 86, False, [True, False, False, False], 4213, 'West', (9, 8))
Element 8: (2, (9, 8), ['.', '', '%', ''], [(11, 3), (8, 4), (16, 4)], [False, False, True, False], 84, False, [True, False, False, False], 4252, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '%', '.', ''], [(11, 4), (8, 5), (17, 4)], [False, True, False, False], 82, False, [True, False, True, False], 4291, 'North', (8, 9))
Element 10: (2, (8, 9), ['.', '', '%', '%'], [(12, 4), (8, 6), (18, 4)], [False, False, True, True], 80, False, [True, False, False, False], 4330, 'West', (7, 9))
Element 11: (2, (7, 9), ['.', '.', '%', ''], [(13, 4), (9, 6), (18, 5)], [False, False, True, False], 78, False, [True, True, False, False], 4359, 'South', (7, 8))
Element 12: (2, (7, 8), ['.', '%', '', ''], [(13, 5), (9, 7), (17, 5)], [False, True, False, False], 76, False, [True, False, False, False], 4388, 'West', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '.', ''], [(14, 5), (10, 7), (17, 6)], [False, True, False, False], 74, False, [True, False, True, False], 4417, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(15, 5), (10, 8), (17, 7)], [True, False, True, False], 72, False, [False, False, False, False], 4446, 'South', (6, 8))
Element 15: (2, (6, 8), ['.', '%', '', ''], [(16, 5), (9, 8), (18, 7)], [False, True, False, False], 70, False, [True, False, False, False], 4465, 'West', (5, 8))
Element 16: (2, (5, 8), ['.', '%', '%', ''], [(16, 6), (8, 8), (17, 7)], [False, True, True, False], 68, False, [True, False, False, False], 4484, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(15, 6), (8, 9), (17, 6)], [True, True, True, False], 66, False, [False, False, False, False], 4503, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(15, 7), (7, 9), (16, 6)], [False, True, True, False], 64, False, [False, False, False, False], 4512, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '%', '', 'G'], [(15, 8), (7, 8), (16, 5)], [False, True, False, False], 62, False, [False, False, False, False], 4521, 'West', (5, 8))
Element 20: (2, (5, 8), ['', '%', '%', 'G'], [(14, 8), (6, 8), (15, 5)], [False, True, True, False], 60, False, [False, False, False, False], 4530, 'Stop', (5, 8))
Element 21: (2, (5, 8), ['', '%', '%', ''], [(14, 7), (6, 9), (15, 6)], [False, True, True, False], 58, False, [False, False, False, False], 4539, 'West', (4, 8))
Element 22: (2, (4, 8), ['%', '%', '%', ''], [(14, 8), (6, 8), (15, 7)], [True, True, True, False], 56, False, [False, False, False, False], 4538, 'Stop', (4, 8))
Element 23: (2, (4, 8), ['%', '%', '%', ''], [(13, 8), (7, 8), (15, 8)], [True, True, True, False], 54, False, [False, False, False, False], 4547, 'Stop', (4, 8))
Element 24: (2, (4, 8), ['%', '%', '%', ''], [(13, 8), (7, 9), (14, 8)], [True, True, True, False], 52, False, [False, False, False, False], 4546, 'East', (5, 8))
Element 25: (2, (5, 8), ['', '%', '%', ''], [(14, 8), (6, 9), (14, 7)], [False, True, True, False], 50, False, [False, False, False, False], 4545, 'East', (6, 8))
Element 26: (2, (6, 8), ['', '%', '', ''], [(13, 8), (7, 9), (15, 7)], [False, True, False, False], 48, False, [False, False, False, False], 4544, 'East', (7, 8))
Element 27: (2, (7, 8), ['', '%', '', ''], [(13, 8), (8, 9), (15, 8)], [False, True, False, False], 46, False, [False, False, False, False], 4543, 'East', (8, 8))
Element 28: (2, (8, 8), ['', '%', '', ''], [(14, 8), (7, 9), (15, 7)], [False, True, False, False], 44, False, [False, False, False, False], 4542, 'East', (9, 8))
Element 29: (2, (9, 8), ['', '', '%', ''], [(14, 7), (7, 8), (14, 7)], [False, False, True, False], 42, False, [False, False, False, False], 4541, 'South', (9, 7))
Element 30: (2, (9, 7), ['%', '', '', ''], [(14, 7), (8, 8), (15, 7)], [True, False, False, False], 40, False, [False, False, False, False], 4540, 'Stop', (9, 7))
Element 31: (2, (9, 7), ['%', '', 'G', ''], [(14, 7), (9, 8), (15, 6)], [True, False, False, False], 38, False, [False, False, False, False], 4539, 'South', (9, 6))
Element 32: (2, (9, 6), ['', '', '', '%'], [(14, 7), (10, 8), (15, 5)], [False, False, False, True], 36, False, [False, False, False, False], 4538, 'North', (9, 7))
Element 33: (2, (9, 7), ['%', '', '', 'G'], [(14, 7), (10, 7), (14, 5)], [True, False, False, False], 34, False, [False, False, False, False], 4537, 'South', (9, 6))
Element 34: (2, (9, 6), ['', '', 'G', '%'], [(14, 7), (9, 7), (13, 5)], [False, False, False, True], 32, False, [False, False, False, False], 4536, 'West', (8, 6))
Element 35: (2, (8, 6), ['%', '', '%', ''], [(14, 7), (9, 8), (13, 6)], [True, False, True, False], 30, False, [False, False, False, False], 4545, 'South', (8, 5))
Element 36: (2, (8, 5), ['%', '', '', ''], [(14, 7), (9, 7), (12, 6)], [True, False, False, False], 28, False, [False, False, False, False], 4554, 'South', (8, 4))
Element 37: (2, (8, 4), ['%', '', '', ''], [(14, 7), (9, 6), (12, 5)], [True, False, False, False], 26, False, [False, False, False, False], 4563, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '', 'G', ''], [(14, 7), (9, 5), (12, 4)], [False, False, False, False], 24, False, [False, False, False, False], 4562, 'South', (9, 3))
Element 39: (2, (9, 3), ['', '', '', ''], [(14, 7), (10, 5), (13, 4)], [False, False, False, False], 22, False, [False, False, False, False], 4561, 'East', (10, 3))
Element 40: (2, (10, 3), ['', '', 'G', ''], [(14, 7), (10, 4), (13, 3)], [False, False, False, False], 20, False, [False, False, False, False], 4570, 'East', (11, 3))
Element 41: (2, (11, 3), ['', '', 'G', '%'], [(14, 7), (11, 4), (13, 4)], [False, False, False, True], 18, False, [False, False, False, False], 4569, 'South', (11, 2))
Element 42: (2, (11, 2), ['', '.', 'G', ''], [(14, 7), (11, 3), (12, 4)], [False, False, False, False], 16, False, [False, True, False, False], 4568, 'South', (11, 1))
Element 43: (2, (11, 1), ['%', '%', 'G', '.'], [(14, 7), (11, 2), (11, 4)], [True, True, False, False], 14, False, [False, False, False, True], 4577, 'East', (12, 1))
Element 44: (2, (12, 1), ['', '%', 'G', '.'], [(14, 7), (12, 2), (11, 3)], [False, True, False, False], 12, False, [False, False, False, True], 4586, 'East', (13, 1))
Element 45: (2, (13, 1), ['', '%', 'G', '.'], [(14, 7), (13, 2), (10, 3)], [False, True, False, False], 10, False, [False, False, False, True], 4595, 'East', (14, 1))
Element 46: (2, (14, 1), ['', '%', 'G', '.'], [(14, 7), (14, 2), (10, 4)], [False, True, False, False], 8, False, [False, False, False, True], 4604, 'East', (15, 1))
Element 47: (2, (15, 1), ['', '%', '%', '%'], [(14, 7), (14, 3), (10, 5)], [False, True, True, True], 6, False, [False, False, False, False], 4613, 'West', (14, 1))
Element 48: (2, (14, 1), ['', '%', '', ''], [(14, 7), (14, 4), (9, 5)], [False, True, False, False], 4, False, [False, False, False, False], 4612, 'West', (13, 1))
Element 49: (2, (13, 1), ['', '%', '', ''], [(14, 7), (15, 4), (9, 6)], [False, True, False, False], 2, False, [False, False, False, False], 4611, 'West', (12, 1))
Element 50: (2, (12, 1), ['', '%', '', ''], [(14, 7), (15, 4), (9, 7)], [False, True, False, False], 0, False, [False, False, False, False], 4610, 'Stop', (12, 1))
Element 51: #0#
