Element 1: (0, (6, 2), ['.', 'F', '.', '.'], [(4, 4), (9, 7), (16, 5)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (6, 1))
Element 2: (0, (6, 1), ['.', '%', '', '.'], [(4, 5), (10, 7), (17, 5)], [False, True, False, False], 96, False, [True, False, False, True], 1029, 'East', (7, 1))
Element 3: (0, (7, 1), ['', '%', '.', '.'], [(5, 5), (10, 8), (18, 5)], [False, True, False, False], 94, False, [False, False, True, True], 1068, 'East', (8, 1))
Element 4: (0, (8, 1), ['', '%', '.', '.'], [(6, 5), (9, 8), (18, 4)], [False, True, False, False], 92, False, [False, False, True, True], 1107, 'East', (9, 1))
Element 5: (0, (9, 1), ['', '%', 'F', '%'], [(6, 6), (8, 8), (18, 3)], [False, True, False, True], 90, False, [False, False, False, False], 1146, 'North', (9, 2))
Element 6: (0, (9, 2), ['.', '', '.', '.'], [(5, 6), (8, 9), (17, 3)], [False, False, False, False], 88, False, [True, False, True, True], 2175, 'East', (10, 2))
Element 7: (0, (10, 2), ['', '%', '.', '.'], [(4, 6), (7, 9), (17, 4)], [False, True, False, False], 86, False, [False, False, True, True], 2214, 'East', (11, 2))
Element 8: (0, (11, 2), ['', '.', '.', '.'], [(3, 6), (7, 8), (16, 4)], [False, False, False, False], 84, False, [False, True, True, True], 2253, 'East', (12, 2))
Element 9: (0, (12, 2), ['', '.', '%', '.'], [(3, 7), (6, 8), (16, 3)], [False, False, True, False], 82, False, [False, True, False, True], 2292, 'East', (13, 2))
Element 10: (0, (13, 2), ['', '.', '.', '.'], [(2, 7), (6, 9), (16, 4)], [False, False, False, False], 80, False, [False, True, True, True], 2321, 'East', (14, 2))
Element 11: (0, (14, 2), ['', '.', '.', '%'], [(2, 8), (6, 8), (15, 4)], [False, False, False, True], 78, False, [False, True, True, False], 3340, 'North', (14, 3))
Element 12: (0, (14, 3), ['.', '', '.', '%'], [(1, 8), (5, 8), (15, 5)], [False, False, False, True], 76, False, [True, False, True, False], 4369, 'North', (14, 4))
Element 13: (0, (14, 4), ['.', '', '.', ''], [(1, 7), (4, 8), (15, 6)], [False, False, False, False], 74, False, [True, False, True, False], 4408, 'North', (14, 5))
Element 14: (0, (14, 5), ['.', '', '%', ''], [(1, 6), (5, 8), (16, 6)], [False, False, True, False], 72, False, [True, False, False, False], 4437, 'West', (13, 5))
Element 15: (0, (13, 5), ['.', '.', '.', ''], [(2, 6), (6, 8), (17, 6)], [False, False, False, False], 70, False, [True, True, True, False], 4466, 'North', (13, 6))
Element 16: (0, (13, 6), ['.', '', '%', '%'], [(2, 5), (7, 8), (17, 7)], [False, False, True, True], 68, False, [True, False, False, False], 4495, 'West', (12, 6))
Element 17: (0, (12, 6), ['.', '.', '%', ''], [(3, 5), (7, 9), (18, 7)], [False, False, True, False], 66, False, [True, True, False, False], 4524, 'South', (12, 5))
Element 18: (0, (12, 5), ['%', '.', '', ''], [(3, 4), (6, 9), (17, 7)], [True, False, False, False], 64, False, [False, True, False, False], 4543, 'South', (12, 4))
Element 19: (0, (12, 4), ['.', '%', '', '.'], [(3, 3), (7, 9), (17, 6)], [False, True, False, False], 62, False, [True, False, False, True], 4562, 'East', (13, 4))
Element 20: (0, (13, 4), ['', '.', '', ''], [(4, 3), (8, 9), (16, 6)], [False, False, False, False], 60, False, [False, True, False, False], 4581, 'South', (13, 3))
Element 21: (0, (13, 3), ['%', '', '', ''], [(5, 3), (8, 8), (15, 6)], [True, False, False, False], 58, False, [False, False, False, False], 4600, 'North', (13, 4))
Element 22: (0, (13, 4), ['', '', '', ''], [(6, 3), (7, 8), (15, 7)], [False, False, False, False], 56, False, [False, False, False, False], 4619, 'West', (12, 4))
Element 23: (0, (12, 4), ['.', '%', '', ''], [(7, 3), (8, 8), (15, 8)], [False, True, False, False], 54, False, [True, False, False, False], 4638, 'West', (11, 4))
Element 24: (0, (11, 4), ['.', '.', '%', ''], [(8, 3), (9, 8), (14, 8)], [False, False, True, False], 52, False, [True, True, False, False], 5657, 'South', (11, 3))
Element 25: (0, (11, 3), ['.', '', '', '%'], [(9, 3), (10, 8), (14, 7)], [False, False, False, True], 50, False, [True, False, False, False], 5686, 'West', (10, 3))
