Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(9, 5), (13, 12), (13, 13)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(10, 5), (13, 11), (14, 13)], [False, False, True, True], 96, False, [False, False, False, False], 2028, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(10, 4), (12, 11), (15, 13)], [True, False, True, False], 94, False, [False, True, False, False], 3057, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(11, 4), (12, 12), (16, 13)], [True, False, False, False], 92, False, [False, True, False, False], 3096, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(12, 4), (12, 13), (17, 13)], [True, False, False, False], 90, False, [False, True, False, True], 3135, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(13, 4), (13, 13), (18, 13)], [False, False, False, False], 88, False, [False, True, False, True], 3164, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(14, 4), (14, 13), (18, 12)], [False, False, False, False], 86, False, [False, True, True, True], 3193, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(15, 4), (15, 13), (18, 11)], [False, False, True, False], 84, False, [False, True, False, True], 3222, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(16, 4), (15, 12), (18, 10)], [False, False, True, False], 82, False, [False, True, False, True], 3261, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(17, 4), (16, 12), (17, 10)], [False, False, True, True], 80, False, [False, True, False, False], 3300, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(18, 4), (17, 12), (17, 11)], [False, False, False, True], 78, False, [True, True, False, False], 3339, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '.', '', '%'], [(18, 5), (18, 12), (16, 11)], [True, False, False, True], 76, False, [False, True, False, False], 3368, 'South', (6, 3))
Element 13: (1, (6, 3), ['.', '.', '', '.'], [(17, 5), (18, 13), (16, 10)], [False, False, False, False], 74, False, [True, True, False, True], 3397, 'East', (7, 3))
Element 14: (1, (7, 3), ['', '.', '%', 'F'], [(17, 6), (17, 13), (16, 9)], [False, False, True, False], 72, False, [False, True, False, False], 3426, 'East', (8, 3))
Element 15: (1, (8, 3), ['', '.', '.', '.'], [(17, 7), (16, 13), (17, 9)], [False, False, False, False], 70, False, [False, True, True, True], 4445, 'East', (9, 3))
Element 16: (1, (9, 3), ['', 'F', '.', '.'], [(18, 7), (17, 13), (16, 9)], [False, False, False, False], 68, False, [False, False, True, True], 4464, 'South', (9, 2))
