Element 1: (3, (18, 13), ['.', '.', '%', '%'], [(18, 4), (4, 12), (5, 8)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 12))
Element 2: (3, (18, 12), ['.', '.', '', '%'], [(18, 5), (5, 12), (6, 8)], [False, False, False, True], 96, False, [True, True, False, False], 68, 'South', (18, 11))
Element 3: (3, (18, 11), ['.', '.', '', '%'], [(17, 5), (6, 12), (7, 8)], [False, False, False, True], 94, False, [True, True, False, False], 107, 'South', (18, 10))
Element 4: (3, (18, 10), ['.', '%', '', '%'], [(17, 6), (7, 12), (8, 8)], [False, True, False, True], 92, False, [True, False, False, False], 146, 'West', (17, 10))
Element 5: (3, (17, 10), ['.', '.', '.', ''], [(17, 7), (8, 12), (9, 8)], [False, False, False, False], 90, False, [True, True, True, False], 1175, 'North', (17, 11))
Element 6: (3, (17, 11), ['.', '', '.', ''], [(18, 7), (9, 12), (10, 8)], [False, False, False, False], 88, False, [True, False, True, False], 1214, 'North', (17, 12))
Element 7: (3, (17, 12), ['.', '', '.', ''], [(17, 7), (10, 12), (10, 7)], [False, False, False, False], 86, False, [True, False, True, False], 1243, 'North', (17, 13))
Element 8: (3, (17, 13), ['.', '', '%', ''], [(17, 6), (11, 12), (9, 7)], [False, False, True, False], 84, False, [True, False, False, False], 1272, 'West', (16, 13))
Element 9: (3, (16, 13), ['.', '.', '%', ''], [(16, 6), (12, 12), (9, 6)], [False, False, True, False], 82, False, [True, True, False, False], 1311, 'South', (16, 12))
Element 10: (3, (16, 12), ['.', '.', '', ''], [(16, 5), (13, 12), (9, 5)], [False, False, False, False], 80, False, [True, True, False, False], 1350, 'South', (16, 11))
Element 11: (3, (16, 11), ['%', '.', '', ''], [(16, 4), (13, 13), (10, 5)], [True, False, False, False], 78, False, [False, True, False, False], 2379, 'South', (16, 10))
Element 12: (3, (16, 10), ['%', '.', '', ''], [(17, 4), (14, 13), (10, 4)], [True, False, False, False], 76, False, [False, True, False, False], 2418, 'South', (16, 9))
Element 13: (3, (16, 9), ['%', '%', '', '.'], [(17, 3), (15, 13), (11, 4)], [True, True, False, False], 74, False, [False, False, False, True], 2457, 'East', (17, 9))
Element 14: (3, (17, 9), ['', '%', '', '%'], [(16, 3), (15, 12), (12, 4)], [False, True, False, True], 72, False, [False, False, False, False], 2496, 'West', (16, 9))
Element 15: (3, (16, 9), ['%', '%', '', ''], [(17, 3), (16, 12), (13, 4)], [True, True, False, False], 70, False, [False, False, False, False], 2505, 'North', (16, 10))
Element 16: (3, (16, 10), ['%', '', '', ''], [(17, 4), (17, 12), (14, 4)], [True, False, False, False], 68, False, [False, False, False, False], 2514, 'North', (16, 11))
Element 17: (3, (16, 11), ['%', '', '', ''], [(16, 4), (18, 12), (15, 4)], [True, False, False, False], 66, False, [False, False, False, False], 2523, 'North', (16, 12))
Element 18: (3, (16, 12), ['', '', '', ''], [(16, 3), (18, 13), (15, 5)], [False, False, False, False], 64, False, [False, False, False, False], 2532, 'West', (15, 12))
Element 19: (3, (15, 12), ['%', '%', '', ''], [(16, 4), (17, 13), (15, 6)], [True, True, False, False], 62, False, [False, False, False, False], 2541, 'North', (15, 13))
Element 20: (3, (15, 13), ['', '', '%', 'G'], [(15, 4), (16, 13), (15, 7)], [False, False, True, False], 60, False, [False, False, False, False], 2550, 'West', (14, 13))
Element 21: (3, (14, 13), ['', '%', '%', ''], [(15, 5), (17, 13), (15, 8)], [False, True, True, False], 58, False, [False, False, False, False], 2559, 'West', (13, 13))
