Element 1: (0, (18, 1), ['.', '%', '%', '%'], [(2, 3), (6, 6), (18, 13)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 1))
Element 2: (0, (17, 1), ['%', '%', '%', ''], [(3, 3), (6, 5), (18, 12)], [True, True, True, False], 96, False, [False, False, False, False], 39, 'East', (18, 1))
Element 3: (0, (18, 1), ['', '%', '%', '%'], [(4, 3), (6, 4), (18, 11)], [False, True, True, True], 94, False, [False, False, False, False], 68, 'Stop', (18, 1))
Element 4: (0, (18, 1), ['', '%', '%', '%'], [(5, 3), (6, 3), (18, 10)], [False, True, True, True], 92, False, [False, False, False, False], 97, 'West', (17, 1))
Element 5: (0, (17, 1), ['%', '%', '%', ''], [(5, 2), (7, 3), (17, 10)], [True, True, True, False], 90, False, [False, False, False, False], 126, 'East', (18, 1))
Element 6: (0, (18, 1), ['', '%', '%', '%'], [(6, 2), (8, 3), (17, 11)], [False, True, True, True], 88, False, [False, False, False, False], 1145, 'Stop', (18, 1))
Element 7: (0, (18, 1), ['', '%', '%', '%'], [(6, 1), (9, 3), (17, 12)], [False, True, True, True], 86, False, [False, False, False, False], 2164, 'West', (17, 1))
Element 8: (0, (17, 1), ['%', '%', '%', ''], [(7, 1), (9, 2), (17, 13)], [True, True, True, False], 84, False, [False, False, False, False], 3183, 'East', (18, 1))
Element 9: (0, (18, 1), ['', '%', '%', '%'], [(8, 1), (10, 2), (16, 13)], [False, True, True, True], 82, False, [False, False, False, False], 3212, 'Stop', (18, 1))
Element 10: (0, (18, 1), ['', '%', '%', '%'], [(9, 1), (11, 2), (16, 12)], [False, True, True, True], 80, False, [False, False, False, False], 3241, 'West', (17, 1))
Element 11: (0, (17, 1), ['%', '%', '%', ''], [(9, 2), (12, 2), (16, 11)], [True, True, True, False], 78, False, [False, False, False, False], 3260, 'East', (18, 1))
Element 12: (0, (18, 1), ['', '%', '%', '%'], [(8, 2), (13, 2), (16, 10)], [False, True, True, True], 76, False, [False, False, False, False], 3289, 'Stop', (18, 1))
Element 13: (0, (18, 1), ['', '%', '%', '%'], [(7, 2), (14, 2), (16, 9)], [False, True, True, True], 74, False, [False, False, False, False], 3318, 'West', (17, 1))
Element 14: (0, (17, 1), ['%', '%', '%', ''], [(7, 3), (14, 3), (17, 9)], [True, True, True, False], 72, False, [False, False, False, False], 3337, 'East', (18, 1))
Element 15: (0, (18, 1), ['', '%', '%', '%'], [(8, 3), (14, 4), (16, 9)], [False, True, True, True], 70, False, [False, False, False, False], 3346, 'Stop', (18, 1))
Element 16: (0, (18, 1), ['', '%', '%', '%'], [(8, 4), (15, 4), (16, 10)], [False, True, True, True], 68, False, [False, False, False, False], 3365, 'West', (17, 1))
