Element 1: (1, (8, 6), ['%', '.', '%', '.'], [(7, 3), (14, 3), (16, 10)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (9, 6))
Element 2: (1, (9, 6), ['', '.', '.', '%'], [(8, 3), (14, 4), (17, 10)], [False, False, False, True], 96, False, [False, True, True, False], 1038, 'North', (9, 7))
Element 3: (1, (9, 7), ['%', '', '.', '.'], [(9, 3), (15, 4), (18, 10)], [True, False, False, False], 94, False, [False, False, True, True], 1077, 'East', (10, 7))
Element 4: (1, (10, 7), ['', '%', '.', '%'], [(9, 2), (16, 4), (18, 11)], [False, True, False, True], 92, False, [False, False, True, False], 2106, 'North', (10, 8))
Element 5: (1, (10, 8), ['.', '', '%', '%'], [(10, 2), (17, 4), (18, 12)], [False, False, True, True], 90, False, [True, False, False, False], 2145, 'West', (9, 8))
Element 6: (1, (9, 8), ['.', '', '%', ''], [(11, 2), (18, 4), (18, 13)], [False, False, True, False], 88, False, [True, False, False, False], 2184, 'West', (8, 8))
Element 7: (1, (8, 8), ['.', '%', '.', ''], [(12, 2), (18, 5), (17, 13)], [False, True, False, False], 86, False, [True, False, True, False], 2223, 'North', (8, 9))
Element 8: (1, (8, 9), ['.', '', '%', '%'], [(13, 2), (17, 5), (17, 12)], [False, False, True, True], 84, False, [True, False, False, False], 2262, 'West', (7, 9))
Element 9: (1, (7, 9), ['.', '.', '%', ''], [(14, 2), (17, 6), (17, 11)], [False, False, True, False], 82, False, [True, True, False, False], 2301, 'South', (7, 8))
Element 10: (1, (7, 8), ['.', '%', '', ''], [(14, 1), (17, 7), (16, 11)], [False, True, False, False], 80, False, [True, False, False, False], 2340, 'West', (6, 8))
Element 11: (1, (6, 8), ['.', '%', '.', ''], [(15, 1), (18, 7), (16, 12)], [False, True, False, False], 78, False, [True, False, True, False], 2379, 'North', (6, 9))
Element 12: (1, (6, 9), ['%', '', '%', ''], [(14, 1), (17, 7), (16, 13)], [True, False, True, False], 76, False, [False, False, False, False], 2398, 'South', (6, 8))
Element 13: (1, (6, 8), ['.', '%', '', ''], [(13, 1), (17, 6), (15, 13)], [False, True, False, False], 74, False, [True, False, False, False], 2417, 'West', (5, 8))
Element 14: (1, (5, 8), ['.', '%', '%', ''], [(12, 1), (16, 6), (15, 12)], [False, True, True, False], 72, False, [True, False, False, False], 2456, 'West', (4, 8))
Element 15: (1, (4, 8), ['%', '%', '%', ''], [(11, 1), (16, 5), (15, 13)], [True, True, True, False], 70, False, [False, False, False, False], 2485, 'East', (5, 8))
Element 16: (1, (5, 8), ['', '%', '%', ''], [(12, 1), (15, 5), (14, 13)], [False, True, True, False], 68, False, [False, False, False, False], 2504, 'East', (6, 8))
Element 17: (1, (6, 8), ['', '%', '', ''], [(13, 1), (15, 6), (13, 13)], [False, True, False, False], 66, False, [False, False, False, False], 2523, 'East', (7, 8))
Element 18: (1, (7, 8), ['', '%', '', ''], [(14, 1), (15, 7), (13, 12)], [False, True, False, False], 64, False, [False, False, False, False], 2542, 'North', (7, 9))
Element 19: (1, (7, 9), ['', '', '%', ''], [(14, 2), (15, 8), (13, 11)], [False, False, True, False], 62, False, [False, False, False, False], 2561, 'West', (6, 9))
Element 20: (1, (6, 9), ['%', '', '%', ''], [(14, 3), (14, 8), (12, 11)], [True, False, True, False], 60, False, [False, False, False, False], 2580, 'East', (7, 9))
Element 21: (1, (7, 9), ['', '', '%', ''], [(13, 3), (14, 7), (12, 12)], [False, False, True, False], 58, False, [False, False, False, False], 2609, 'East', (8, 9))
Element 22: (1, (8, 9), ['', '', '%', '%'], [(13, 4), (14, 8), (12, 13)], [False, False, True, True], 56, False, [False, False, False, False], 2628, 'South', (8, 8))
Element 23: (1, (8, 8), ['', '%', '', ''], [(13, 5), (13, 8), (12, 12)], [False, True, False, False], 54, False, [False, False, False, False], 2647, 'West', (7, 8))
Element 24: (1, (7, 8), ['', '%', '', ''], [(14, 5), (14, 8), (11, 12)], [False, True, False, False], 52, False, [False, False, False, False], 2666, 'East', (8, 8))
Element 25: (1, (8, 8), ['', '%', '', ''], [(15, 5), (15, 8), (10, 12)], [False, True, False, False], 50, False, [False, False, False, False], 2675, 'East', (9, 8))
Element 26: (1, (9, 8), ['', '', '%', ''], [(16, 5), (15, 7), (10, 13)], [False, False, True, False], 48, False, [False, False, False, False], 2684, 'East', (10, 8))
Element 27: (1, (10, 8), ['', '', '%', '%'], [(17, 5), (14, 7), (9, 13)], [False, False, True, True], 46, False, [False, False, False, False], 2693, 'South', (10, 7))
Element 28: (1, (10, 7), ['', '%', '', '%'], [(18, 5), (15, 7), (9, 12)], [False, True, False, True], 44, False, [False, False, False, False], 2702, 'West', (9, 7))
Element 29: (1, (9, 7), ['%', '', '', ''], [(18, 4), (15, 6), (8, 12)], [True, False, False, False], 42, False, [False, False, False, False], 3701, 'North', (9, 8))
Element 30: (1, (9, 8), ['', '', '%', ''], [(18, 3), (15, 5), (7, 12)], [False, False, True, False], 40, False, [False, False, False, False], 3720, 'South', (9, 7))
Element 31: (1, (9, 7), ['%', '', '', ''], [(17, 3), (14, 5), (7, 13)], [True, False, False, False], 38, False, [False, False, False, False], 3739, 'South', (9, 6))
Element 32: (1, (9, 6), ['', '.', '', '%'], [(16, 3), (13, 5), (6, 13)], [False, False, False, True], 36, False, [False, True, False, False], 3758, 'South', (9, 5))
Element 33: (1, (9, 5), ['.', '.', '', 'F'], [(16, 4), (13, 6), (6, 12)], [False, False, False, False], 34, False, [True, True, False, False], 3787, 'East', (10, 5))
Element 34: (1, (10, 5), ['', '.', '%', '%'], [(17, 4), (12, 6), (6, 11)], [False, False, True, True], 32, False, [False, True, False, False], 4806, 'South', (10, 4))
Element 35: (1, (10, 4), ['.', '.', '', '.'], [(16, 4), (12, 5), (5, 11)], [False, False, False, False], 30, False, [True, True, False, True], 4835, 'East', (11, 4))
Element 36: (1, (11, 4), ['', '.', '%', 'G'], [(15, 4), (12, 4), (5, 12)], [False, False, True, False], 28, False, [False, True, False, False], 4864, 'South', (11, 3))
Element 37: (1, (11, 3), ['.', '', '', '%'], [(14, 4), (13, 4), (5, 13)], [False, False, False, True], 26, False, [True, False, False, False], 4883, 'West', (10, 3))
Element 38: (1, (10, 3), ['', '', '', ''], [(15, 4), (13, 3), (4, 13)], [False, False, False, False], 24, False, [False, False, False, False], 4902, 'South', (10, 2))
Element 39: (1, (10, 2), ['', '%', '', ''], [(16, 4), (13, 2), (4, 12)], [False, True, False, False], 22, False, [False, False, False, False], 4911, 'East', (11, 2))
Element 40: (1, (11, 2), ['', '', '', ''], [(16, 3), (14, 2), (4, 11)], [False, False, False, False], 20, False, [False, False, False, False], 4920, 'East', (12, 2))
Element 41: (1, (12, 2), ['', '', '%', ''], [(17, 3), (14, 1), (4, 10)], [False, False, True, False], 18, False, [False, False, False, False], 4929, 'East', (13, 2))
Element 42: (1, (13, 2), ['', '', '', ''], [(17, 4), (15, 1), (3, 10)], [False, False, False, False], 16, False, [False, False, False, False], 4938, 'East', (14, 2))
Element 43: (1, (14, 2), ['', 'G', '', '%'], [(17, 3), (14, 1), (2, 10)], [False, False, False, True], 14, False, [False, False, False, False], 4947, 'North', (14, 3))
Element 44: (1, (14, 3), ['', '', '', '%'], [(18, 3), (13, 1), (2, 11)], [False, False, False, True], 12, False, [False, False, False, False], 5946, 'North', (14, 4))
