Element 1: (0, (5, 6), ['.', '.', '%', '.'], [(1, 5), (9, 8), (16, 5)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (6, 6))
Element 2: (0, (6, 6), ['', '.', '%', '%'], [(2, 5), (10, 8), (17, 5)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (6, 5))
Element 3: (0, (6, 5), ['.', '.', '', '%'], [(3, 5), (10, 7), (18, 5)], [False, False, False, True], 94, False, [True, True, False, False], 78, 'South', (6, 4))
Element 4: (0, (6, 4), ['%', '.', '', '%'], [(4, 5), (9, 7), (18, 4)], [True, False, False, True], 92, False, [False, True, False, False], 117, 'South', (6, 3))
Element 5: (0, (6, 3), ['.', '.', '', '.'], [(5, 5), (9, 6), (18, 3)], [False, False, False, False], 90, False, [True, True, False, True], 156, 'East', (7, 3))
Element 6: (0, (7, 3), ['', '.', '%', 'F'], [(6, 5), (9, 5), (17, 3)], [False, False, True, False], 88, False, [False, True, False, False], 185, 'East', (8, 3))
Element 7: (0, (8, 3), ['', '.', '.', '.'], [(6, 6), (10, 5), (17, 4)], [False, False, False, False], 86, False, [False, True, True, True], 2194, 'East', (9, 3))
Element 8: (0, (9, 3), ['', 'F', '.', '.'], [(5, 6), (10, 4), (16, 4)], [False, False, False, False], 84, False, [False, False, True, True], 2223, 'South', (9, 2))
Element 9: (0, (9, 2), ['.', '.', '', '.'], [(4, 6), (11, 4), (16, 3)], [False, False, False, False], 82, False, [True, True, False, True], 3252, 'East', (10, 2))
Element 10: (0, (10, 2), ['', '%', '.', '.'], [(3, 6), (12, 4), (16, 4)], [False, True, False, False], 80, False, [False, False, True, True], 3281, 'East', (11, 2))
Element 11: (0, (11, 2), ['', '.', '.', '.'], [(3, 7), (13, 4), (15, 4)], [False, False, False, False], 78, False, [False, True, True, True], 3320, 'East', (12, 2))
Element 12: (0, (12, 2), ['', '.', '%', '.'], [(2, 7), (14, 4), (15, 5)], [False, False, True, False], 76, False, [False, True, False, True], 3359, 'East', (13, 2))
Element 13: (0, (13, 2), ['', '.', '.', '.'], [(2, 8), (14, 5), (15, 6)], [False, False, False, False], 74, False, [False, True, True, True], 4388, 'East', (14, 2))
Element 14: (0, (14, 2), ['', '.', '.', '%'], [(1, 8), (13, 5), (16, 6)], [False, False, False, True], 72, False, [False, True, True, False], 5417, 'North', (14, 3))
Element 15: (0, (14, 3), ['.', '', '', '%'], [(1, 7), (13, 6), (17, 6)], [False, False, False, True], 70, False, [True, False, False, False], 5456, 'West', (13, 3))
Element 16: (0, (13, 3), ['%', '', '', ''], [(1, 6), (12, 6), (17, 7)], [True, False, False, False], 68, False, [False, False, False, False], 5495, 'North', (13, 4))
Element 17: (0, (13, 4), ['', '', '', ''], [(2, 6), (12, 5), (18, 7)], [False, False, False, False], 66, False, [False, False, False, False], 5524, 'East', (14, 4))
Element 18: (0, (14, 4), ['', '', '', ''], [(1, 6), (12, 6), (17, 7)], [False, False, False, False], 64, False, [False, False, False, False], 5523, 'East', (15, 4))
Element 19: (0, (15, 4), ['', '%', '', ''], [(1, 7), (11, 6), (17, 6)], [False, True, False, False], 62, False, [False, False, False, False], 5532, 'East', (16, 4))
Element 20: (0, (16, 4), ['', '', '', ''], [(1, 8), (12, 6), (16, 6)], [False, False, False, False], 60, False, [False, False, False, False], 5531, 'East', (17, 4))
Element 21: (0, (17, 4), ['', '', '', ''], [(2, 8), (13, 6), (15, 6)], [False, False, False, False], 58, False, [False, False, False, False], 5530, 'East', (18, 4))
Element 22: (0, (18, 4), ['', '', '', '%'], [(2, 7), (13, 5), (15, 7)], [False, False, False, True], 56, False, [False, False, False, False], 5539, 'North', (18, 5))
Element 23: (0, (18, 5), ['', '', '%', '%'], [(2, 6), (12, 5), (15, 8)], [False, False, True, True], 54, False, [False, False, False, False], 5548, 'West', (17, 5))
Element 24: (0, (17, 5), ['', '', '', ''], [(2, 7), (13, 5), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 5557, 'North', (17, 6))
Element 25: (0, (17, 6), ['', '', '', '%'], [(1, 7), (14, 5), (14, 7)], [False, False, False, True], 50, False, [False, False, False, False], 5566, 'North', (17, 7))
Element 26: (0, (17, 7), ['%', '', '%', ''], [(2, 7), (15, 5), (14, 8)], [True, False, True, False], 48, False, [False, False, False, False], 5565, 'East', (18, 7))
Element 27: (0, (18, 7), ['', '%', '%', '%'], [(3, 7), (16, 5), (13, 8)], [False, True, True, True], 46, False, [False, False, False, False], 5574, 'West', (17, 7))
Element 28: (0, (17, 7), ['%', '', '%', ''], [(3, 6), (17, 5), (14, 8)], [True, False, True, False], 44, False, [False, False, False, False], 5573, 'South', (17, 6))
Element 29: (0, (17, 6), ['', '', '', '%'], [(2, 6), (18, 5), (15, 8)], [False, False, False, True], 42, False, [False, False, False, False], 5572, 'West', (16, 6))
Element 30: (0, (16, 6), ['', '', '%', ''], [(3, 6), (18, 4), (15, 7)], [False, False, True, False], 40, False, [False, False, False, False], 5571, 'South', (16, 5))
Element 31: (0, (16, 5), ['', '', '', ''], [(4, 6), (18, 3), (14, 7)], [False, False, False, False], 38, False, [False, False, False, False], 5570, 'West', (15, 5))
Element 32: (0, (15, 5), ['', '', '', ''], [(5, 6), (17, 3), (15, 7)], [False, False, False, False], 36, False, [False, False, False, False], 5569, 'North', (15, 6))
Element 33: (0, (15, 6), ['%', '', '', ''], [(6, 6), (17, 4), (14, 7)], [True, False, False, False], 34, False, [False, False, False, False], 5568, 'North', (15, 7))
Element 34: (0, (15, 7), ['G', '', '', '%'], [(6, 5), (16, 4), (14, 7)], [False, False, False, True], 32, False, [False, False, False, False], 5567, 'North', (15, 8))
Element 35: (0, (15, 8), ['', '', '%', '%'], [(6, 4), (16, 3), (14, 7)], [False, False, True, True], 30, False, [False, False, False, False], 5566, 'West', (14, 8))
Element 36: (0, (14, 8), ['', '', '%', ''], [(6, 3), (16, 4), (15, 7)], [False, False, True, False], 28, False, [False, False, False, False], 5565, 'South', (14, 7))
Element 37: (0, (14, 7), ['%', '%', '', ''], [(6, 2), (15, 4), (15, 6)], [True, True, False, False], 26, False, [False, False, False, False], 5574, 'North', (14, 8))
Element 38: (0, (14, 8), ['', '', '%', ''], [(6, 1), (16, 4), (15, 5)], [False, False, True, False], 24, False, [False, False, False, False], 6573, 'West', (13, 8))
Element 39: (0, (13, 8), ['%', '%', '%', ''], [(7, 1), (17, 4), (15, 4)], [True, True, True, False], 22, False, [False, False, False, False], 6582, 'East', (14, 8))
Element 40: (0, (14, 8), ['', '', '%', ''], [(8, 1), (17, 3), (14, 4)], [False, False, True, False], 20, False, [False, False, False, False], 6591, 'East', (15, 8))
Element 41: (0, (15, 8), ['', '', '%', '%'], [(9, 1), (16, 3), (14, 5)], [False, False, True, True], 18, False, [False, False, False, False], 6600, 'South', (15, 7))
Element 42: (0, (15, 7), ['', '', '', '%'], [(9, 2), (17, 3), (13, 5)], [False, False, False, True], 16, False, [False, False, False, False], 6599, 'South', (15, 6))
Element 43: (0, (15, 6), ['%', '', '', ''], [(8, 2), (18, 3), (13, 6)], [True, False, False, False], 14, False, [False, False, False, False], 6608, 'South', (15, 5))
Element 44: (0, (15, 5), ['', '', '', ''], [(7, 2), (18, 4), (12, 6)], [False, False, False, False], 12, False, [False, False, False, False], 6617, 'West', (14, 5))
Element 45: (0, (14, 5), ['', '', '%', ''], [(7, 3), (17, 4), (12, 5)], [False, False, True, False], 10, False, [False, False, False, False], 6616, 'West', (13, 5))
Element 46: (0, (13, 5), ['', '', '', ''], [(8, 3), (18, 4), (12, 4)], [False, False, False, False], 8, False, [False, False, False, False], 6615, 'North', (13, 6))
Element 47: (0, (13, 6), ['', '', '%', '%'], [(8, 4), (18, 5), (13, 4)], [False, False, True, True], 6, False, [False, False, False, False], 6624, 'West', (12, 6))
Element 48: (0, (12, 6), ['', '', '%', ''], [(9, 4), (17, 5), (13, 3)], [False, False, True, False], 4, False, [False, False, False, False], 6633, 'South', (12, 5))
Element 49: (0, (12, 5), ['%', '', '', ''], [(10, 4), (17, 4), (14, 3)], [True, False, False, False], 2, False, [False, False, False, False], 6632, 'South', (12, 4))
Element 50: (0, (12, 4), ['', '%', '', ''], [(10, 3), (17, 5), (14, 2)], [False, True, False, False], 0, False, [False, False, False, False], 6641, 'Stop', (12, 4))
Element 51: #0#
