Element 1: (2, (9, 5), ['.', '.', '.', 'F'], [(2, 3), (8, 9), (9, 7)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (10, 5))
Element 2: (2, (10, 5), ['', '.', '%', '%'], [(3, 3), (8, 8), (10, 7)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (10, 4))
Element 3: (2, (10, 4), ['.', '.', '', '.'], [(4, 3), (9, 8), (10, 8)], [False, False, False, False], 94, False, [True, True, False, True], 1087, 'East', (11, 4))
Element 4: (2, (11, 4), ['', '.', '%', '.'], [(5, 3), (10, 8), (10, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1106, 'East', (12, 4))
Element 5: (2, (12, 4), ['', '%', '.', '.'], [(6, 3), (10, 7), (9, 7)], [False, True, False, False], 90, False, [False, False, True, True], 1125, 'East', (13, 4))
Element 6: (2, (13, 4), ['', '.', '.', '.'], [(7, 3), (9, 7), (9, 8)], [False, False, False, False], 88, False, [False, True, True, True], 1144, 'East', (14, 4))
Element 7: (2, (14, 4), ['', '.', '.', '.'], [(8, 3), (9, 6), (8, 8)], [False, False, False, False], 86, False, [False, True, True, True], 2163, 'East', (15, 4))
Element 8: (2, (15, 4), ['', '%', '.', '.'], [(9, 3), (8, 6), (7, 8)], [False, True, False, False], 84, False, [False, False, True, True], 2202, 'East', (16, 4))
Element 9: (2, (16, 4), ['', '.', '.', '.'], [(9, 2), (8, 5), (6, 8)], [False, False, False, False], 82, False, [False, True, True, True], 3231, 'East', (17, 4))
Element 10: (2, (17, 4), ['', '.', '.', '.'], [(10, 2), (8, 4), (6, 9)], [False, False, False, False], 80, False, [False, True, True, True], 3270, 'East', (18, 4))
Element 11: (2, (18, 4), ['', '.', '.', '%'], [(11, 2), (9, 4), (7, 9)], [False, False, False, True], 78, False, [False, True, True, False], 3299, 'North', (18, 5))
Element 12: (2, (18, 5), ['.', '', '%', '%'], [(12, 2), (10, 4), (8, 9)], [False, False, True, True], 76, False, [True, False, False, False], 3318, 'West', (17, 5))
Element 13: (2, (17, 5), ['.', '', '.', ''], [(13, 2), (10, 3), (7, 9)], [False, False, False, False], 74, False, [True, False, True, False], 3347, 'North', (17, 6))
Element 14: (2, (17, 6), ['.', '', '.', '%'], [(14, 2), (11, 3), (6, 9)], [False, False, False, True], 72, False, [True, False, True, False], 3376, 'North', (17, 7))
Element 15: (2, (17, 7), ['%', '', '%', '.'], [(14, 3), (11, 4), (6, 8)], [True, False, True, False], 70, False, [False, False, False, True], 3395, 'East', (18, 7))
Element 16: (2, (18, 7), ['', '%', '%', '%'], [(13, 3), (12, 4), (5, 8)], [False, True, True, True], 68, False, [False, False, False, False], 3424, 'West', (17, 7))
Element 17: (2, (17, 7), ['%', '', '%', ''], [(13, 4), (12, 5), (4, 8)], [True, False, True, False], 66, False, [False, False, False, False], 3443, 'South', (17, 6))
Element 18: (2, (17, 6), ['.', '', '', '%'], [(13, 5), (12, 6), (5, 8)], [False, False, False, True], 64, False, [True, False, False, False], 3462, 'West', (16, 6))
Element 19: (2, (16, 6), ['.', '.', '%', ''], [(14, 5), (13, 6), (6, 8)], [False, False, True, False], 62, False, [True, True, False, False], 3491, 'South', (16, 5))
Element 20: (2, (16, 5), ['G', '', '', ''], [(15, 5), (13, 5), (7, 8)], [False, False, False, False], 60, False, [False, False, False, False], 3510, 'North', (16, 6))
Element 21: (2, (16, 6), ['G', '', '%', ''], [(15, 6), (14, 5), (7, 9)], [False, False, True, False], 58, False, [False, False, False, False], 3519, 'South', (16, 5))
Element 22: (2, (16, 5), ['G', '', '', ''], [(15, 7), (15, 5), (7, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3528, 'North', (16, 6))
Element 23: (2, (16, 6), ['', 'G', '%', ''], [(15, 8), (16, 5), (8, 8)], [False, False, True, False], 54, False, [False, False, False, False], 3537, 'East', (17, 6))
Element 24: (2, (17, 6), ['', 'G', '', '%'], [(14, 8), (17, 5), (8, 9)], [False, False, False, True], 52, False, [False, False, False, False], 3546, 'West', (16, 6))
Element 25: (2, (16, 6), ['', '', '%', ''], [(14, 7), (18, 5), (8, 8)], [False, False, True, False], 50, False, [False, False, False, False], 3555, 'South', (16, 5))
Element 26: (2, (16, 5), ['', '', '', ''], [(14, 8), (18, 4), (9, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3554, 'East', (17, 5))
Element 27: (2, (17, 5), ['', '', '', ''], [(13, 8), (18, 3), (9, 7)], [False, False, False, False], 46, False, [False, False, False, False], 3573, 'East', (18, 5))
Element 28: (2, (18, 5), ['', '', '%', '%'], [(14, 8), (17, 3), (9, 6)], [False, False, True, True], 44, False, [False, False, False, False], 3582, 'South', (18, 4))
Element 29: (2, (18, 4), ['', '', '', '%'], [(15, 8), (16, 3), (9, 5)], [False, False, False, True], 42, False, [False, False, False, False], 3591, 'South', (18, 3))
Element 30: (2, (18, 3), ['', '%', '', '%'], [(15, 7), (16, 4), (10, 5)], [False, True, False, True], 40, False, [False, False, False, False], 3590, 'West', (17, 3))
Element 31: (2, (17, 3), ['', '%', 'G', ''], [(14, 7), (17, 4), (10, 4)], [False, True, False, False], 38, False, [False, False, False, False], 3589, 'West', (16, 3))
Element 32: (2, (16, 3), ['%', '%', 'G', ''], [(15, 7), (16, 4), (11, 4)], [True, True, False, False], 36, False, [False, False, False, False], 3588, 'East', (17, 3))
Element 33: (2, (17, 3), ['', '%', '', ''], [(15, 6), (15, 4), (12, 4)], [False, True, False, False], 34, False, [False, False, False, False], 3587, 'East', (18, 3))
Element 34: (2, (18, 3), ['', '%', '', '%'], [(16, 6), (14, 4), (13, 4)], [False, True, False, True], 32, False, [False, False, False, False], 3586, 'North', (18, 4))
Element 35: (2, (18, 4), ['', '', '', '%'], [(17, 6), (14, 3), (13, 5)], [False, False, False, True], 30, False, [False, False, False, False], 3585, 'West', (17, 4))
Element 36: (2, (17, 4), ['', '', '', ''], [(17, 7), (14, 2), (14, 5)], [False, False, False, False], 28, False, [False, False, False, False], 3584, 'North', (17, 5))
Element 37: (2, (17, 5), ['', '', '', ''], [(18, 7), (14, 1), (15, 5)], [False, False, False, False], 26, False, [False, False, False, False], 3593, 'South', (17, 4))
Element 38: (2, (17, 4), ['', '', '', ''], [(17, 7), (15, 1), (16, 5)], [False, False, False, False], 24, False, [False, False, False, False], 3602, 'South', (17, 3))
Element 39: (2, (17, 3), ['', '%', '', ''], [(17, 6), (14, 1), (17, 5)], [False, True, False, False], 22, False, [False, False, False, False], 3601, 'North', (17, 4))
Element 40: (2, (17, 4), ['', '', 'G', ''], [(17, 5), (13, 1), (18, 5)], [False, False, False, False], 20, False, [False, False, False, False], 3610, 'West', (16, 4))
Element 41: (2, (16, 4), ['', '', '', ''], [(18, 5), (12, 1), (18, 4)], [False, False, False, False], 18, False, [False, False, False, False], 3619, 'North', (16, 5))
Element 42: (2, (16, 5), ['', '', '', ''], [(18, 4), (11, 1), (18, 3)], [False, False, False, False], 16, False, [False, False, False, False], 3628, 'South', (16, 4))
Element 43: (2, (16, 4), ['', '', '', ''], [(18, 3), (11, 2), (17, 3)], [False, False, False, False], 14, False, [False, False, False, False], 3627, 'South', (16, 3))
Element 44: (2, (16, 3), ['%', '%', '', 'G'], [(17, 3), (12, 2), (17, 4)], [True, True, False, False], 12, False, [False, False, False, False], 3626, 'North', (16, 4))
Element 45: (2, (16, 4), ['', '', '', 'G'], [(17, 4), (13, 2), (17, 5)], [False, False, False, False], 10, False, [False, False, False, False], 3625, 'West', (15, 4))
Element 46: (2, (15, 4), ['', '%', '', 'G'], [(16, 4), (13, 3), (17, 4)], [False, True, False, False], 8, False, [False, False, False, False], 3624, 'North', (15, 5))
Element 47: (2, (15, 5), ['', '', '', 'G'], [(16, 5), (13, 4), (18, 4)], [False, False, False, False], 6, False, [False, False, False, False], 3623, 'North', (15, 6))
Element 48: (2, (15, 6), ['%', '', '', ''], [(16, 4), (13, 3), (17, 4)], [True, False, False, False], 4, False, [False, False, False, False], 3622, 'North', (15, 7))
Element 49: (2, (15, 7), ['', '', '', '%'], [(16, 3), (13, 2), (18, 4)], [False, False, False, True], 2, False, [False, False, False, False], 3621, 'North', (15, 8))
Element 50: (2, (15, 8), ['', '', '%', '%'], [(16, 3), (13, 2), (18, 5)], [False, False, True, True], 0, False, [False, False, False, False], 3620, 'Stop', (15, 8))
Element 51: #0#
