Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(12, 12), (1, 11), (18, 7)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(13, 12), (2, 11), (17, 7)], [True, True, True, False], 96, False, [False, False, False, False], 2038, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(13, 13), (2, 12), (17, 6)], [False, True, True, True], 94, False, [False, False, False, False], 2067, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(14, 13), (3, 12), (17, 5)], [False, True, True, True], 92, False, [False, False, False, False], 2096, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(15, 13), (4, 12), (18, 5)], [True, True, True, False], 90, False, [False, False, False, False], 2125, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(16, 13), (5, 12), (18, 4)], [False, True, True, True], 88, False, [False, False, False, False], 2154, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(17, 13), (6, 12), (18, 3)], [False, True, True, True], 86, False, [False, False, False, False], 2183, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(18, 13), (7, 12), (17, 3)], [True, True, True, False], 84, False, [False, False, False, False], 2212, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(18, 12), (8, 12), (17, 4)], [False, True, True, True], 82, False, [False, False, False, False], 3231, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(18, 11), (9, 12), (16, 4)], [False, True, True, True], 80, False, [False, False, False, False], 3260, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(18, 10), (10, 12), (16, 5)], [True, True, True, False], 78, False, [False, False, False, False], 3289, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(17, 10), (10, 13), (16, 6)], [False, True, True, True], 76, False, [False, False, False, False], 3318, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(17, 11), (9, 13), (15, 6)], [False, True, True, True], 74, False, [False, False, False, False], 3347, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(17, 12), (10, 13), (15, 7)], [True, True, True, False], 72, False, [False, False, False, False], 3366, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(16, 12), (10, 12), (15, 8)], [False, True, True, True], 70, False, [False, False, False, False], 3385, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(16, 11), (11, 12), (14, 8)], [False, True, True, True], 68, False, [False, False, False, False], 3404, 'West', (17, 1))
Element 17: (3, (17, 1), ['%', '%', '%', ''], [(16, 10), (12, 12), (14, 7)], [True, True, True, False], 66, False, [False, False, False, False], 3423, 'East', (18, 1))
Element 18: (3, (18, 1), ['', '%', '%', '%'], [(16, 9), (12, 13), (14, 8)], [False, True, True, True], 64, False, [False, False, False, False], 3442, 'Stop', (18, 1))
Element 19: (3, (18, 1), ['', '%', '%', '%'], [(17, 9), (13, 13), (13, 8)], [False, True, True, True], 62, False, [False, False, False, False], 3461, 'West', (17, 1))
Element 20: (3, (17, 1), ['%', '%', '%', ''], [(16, 9), (14, 13), (14, 8)], [True, True, True, False], 60, False, [False, False, False, False], 3460, 'East', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(16, 10), (15, 13), (15, 8)], [False, True, True, True], 58, False, [False, False, False, False], 3459, 'Stop', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(16, 11), (15, 12), (15, 7)], [False, True, True, True], 56, False, [False, False, False, False], 3468, 'West', (17, 1))
Element 23: (3, (17, 1), ['%', '%', '%', ''], [(16, 12), (15, 13), (14, 7)], [True, True, True, False], 54, False, [False, False, False, False], 3467, 'East', (18, 1))
Element 24: (3, (18, 1), ['', '%', '%', '%'], [(15, 12), (16, 13), (15, 7)], [False, True, True, True], 52, False, [False, False, False, False], 3466, 'Stop', (18, 1))
Element 25: (3, (18, 1), ['', '%', '%', '%'], [(16, 12), (17, 13), (15, 6)], [False, True, True, True], 50, False, [False, False, False, False], 3465, 'West', (17, 1))
Element 26: (3, (17, 1), ['%', '%', '%', ''], [(17, 12), (18, 13), (15, 5)], [True, True, True, False], 48, False, [False, False, False, False], 3474, 'East', (18, 1))
Element 27: (3, (18, 1), ['', '%', '%', '%'], [(17, 11), (18, 12), (15, 4)], [False, True, True, True], 46, False, [False, False, False, False], 3483, 'Stop', (18, 1))
