Element 1: (0, (11, 6), ['%', '%', '%', '.'], [(6, 6), (10, 13), (14, 5)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (12, 6))
Element 2: (0, (12, 6), ['', '.', '%', '.'], [(6, 5), (10, 12), (15, 5)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (13, 6))
Element 3: (0, (13, 6), ['', '.', '%', '%'], [(6, 4), (11, 12), (16, 5)], [False, False, True, True], 94, False, [False, True, False, False], 78, 'South', (13, 5))
Element 4: (0, (13, 5), ['.', '.', '', ''], [(6, 3), (12, 12), (17, 5)], [False, False, False, False], 92, False, [True, True, False, False], 117, 'South', (13, 4))
Element 5: (0, (13, 4), ['.', '.', '', '.'], [(7, 3), (13, 12), (18, 5)], [False, False, False, False], 90, False, [True, True, False, True], 156, 'East', (14, 4))
Element 6: (0, (14, 4), ['', '.', '', '.'], [(8, 3), (13, 13), (18, 4)], [False, False, False, False], 88, False, [False, True, False, True], 1185, 'East', (15, 4))
Element 7: (0, (15, 4), ['', '%', '', '.'], [(9, 3), (14, 13), (18, 3)], [False, True, False, False], 86, False, [False, False, False, True], 1224, 'East', (16, 4))
Element 8: (0, (16, 4), ['', '.', '', '.'], [(9, 2), (15, 13), (17, 3)], [False, False, False, False], 84, False, [False, True, False, True], 2253, 'East', (17, 4))
Element 9: (0, (17, 4), ['', '', '', ''], [(10, 2), (16, 13), (16, 3)], [False, False, False, False], 82, False, [False, False, False, False], 2292, 'East', (18, 4))
Element 10: (0, (18, 4), ['', '', '', '%'], [(11, 2), (17, 13), (16, 4)], [False, False, False, True], 80, False, [False, False, False, False], 2311, 'North', (18, 5))
Element 11: (0, (18, 5), ['', '', '%', '%'], [(12, 2), (18, 13), (17, 4)], [False, False, True, True], 78, False, [False, False, False, False], 2330, 'West', (17, 5))
Element 12: (0, (17, 5), ['', '', '.', ''], [(13, 2), (18, 12), (16, 4)], [False, False, False, False], 76, False, [False, False, True, False], 2349, 'North', (17, 6))
Element 13: (0, (17, 6), ['.', '', '.', '%'], [(14, 2), (18, 11), (15, 4)], [False, False, False, True], 74, False, [True, False, True, False], 2378, 'North', (17, 7))
Element 14: (0, (17, 7), ['%', '', '%', '.'], [(14, 3), (18, 10), (14, 4)], [True, False, True, False], 72, False, [False, False, False, True], 2407, 'East', (18, 7))
Element 15: (0, (18, 7), ['', '%', '%', '%'], [(13, 3), (17, 10), (14, 3)], [False, True, True, True], 70, False, [False, False, False, False], 2436, 'West', (17, 7))
Element 16: (0, (17, 7), ['%', '', '%', ''], [(13, 4), (17, 11), (14, 2)], [True, False, True, False], 68, False, [False, False, False, False], 2445, 'South', (17, 6))
Element 17: (0, (17, 6), ['.', '', '', '%'], [(12, 4), (17, 12), (14, 1)], [False, False, False, True], 66, False, [True, False, False, False], 2474, 'West', (16, 6))
Element 18: (0, (16, 6), ['.', '', '%', ''], [(12, 5), (16, 12), (15, 1)], [False, False, True, False], 64, False, [True, False, False, False], 2513, 'West', (15, 6))
Element 19: (0, (15, 6), ['%', '', '.', ''], [(13, 5), (16, 11), (14, 1)], [True, False, False, False], 62, False, [False, False, True, False], 2532, 'North', (15, 7))
Element 20: (0, (15, 7), ['.', '', '.', '%'], [(14, 5), (16, 10), (13, 1)], [False, False, False, True], 60, False, [True, False, True, False], 2561, 'North', (15, 8))
Element 21: (0, (15, 8), ['.', '', '%', '%'], [(15, 5), (16, 9), (12, 1)], [False, False, True, True], 58, False, [True, False, False, False], 2590, 'West', (14, 8))
Element 22: (0, (14, 8), ['.', '.', '%', ''], [(16, 5), (17, 9), (11, 1)], [False, False, True, False], 56, False, [True, True, False, False], 2619, 'South', (14, 7))
Element 23: (0, (14, 7), ['%', '%', '', ''], [(17, 5), (16, 9), (11, 2)], [True, True, False, False], 54, False, [False, False, False, False], 2628, 'North', (14, 8))
Element 24: (0, (14, 8), ['.', '', '%', ''], [(18, 5), (16, 10), (11, 3)], [False, False, True, False], 52, False, [True, False, False, False], 2637, 'West', (13, 8))
Element 25: (0, (13, 8), ['%', '%', '%', ''], [(18, 4), (16, 11), (11, 4)], [True, True, True, False], 50, False, [False, False, False, False], 2656, 'East', (14, 8))
Element 26: (0, (14, 8), ['', '', '%', ''], [(18, 3), (16, 12), (10, 4)], [False, False, True, False], 48, False, [False, False, False, False], 2665, 'East', (15, 8))
Element 27: (0, (15, 8), ['', '', '%', '%'], [(17, 3), (15, 12), (10, 5)], [False, False, True, True], 46, False, [False, False, False, False], 3674, 'South', (15, 7))
Element 28: (0, (15, 7), ['', '', '', '%'], [(17, 4), (16, 12), (9, 5)], [False, False, False, True], 44, False, [False, False, False, False], 3683, 'West', (14, 7))
Element 29: (0, (14, 7), ['%', '%', '', ''], [(16, 4), (17, 12), (9, 6)], [True, True, False, False], 42, False, [False, False, False, False], 3692, 'East', (15, 7))
Element 30: (0, (15, 7), ['', '', '', '%'], [(16, 3), (17, 11), (9, 7)], [False, False, False, True], 40, False, [False, False, False, False], 3701, 'South', (15, 6))
Element 31: (0, (15, 6), ['%', '', '', ''], [(16, 4), (16, 11), (10, 7)], [True, False, False, False], 38, False, [False, False, False, False], 3710, 'South', (15, 5))
Element 32: (0, (15, 5), ['', 'G', '', ''], [(15, 4), (17, 11), (10, 8)], [False, False, False, False], 36, False, [False, False, False, False], 3719, 'East', (16, 5))
Element 33: (0, (16, 5), ['', '', '', ''], [(14, 4), (17, 10), (9, 8)], [False, False, False, False], 34, False, [False, False, False, False], 3728, 'West', (15, 5))
Element 34: (0, (15, 5), ['', 'G', '', ''], [(15, 4), (17, 9), (8, 8)], [False, False, False, False], 32, False, [False, False, False, False], 3737, 'West', (14, 5))
Element 35: (0, (14, 5), ['', '', '%', ''], [(16, 4), (17, 10), (8, 9)], [False, False, True, False], 30, False, [False, False, False, False], 3746, 'East', (15, 5))
Element 36: (0, (15, 5), ['', '', '', ''], [(17, 4), (16, 10), (7, 9)], [False, False, False, False], 28, False, [False, False, False, False], 3755, 'North', (15, 6))
Element 37: (0, (15, 6), ['%', '', '', ''], [(17, 3), (17, 10), (7, 8)], [True, False, False, False], 26, False, [False, False, False, False], 3764, 'East', (16, 6))
Element 38: (0, (16, 6), ['', '', '%', ''], [(16, 3), (18, 10), (6, 8)], [False, False, True, False], 24, False, [False, False, False, False], 3773, 'South', (16, 5))
Element 39: (0, (16, 5), ['', '', '', ''], [(17, 3), (18, 11), (6, 9)], [False, False, False, False], 22, False, [False, False, False, False], 3782, 'North', (16, 6))
Element 40: (0, (16, 6), ['', '', '%', ''], [(18, 3), (17, 11), (6, 8)], [False, False, True, False], 20, False, [False, False, False, False], 3781, 'East', (17, 6))
Element 41: (0, (17, 6), ['', '', '', '%'], [(18, 4), (18, 11), (5, 8)], [False, False, False, True], 18, False, [False, False, False, False], 3790, 'South', (17, 5))
Element 42: (0, (17, 5), ['', 'G', '', ''], [(17, 4), (18, 12), (4, 8)], [False, False, False, False], 16, False, [False, False, False, False], 3799, 'West', (16, 5))
Element 43: (0, (16, 5), ['', '', '', ''], [(18, 4), (17, 12), (5, 8)], [False, False, False, False], 14, False, [False, False, False, False], 3798, 'East', (17, 5))
Element 44: (0, (17, 5), ['', '', '', 'G'], [(18, 5), (18, 12), (6, 8)], [False, False, False, False], 12, False, [False, False, False, False], 3797, 'West', (16, 5))
Element 45: (0, (16, 5), ['', '', '', 'G'], [(17, 5), (18, 13), (7, 8)], [False, False, False, False], 10, False, [False, False, False, False], 3796, 'South', (16, 4))
Element 46: (0, (16, 4), ['', '', '', ''], [(17, 6), (17, 13), (7, 9)], [False, False, False, False], 8, False, [False, False, False, False], 3795, 'South', (16, 3))
Element 47: (0, (16, 3), ['%', '%', '', ''], [(17, 7), (17, 12), (6, 9)], [True, True, False, False], 6, False, [False, False, False, False], 3794, 'East', (17, 3))
Element 48: (0, (17, 3), ['', '%', '', ''], [(18, 7), (17, 13), (7, 9)], [False, True, False, False], 4, False, [False, False, False, False], 3793, 'East', (18, 3))
Element 49: (0, (18, 3), ['', '%', '', '%'], [(17, 7), (16, 13), (8, 9)], [False, True, False, True], 2, False, [False, False, False, False], 3792, 'West', (17, 3))
Element 50: (0, (17, 3), ['', '%', '', ''], [(17, 6), (16, 12), (8, 8)], [False, True, False, False], 0, False, [False, False, False, False], 3791, 'Stop', (17, 3))
Element 51: #0#
