Element 1: (0, (18, 3), ['.', '%', '.', '%'], [(1, 7), (1, 10), (6, 12)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (18, 4))
Element 2: (0, (18, 4), ['.', '', '.', '%'], [(1, 8), (1, 11), (7, 12)], [False, False, False, True], 96, False, [True, False, True, False], 2019, 'North', (18, 5))
Element 3: (0, (18, 5), ['.', '', '%', '%'], [(2, 8), (2, 11), (8, 12)], [False, False, True, True], 94, False, [True, False, False, False], 5028, 'West', (17, 5))
Element 4: (0, (17, 5), ['.', '.', '.', ''], [(2, 7), (2, 12), (9, 12)], [False, False, False, False], 92, False, [True, True, True, False], 5067, 'North', (17, 6))
Element 5: (0, (17, 6), ['.', '', '.', '%'], [(3, 7), (3, 12), (10, 12)], [False, False, False, True], 90, False, [True, False, True, False], 5106, 'North', (17, 7))
Element 6: (0, (17, 7), ['%', '', '%', '.'], [(3, 6), (4, 12), (11, 12)], [True, False, True, False], 88, False, [False, False, False, True], 5145, 'East', (18, 7))
Element 7: (0, (18, 7), ['', '%', '%', '%'], [(4, 6), (5, 12), (12, 12)], [False, True, True, True], 86, False, [False, False, False, False], 5184, 'West', (17, 7))
Element 8: (0, (17, 7), ['%', '', '%', ''], [(5, 6), (5, 13), (13, 12)], [True, False, True, False], 84, False, [False, False, False, False], 5213, 'South', (17, 6))
Element 9: (0, (17, 6), ['.', '', '', '%'], [(6, 6), (6, 13), (13, 13)], [False, False, False, True], 82, False, [True, False, False, False], 5242, 'West', (16, 6))
Element 10: (0, (16, 6), ['.', '.', '%', ''], [(6, 5), (7, 13), (14, 13)], [False, False, True, False], 80, False, [True, True, False, False], 5281, 'South', (16, 5))
Element 11: (0, (16, 5), ['.', '.', '', ''], [(6, 4), (7, 12), (15, 13)], [False, False, False, False], 78, False, [True, True, False, False], 5310, 'South', (16, 4))
Element 12: (0, (16, 4), ['.', '.', '', '.'], [(6, 3), (8, 12), (16, 13)], [False, False, False, False], 76, False, [True, True, False, True], 5339, 'East', (17, 4))
Element 13: (0, (17, 4), ['', '.', '', ''], [(7, 3), (9, 12), (17, 13)], [False, False, False, False], 74, False, [False, True, False, False], 5368, 'South', (17, 3))
Element 14: (0, (17, 3), ['.', '%', '', ''], [(8, 3), (9, 13), (18, 13)], [False, True, False, False], 72, False, [True, False, False, False], 6397, 'West', (16, 3))
Element 15: (0, (16, 3), ['%', '%', '', ''], [(9, 3), (10, 13), (18, 12)], [True, True, False, False], 70, False, [False, False, False, False], 6436, 'East', (17, 3))
Element 16: (0, (17, 3), ['', '%', '', ''], [(9, 2), (10, 12), (18, 11)], [False, True, False, False], 68, False, [False, False, False, False], 7445, 'North', (17, 4))
Element 17: (0, (17, 4), ['', '', '', ''], [(10, 2), (11, 12), (18, 10)], [False, False, False, False], 66, False, [False, False, False, False], 7464, 'West', (16, 4))
Element 18: (0, (16, 4), ['.', '', '', ''], [(11, 2), (12, 12), (17, 10)], [False, False, False, False], 64, False, [True, False, False, False], 7483, 'South', (16, 3))
Element 19: (0, (16, 3), ['%', '%', '', ''], [(12, 2), (12, 13), (17, 11)], [True, True, False, False], 62, False, [False, False, False, False], 7512, 'North', (16, 4))
Element 20: (0, (16, 4), ['.', '', '', ''], [(13, 2), (13, 13), (17, 12)], [False, False, False, False], 60, False, [True, False, False, False], 7531, 'West', (15, 4))
Element 21: (0, (15, 4), ['.', '%', '.', ''], [(14, 2), (14, 13), (16, 12)], [False, True, False, False], 58, False, [True, False, True, False], 7560, 'North', (15, 5))
Element 22: (0, (15, 5), ['.', '', '.', ''], [(14, 3), (15, 13), (16, 11)], [False, False, False, False], 56, False, [True, False, True, False], 7589, 'North', (15, 6))
Element 23: (0, (15, 6), ['%', '', '.', ''], [(14, 4), (15, 12), (16, 10)], [True, False, False, False], 54, False, [False, False, True, False], 7628, 'North', (15, 7))
Element 24: (0, (15, 7), ['.', '', '.', '%'], [(14, 5), (16, 12), (16, 9)], [False, False, False, True], 52, False, [True, False, True, False], 7657, 'North', (15, 8))
Element 25: (0, (15, 8), ['.', '', '%', '%'], [(13, 5), (17, 12), (17, 9)], [False, False, True, True], 50, False, [True, False, False, False], 7686, 'West', (14, 8))
Element 26: (0, (14, 8), ['.', '.', '%', ''], [(13, 6), (18, 12), (16, 9)], [False, False, True, False], 48, False, [True, True, False, False], 7705, 'South', (14, 7))
Element 27: (0, (14, 7), ['%', '%', '', ''], [(12, 6), (18, 13), (16, 10)], [True, True, False, False], 46, False, [False, False, False, False], 7724, 'North', (14, 8))
Element 28: (0, (14, 8), ['.', '', '%', ''], [(12, 5), (17, 13), (16, 11)], [False, False, True, False], 44, False, [True, False, False, False], 7733, 'West', (13, 8))
Element 29: (0, (13, 8), ['%', '%', '%', ''], [(12, 4), (16, 13), (16, 12)], [True, True, True, False], 42, False, [False, False, False, False], 7752, 'East', (14, 8))
Element 30: (0, (14, 8), ['', '', '%', ''], [(13, 4), (17, 13), (15, 12)], [False, False, True, False], 40, False, [False, False, False, False], 7761, 'East', (15, 8))
Element 31: (0, (15, 8), ['', '', '%', '%'], [(13, 3), (18, 13), (16, 12)], [False, False, True, True], 38, False, [False, False, False, False], 7770, 'South', (15, 7))
Element 32: (0, (15, 7), ['', '', '', '%'], [(13, 4), (18, 12), (17, 12)], [False, False, False, True], 36, False, [False, False, False, False], 7769, 'West', (14, 7))
Element 33: (0, (14, 7), ['%', '%', '', ''], [(12, 4), (18, 11), (17, 11)], [True, True, False, False], 34, False, [False, False, False, False], 7768, 'East', (15, 7))
Element 34: (0, (15, 7), ['', '', '', '%'], [(11, 4), (18, 10), (16, 11)], [False, False, False, True], 32, False, [False, False, False, False], 7777, 'South', (15, 6))
Element 35: (0, (15, 6), ['%', '', '', ''], [(11, 3), (17, 10), (17, 11)], [True, False, False, False], 30, False, [False, False, False, False], 7786, 'South', (15, 5))
Element 36: (0, (15, 5), ['', '', '', ''], [(10, 3), (17, 9), (17, 10)], [False, False, False, False], 28, False, [False, False, False, False], 7795, 'West', (14, 5))
Element 37: (0, (14, 5), ['', '', '%', ''], [(10, 4), (16, 9), (17, 9)], [False, False, True, False], 26, False, [False, False, False, False], 7804, 'South', (14, 4))
Element 38: (0, (14, 4), ['', '', '', ''], [(10, 5), (16, 10), (17, 10)], [False, False, False, False], 24, False, [False, False, False, False], 8803, 'South', (14, 3))
Element 39: (0, (14, 3), ['', '', '', '%'], [(9, 5), (16, 11), (16, 10)], [False, False, False, True], 22, False, [False, False, False, False], 8812, 'South', (14, 2))
Element 40: (0, (14, 2), ['', '.', '', '%'], [(9, 6), (17, 11), (17, 10)], [False, False, False, True], 20, False, [False, True, False, False], 8821, 'South', (14, 1))
Element 41: (0, (14, 1), ['.', '%', '', '.'], [(9, 7), (16, 11), (18, 10)], [False, True, False, False], 18, False, [True, False, False, True], 8840, 'East', (15, 1))
Element 42: (0, (15, 1), ['', '%', '%', '%'], [(10, 7), (16, 10), (18, 11)], [False, True, True, True], 16, False, [False, False, False, False], 8859, 'West', (14, 1))
Element 43: (0, (14, 1), ['.', '%', '', ''], [(10, 8), (16, 9), (17, 11)], [False, True, False, False], 14, False, [True, False, False, False], 8868, 'West', (13, 1))
Element 44: (0, (13, 1), ['.', '%', '', ''], [(9, 8), (17, 9), (18, 11)], [False, True, False, False], 12, False, [True, False, False, False], 8887, 'West', (12, 1))
Element 45: (0, (12, 1), ['.', '%', '', ''], [(8, 8), (17, 10), (18, 12)], [False, True, False, False], 10, False, [True, False, False, False], 8906, 'West', (11, 1))
Element 46: (0, (11, 1), ['%', '%', '', ''], [(8, 9), (16, 10), (17, 12)], [True, True, False, False], 8, False, [False, False, False, False], 8925, 'North', (11, 2))
Element 47: (0, (11, 2), ['', '', '', ''], [(7, 9), (17, 10), (18, 12)], [False, False, False, False], 6, False, [False, False, False, False], 8934, 'East', (12, 2))
Element 48: (0, (12, 2), ['', '', '%', ''], [(7, 8), (18, 10), (18, 13)], [False, False, True, False], 4, False, [False, False, False, False], 8943, 'East', (13, 2))
Element 49: (0, (13, 2), ['', '', '', ''], [(6, 8), (18, 11), (17, 13)], [False, False, False, False], 2, False, [False, False, False, False], 8952, 'North', (13, 3))
