Element 1: (2, (10, 2), ['F', '%', '.', '.'], [(8, 8), (9, 7), (13, 4)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (9, 2))
Element 2: (2, (9, 2), ['.', '.', '.', ''], [(9, 8), (10, 7), (14, 4)], [False, False, False, False], 96, False, [True, True, True, False], 1048, 'North', (9, 3))
Element 3: (2, (9, 3), ['F', '', '.', '.'], [(10, 8), (9, 7), (15, 4)], [False, False, False, False], 94, False, [False, False, True, True], 1077, 'West', (8, 3))
Element 4: (2, (8, 3), ['.', '.', '.', ''], [(10, 7), (9, 6), (16, 4)], [False, False, False, False], 92, False, [True, True, True, False], 2086, 'North', (8, 4))
Element 5: (2, (8, 4), ['%', '', '.', '.'], [(9, 7), (9, 5), (17, 4)], [True, False, False, False], 90, False, [False, False, True, True], 2115, 'East', (9, 4))
Element 6: (2, (9, 4), ['', '', '', '.'], [(9, 6), (10, 5), (18, 4)], [False, False, False, False], 88, False, [False, False, False, True], 3134, 'East', (10, 4))
Element 7: (2, (10, 4), ['', '.', '', '.'], [(8, 6), (9, 5), (18, 5)], [False, False, False, False], 86, False, [False, True, False, True], 3163, 'East', (11, 4))
Element 8: (2, (11, 4), ['', '.', '%', '.'], [(8, 5), (9, 4), (17, 5)], [False, False, True, False], 84, False, [False, True, False, True], 3192, 'East', (12, 4))
Element 9: (2, (12, 4), ['', '%', '.', ''], [(9, 5), (10, 4), (17, 6)], [False, True, False, False], 82, False, [False, False, True, False], 3211, 'North', (12, 5))
Element 10: (2, (12, 5), ['%', '', '.', '.'], [(10, 5), (10, 3), (17, 7)], [True, False, False, False], 80, False, [False, False, True, True], 3240, 'East', (13, 5))
Element 11: (2, (13, 5), ['', '', '.', '.'], [(10, 4), (11, 3), (18, 7)], [False, False, False, False], 78, False, [False, False, True, True], 3269, 'East', (14, 5))
Element 12: (2, (14, 5), ['', '', '%', '.'], [(11, 4), (11, 2), (17, 7)], [False, False, True, False], 76, False, [False, False, False, True], 3288, 'East', (15, 5))
Element 13: (2, (15, 5), ['', '', '.', '.'], [(12, 4), (12, 2), (17, 6)], [False, False, False, False], 74, False, [False, False, True, True], 3307, 'East', (16, 5))
Element 14: (2, (16, 5), ['', '', 'G', ''], [(13, 4), (13, 2), (16, 6)], [False, False, False, False], 72, False, [False, False, False, False], 3336, 'East', (17, 5))
Element 15: (2, (17, 5), ['', '', '', ''], [(13, 3), (14, 2), (15, 6)], [False, False, False, False], 70, False, [False, False, False, False], 3365, 'East', (18, 5))
Element 16: (2, (18, 5), ['', '', '%', '%'], [(14, 3), (14, 1), (15, 7)], [False, False, True, True], 68, False, [False, False, False, False], 3394, 'South', (18, 4))
Element 17: (2, (18, 4), ['', '.', '', '%'], [(14, 4), (15, 1), (15, 8)], [False, False, False, True], 66, False, [False, True, False, False], 3413, 'South', (18, 3))
Element 18: (2, (18, 3), ['.', '%', '', '%'], [(15, 4), (14, 1), (14, 8)], [False, True, False, True], 64, False, [True, False, False, False], 3432, 'West', (17, 3))
Element 19: (2, (17, 3), ['.', '%', '', ''], [(16, 4), (13, 1), (14, 7)], [False, True, False, False], 62, False, [True, False, False, False], 3461, 'West', (16, 3))
Element 20: (2, (16, 3), ['%', '%', '', ''], [(17, 4), (12, 1), (14, 8)], [True, True, False, False], 60, False, [False, False, False, False], 3480, 'North', (16, 4))
Element 21: (2, (16, 4), ['', '', '', ''], [(18, 4), (11, 1), (13, 8)], [False, False, False, False], 58, False, [False, False, False, False], 3499, 'East', (17, 4))
Element 22: (2, (17, 4), ['', '', '', ''], [(18, 5), (12, 1), (14, 8)], [False, False, False, False], 56, False, [False, False, False, False], 3498, 'West', (16, 4))
Element 23: (2, (16, 4), ['', '', '', ''], [(17, 5), (13, 1), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3497, 'West', (15, 4))
Element 24: (2, (15, 4), ['', '%', '', ''], [(17, 6), (14, 1), (15, 7)], [False, True, False, False], 52, False, [False, False, False, False], 3496, 'West', (14, 4))
Element 25: (2, (14, 4), ['', '', '', ''], [(17, 7), (14, 2), (14, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3495, 'South', (14, 3))
Element 26: (2, (14, 3), ['', '', '', '%'], [(18, 7), (13, 2), (15, 7)], [False, False, False, True], 48, False, [False, False, False, False], 3494, 'South', (14, 2))
Element 27: (2, (14, 2), ['', '', '', '%'], [(17, 7), (13, 1), (15, 6)], [False, False, False, True], 46, False, [False, False, False, False], 3493, 'South', (14, 1))
Element 28: (2, (14, 1), ['', '%', '', ''], [(17, 6), (13, 2), (15, 5)], [False, True, False, False], 44, False, [False, False, False, False], 3492, 'East', (15, 1))
Element 29: (2, (15, 1), ['', '%', '%', '%'], [(16, 6), (12, 2), (16, 5)], [False, True, True, True], 42, False, [False, False, False, False], 3491, 'West', (14, 1))
Element 30: (2, (14, 1), ['', '%', '', ''], [(16, 5), (12, 1), (15, 5)], [False, True, False, False], 40, False, [False, False, False, False], 3490, 'West', (13, 1))
Element 31: (2, (13, 1), ['', '%', '', ''], [(15, 5), (12, 2), (14, 5)], [False, True, False, False], 38, False, [False, False, False, False], 3489, 'North', (13, 2))
Element 32: (2, (13, 2), ['', '', '', ''], [(15, 6), (11, 2), (13, 5)], [False, False, False, False], 36, False, [False, False, False, False], 3488, 'North', (13, 3))
Element 33: (2, (13, 3), ['%', '', '', ''], [(15, 7), (11, 1), (13, 6)], [True, False, False, False], 34, False, [False, False, False, False], 3497, 'North', (13, 4))
