Element 1: (3, (14, 8), ['.', '.', '%', '.'], [(18, 4), (6, 5), (14, 3)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (15, 8))
Element 2: (3, (15, 8), ['', '.', '%', '%'], [(18, 5), (6, 6), (14, 4)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (15, 7))
Element 3: (3, (15, 7), ['.', '.', '', '%'], [(17, 5), (5, 6), (15, 4)], [False, False, False, True], 94, False, [True, True, False, False], 107, 'South', (15, 6))
Element 4: (3, (15, 6), ['%', '.', '', '.'], [(17, 6), (4, 6), (16, 4)], [True, False, False, False], 92, False, [False, True, False, True], 146, 'East', (16, 6))
Element 5: (3, (16, 6), ['', '.', '%', ''], [(17, 7), (4, 5), (17, 4)], [False, False, True, False], 90, False, [False, True, False, False], 185, 'South', (16, 5))
Element 6: (3, (16, 5), ['.', '', '', ''], [(18, 7), (4, 4), (17, 3)], [False, False, False, False], 88, False, [True, False, False, False], 224, 'West', (15, 5))
Element 7: (3, (15, 5), ['.', '', '', ''], [(17, 7), (4, 3), (16, 3)], [False, False, False, False], 86, False, [True, False, False, False], 253, 'West', (14, 5))
Element 8: (3, (14, 5), ['.', '', '%', ''], [(17, 6), (5, 3), (17, 3)], [False, False, True, False], 84, False, [True, False, False, False], 272, 'West', (13, 5))
Element 9: (3, (13, 5), ['.', '.', '.', ''], [(17, 5), (6, 3), (18, 3)], [False, False, False, False], 82, False, [True, True, True, False], 291, 'North', (13, 6))
Element 10: (3, (13, 6), ['.', '', '%', '%'], [(17, 4), (7, 3), (18, 4)], [False, False, True, True], 80, False, [True, False, False, False], 310, 'West', (12, 6))
Element 11: (3, (12, 6), ['.', '.', '%', ''], [(17, 3), (8, 3), (18, 5)], [False, False, True, False], 78, False, [True, True, False, False], 1319, 'South', (12, 5))
Element 12: (3, (12, 5), ['%', '.', '', ''], [(16, 3), (9, 3), (17, 5)], [True, False, False, False], 76, False, [False, True, False, False], 1338, 'South', (12, 4))
Element 13: (3, (12, 4), ['.', '%', '', '.'], [(16, 4), (9, 2), (17, 6)], [False, True, False, False], 74, False, [True, False, False, True], 2347, 'East', (13, 4))
Element 14: (3, (13, 4), ['', '.', '', ''], [(16, 5), (10, 2), (17, 7)], [False, False, False, False], 72, False, [False, True, False, False], 2366, 'South', (13, 3))
Element 15: (3, (13, 3), ['%', '.', '', ''], [(16, 6), (11, 2), (18, 7)], [True, False, False, False], 70, False, [False, True, False, False], 2385, 'South', (13, 2))
Element 16: (3, (13, 2), ['G', '.', '', ''], [(15, 6), (12, 2), (17, 7)], [False, False, False, False], 68, False, [False, True, False, False], 2404, 'South', (13, 1))
Element 17: (3, (13, 1), ['G', '%', '', '.'], [(15, 7), (12, 1), (17, 6)], [False, True, False, False], 66, False, [False, False, False, True], 2423, 'East', (14, 1))
Element 18: (3, (14, 1), ['', '%', '', '.'], [(14, 7), (11, 1), (16, 6)], [False, True, False, False], 64, False, [False, False, False, True], 2452, 'East', (15, 1))
Element 19: (3, (15, 1), ['', '%', '%', '%'], [(14, 8), (12, 1), (16, 5)], [False, True, True, True], 62, False, [False, False, False, False], 2461, 'West', (14, 1))
Element 20: (3, (14, 1), ['G', '%', '', ''], [(13, 8), (13, 1), (15, 5)], [False, True, False, False], 60, False, [False, False, False, False], 2470, 'North', (14, 2))
Element 21: (3, (14, 2), ['', 'G', '', '%'], [(14, 8), (14, 1), (15, 6)], [False, False, False, True], 58, False, [False, False, False, False], 2469, 'North', (14, 3))
Element 22: (3, (14, 3), ['', '', '', '%'], [(15, 8), (15, 1), (15, 7)], [False, False, False, True], 56, False, [False, False, False, False], 2468, 'North', (14, 4))
Element 23: (3, (14, 4), ['', '', '', ''], [(14, 8), (14, 1), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 2467, 'East', (15, 4))
Element 24: (3, (15, 4), ['', '%', '', ''], [(14, 7), (14, 2), (14, 8)], [False, True, False, False], 52, False, [False, False, False, False], 2466, 'East', (16, 4))
Element 25: (3, (16, 4), ['', '', '', ''], [(15, 7), (14, 3), (14, 7)], [False, False, False, False], 50, False, [False, False, False, False], 2465, 'East', (17, 4))
Element 26: (3, (17, 4), ['', '', '', ''], [(15, 8), (14, 4), (14, 8)], [False, False, False, False], 48, False, [False, False, False, False], 2464, 'East', (18, 4))
